round,ground_truth,agent0_pred,agent1_pred,hedge0,hedge1,fused_B0_pred,acc_B0,fused_M1_pred,acc_M1,cos_sim_beliefs,,
282,2,2,2,0.9893079996109009,0.010691985487937927,2,1,2,1,0.9996185302734375,280,0.989399293
283,11,11,4,0.9892820119857788,0.010717985220253468,11,1,11,1,0.5237253308296204,281,0.98943662
284,25,25,25,0.9898668527603149,0.010133176110684872,25,1,25,1,0.7042474150657654,282,0.989473684
285,27,9,27,0.9903314709663391,0.009668507,9,0,9,0,0.4914610683917999,282,0.986013986
286,26,26,26,0.9895851612091064,0.010414833202958107,26,1,26,1,0.9999943971633911,283,0.986062718
287,17,17,17,0.9895876049995422,0.010412379167973995,17,1,17,1,0.999993622,284,0.986111111
288,26,26,26,0.9895866513252258,0.010413341224193573,26,1,26,1,0.9999987483024597,285,0.98615917
289,8,8,8,0.9895858764648438,0.01041415,8,1,8,1,0.9996481537818909,286,0.986206897
290,24,24,24,0.9895814657211304,0.010418513789772987,24,1,24,1,0.9991644620895386,287,0.986254296
291,15,15,15,0.9896338582038879,0.010366118,15,1,15,1,0.9999973773956299,288,0.98630137
292,20,20,20,0.9896350502967834,0.010364948771893978,20,1,20,1,0.9074913263320923,289,0.986348123
293,15,15,15,0.989940345,0.010059659369289875,15,1,15,1,0.9987903237342834,290,0.986394558
294,17,17,17,0.9899709820747375,0.010029046796262264,17,1,17,1,0.9998737573623657,291,0.986440678
295,14,14,14,0.989963174,0.010036841966211796,14,1,14,1,0.934271514,292,0.986486486
296,21,21,21,0.9902000427246094,0.009799955,21,1,21,1,0.999481201,293,0.986531987
297,23,23,23,0.9901739954948425,0.009826032,23,1,23,1,0.9531249403953552,294,0.986577181
298,19,19,19,0.9903705716133118,0.009629406,19,1,19,1,0.9173595309257507,295,0.986622074
299,17,17,17,0.9905886054039001,0.009411394,17,1,17,1,0.9365898966789246,296,0.986666667
300,10,10,10,0.9908402562141418,0.009159771,10,1,10,1,0.9975094795227051,297,0.986710963
301,2,2,2,0.9909185171127319,0.009081465,2,1,2,1,0.9791409969329834,298,0.986754967
302,27,27,27,0.9910458922386169,0.008954131,27,1,27,1,0.9524677991867065,299,0.98679868
303,10,10,10,0.9911022186279297,0.008897763,10,1,10,1,0.9999976754188538,300,0.986842105
304,17,17,17,0.9911032915115356,0.008896735,17,1,17,1,0.999500036,301,0.986885246
305,7,7,7,0.991116464,0.008883557,7,1,7,1,0.9996824860572815,302,0.986928105
306,2,2,2,0.9911170601844788,0.008882953,2,1,2,1,0.9999473094940186,303,0.986970684
307,6,6,3,0.9911165833473206,0.008883404,6,1,6,1,0.22036892175674438,304,0.987012987
308,5,5,5,0.9918359518051147,0.008164024,5,1,5,1,0.9994936585426331,305,0.987055016
309,5,5,5,0.9918354749679565,0.008164547,5,1,5,1,0.8683891296386719,306,0.987096774
310,0,0,16,0.9919525384902954,0.008047463,0,1,0,1,0.5242763161659241,307,0.987138264
311,5,5,5,0.9923170804977417,0.007682924,5,1,5,1,0.999919057,308,0.987179487
312,19,19,19,0.9923123717308044,0.007687626,19,1,19,1,0.9999967813491821,309,0.987220447
313,15,15,15,0.9923133850097656,0.007686592,15,1,15,1,0.9843164086341858,310,0.987261146
314,10,10,10,0.99242872,0.007571305,10,1,10,1,0.9999977350234985,311,0.987301587
315,10,10,10,0.9924294352531433,0.007570551,10,1,10,1,0.9999749660491943,312,0.987341772
316,15,15,15,0.9924295544624329,0.007570427,15,1,15,1,0.9374521970748901,313,0.987381703
317,16,16,16,0.9925341010093689,0.007465873,16,1,16,1,0.9999760389328003,314,0.987421384
318,4,4,4,0.9925296306610107,0.00747035,4,1,4,1,0.999806285,315,0.987460815
319,7,7,7,0.9925187826156616,0.007481202,7,1,7,1,0.9966962933540344,316,0.9875
320,21,21,21,0.9925398230552673,0.00746017,21,1,21,1,0.9737305641174316,317,0.987538941
321,22,22,22,0.9926421642303467,0.007357831,22,1,22,1,0.9400498270988464,318,0.98757764
322,1,1,1,0.992833674,0.007166315,1,1,1,1,0.9930996298789978,319,0.987616099
323,16,16,16,0.9927676320075989,0.00723235,16,1,16,1,0.9944623112678528,320,0.987654321
324,15,15,15,0.9928084015846252,0.007191575,15,1,15,1,0.9999848008155823,321,0.987692308
325,2,2,2,0.9928088188171387,0.007191183,2,1,2,1,0.9212107062339783,322,0.987730061
326,25,25,25,0.9930292367935181,0.006970787,25,1,25,1,0.9998049139976501,323,0.987767584
327,10,10,10,0.9930377006530762,0.00696232,10,1,10,1,0.9838708639144897,324,0.987804878
328,25,25,25,0.9930949807167053,0.006905014,25,1,25,1,0.8724378943443298,325,0.987841945
329,7,7,7,0.9932513236999512,0.006748671,7,1,7,1,0.9961622357368469,326,0.987878788
330,17,17,17,0.9933005571365356,0.006699459,17,1,17,1,0.9998379349708557,327,0.987915408
331,4,4,22,0.9932927489280701,0.006707224,4,1,4,1,0.021183074,328,0.987951807
332,15,15,15,0.994905412,0.005094594,15,1,15,1,0.9999938607215881,329,0.987987988
333,0,0,0,0.9949042797088623,0.0050957,0,1,0,1,0.9999828934669495,330,0.988023952
334,11,11,11,0.9949007034301758,0.005099298,11,1,11,1,0.9191070795059204,331,0.988059701
335,2,2,2,0.9950114488601685,0.004988523,2,1,2,1,0.9794109463691711,332,0.988095238
336,7,7,7,0.9949309229850769,0.005069059,7,1,7,1,0.9999804496765137,333,0.988130564
337,13,13,11,0.9949294328689575,0.005070548,13,1,13,1,0.21067987382411957,334,0.98816568
338,3,3,3,0.9954022765159607,0.004597726,3,1,3,1,0.9991344213485718,335,0.98820059
339,27,27,9,0.9954122304916382,0.00458777,27,1,27,1,0.1269662082195282,336,0.988235294
340,3,3,3,0.9957303404808044,0.004269666,3,1,3,1,0.9187299609184265,337,0.988269795
341,1,1,1,0.9958159327507019,0.004184075,1,1,1,1,0.998397946,338,0.988304094
342,17,17,17,0.995854914,0.004145074,17,1,17,1,0.9992327690124512,339,0.988338192
343,3,3,3,0.9958466291427612,0.004153391,3,1,3,1,0.9332869052886963,340,0.988372093
344,27,27,27,0.9959551095962524,0.00404492,27,1,27,1,0.9969833493232727,341,0.988405797
345,14,14,14,0.9959469437599182,0.004053058,14,1,14,1,0.9984542727470398,342,0.988439306
346,4,4,4,0.9959651827812195,0.004034788,4,1,4,1,0.9768145084381104,343,0.988472622
347,24,24,25,0.99604094,0.003959035,24,1,24,1,0.24110408127307892,344,0.988505747
348,12,12,12,0.9963796734809875,0.003620318,12,1,12,1,0.9987678527832031,345,0.988538682
349,13,13,13,0.996391237,0.003608743,13,1,13,1,0.9782153367996216,346,0.988571429
350,5,5,5,0.9964337348937988,0.003566282,5,1,5,1,0.9994495511054993,347,0.988603989
351,5,5,5,0.99642837,0.003571622,5,1,5,1,0.9999979734420776,348,0.988636364
352,0,0,0,0.9964274764060974,0.00357251,0,1,0,1,0.9999931454658508,349,0.988668555
353,17,17,17,0.9964260458946228,0.003573977,17,1,17,1,0.9812111258506775,350,0.988700565
354,14,14,14,0.9963915348052979,0.003608453,14,1,14,1,0.9947493076324463,351,0.988732394
355,2,2,2,0.9964122772216797,0.0035877,2,1,2,1,0.9996832013130188,352,0.988764045
356,6,6,6,0.9964123368263245,0.00358769,6,1,6,1,0.9796196222305298,353,0.988795518
357,7,7,7,0.9964749217033386,0.003525101,7,1,7,1,0.9810167551040649,354,0.988826816
358,24,24,24,0.9965135455131531,0.003486441,24,1,24,1,0.9993463158607483,355,0.988857939
359,4,4,20,0.9965181350708008,0.003481878,4,1,4,1,0.063913643,356,0.988888889
360,9,9,9,0.9970864653587341,0.002913533,9,1,9,1,0.9995851516723633,357,0.988919668
361,26,26,26,0.9970850348472595,0.002914962,26,1,26,1,0.999998152,358,0.988950276
362,8,8,8,0.9970853924751282,0.002914635,8,1,8,1,0.9984443783760071,359,0.988980716
363,24,24,24,0.9970945119857788,0.002905483,24,1,24,1,0.9007578492164612,360,0.989010989
364,5,5,5,0.9972164630889893,0.002783515,5,1,5,1,0.9998403191566467,361,0.989041096
365,1,1,5,0.997212827,0.002787173,1,1,1,1,0.5756767392158508,362,0.989071038
366,13,13,13,0.997347355,0.002652639,13,1,13,1,0.9944655895233154,363,0.989100817
367,15,15,16,0.9973665475845337,0.002633443,15,1,15,1,0.13721221685409546,364,0.989130435
368,18,18,23,0.9976327419281006,0.002367239,18,1,18,1,0.687159002,365,0.989159892
369,15,15,15,0.997744083,0.00225591,15,1,15,1,0.9999716281890869,366,0.989189189
370,11,11,11,0.997745931,0.002254054,11,1,11,1,0.9265992045402527,367,0.989218329
371,3,3,20,0.997785747,0.00221423,3,1,3,1,0.024496879428625107,368,0.989247312
372,11,11,11,0.9981948733329773,0.001805112,11,1,11,1,0.7155284881591797,369,0.989276139
373,2,2,2,0.9982582926750183,0.001741705,2,1,2,1,0.9999988079071045,370,0.989304813
374,7,7,7,0.9982580542564392,0.001741924,7,1,7,1,0.97131747,371,0.989333333
375,10,10,9,0.9982808232307434,0.001719183,10,1,10,1,0.6108907461166382,372,0.989361702
376,15,15,15,0.9983853101730347,0.001614708,15,1,15,1,0.9999999403953552,373,0.98938992
377,6,6,3,0.9983853697776794,0.001614655,6,1,6,1,0.14521659910678864,374,0.989417989
378,9,9,9,0.9985460638999939,0.001453928,9,1,9,1,0.9436305165290833,375,0.98944591
379,0,0,0,0.998571515,0.001428515,0,1,0,1,0.9999986290931702,376,0.989473684
380,7,7,7,0.9985713362693787,0.001428675,7,1,7,1,0.9999978542327881,377,0.989501312
381,4,4,4,0.9985711574554443,0.001428848,4,1,4,1,0.9999540448188782,378,0.989528796
382,24,24,24,0.9985726475715637,0.001427376,24,1,24,1,0.9999998807907104,379,0.989556136
383,4,4,4,0.9985726475715637,0.001427341,4,1,4,1,0.9999958276748657,380,0.989583333
384,10,10,10,0.9985728859901428,0.001427107,10,1,10,1,0.9999987483024597,381,0.98961039
385,10,10,10,0.9985730051994324,0.001427004,10,1,10,1,0.9999920129776001,382,0.989637306
386,18,18,18,0.9985738396644592,0.001426174,18,1,18,1,0.9964926838874817,383,0.989664083
387,5,5,5,0.9985803961753845,0.001419631,5,1,5,1,0.9999344348907471,384,0.989690722
388,15,15,15,0.9985787868499756,0.001421191,15,1,15,1,0.9999374747276306,385,0.989717224
389,7,7,7,0.9985777139663696,0.00142226,7,1,7,1,0.99996525,386,0.98974359
390,16,16,16,0.9985762238502502,0.001423774,16,1,16,1,0.9999860525131226,387,0.989769821
391,12,12,12,0.9985768795013428,0.001423137,12,1,12,1,0.9999838471412659,388,0.989795918
392,2,2,2,0.9985762238502502,0.001423752,2,1,2,1,0.9995833039283752,389,0.989821883
393,16,16,16,0.9985726475715637,0.001427363,16,1,16,1,0.9999886751174927,390,0.989847716
394,15,15,3,0.9985731244087219,0.001426859,15,1,15,1,0.44064098596572876,391,0.989873418
395,6,6,6,0.998672605,0.001327393,6,1,6,1,0.9986367225646973,392,0.98989899
396,7,7,7,0.9986796975135803,0.001320311,7,1,7,1,0.999950111,393,0.989924433
397,10,10,23,0.99868083,0.001319165,10,1,10,1,0.6645333766937256,394,0.989949749
398,9,9,9,0.9987488985061646,0.001251093,9,1,9,1,0.9999438524246216,395,0.989974937
399,2,2,2,0.9987497925758362,0.001250201,2,1,2,1,0.9999901056289673,396,0.99
400,21,21,21,0.9987494349479675,0.001250548,21,1,21,1,0.9999045729637146,397,0.990024938
401,16,16,16,0.998750627,0.001249396,16,1,16,1,0.9959964752197266,398,0.990049751
402,18,18,25,0.998755932,0.001244067,18,1,18,1,0.572745681,399,0.990074442
403,8,8,8,0.9988146424293518,0.001185359,8,1,8,1,0.998636782,400,0.99009901
404,1,1,1,0.9988180994987488,0.001181925,1,1,1,1,0.9998420476913452,401,0.990123457
405,26,26,26,0.9988189935684204,0.001181003,26,1,26,1,0.9974700212478638,402,0.990147783
406,16,16,16,0.9988123178482056,0.001187665,16,1,16,1,0.9999998211860657,403,0.99017199
407,17,17,17,0.9988123774528503,0.001187628,17,1,17,1,0.9998037219047546,404,0.990196078
408,0,0,0,0.9988099932670593,0.001189979,0,1,0,1,1,405,0.990220049
409,7,7,7,0.9988099932670593,0.001189997,7,1,7,1,0.9999580979347229,406,0.990243902
410,8,8,8,0.9988110065460205,0.001189013,8,1,8,1,0.999917746,407,0.99026764
411,2,2,2,0.9988113641738892,0.001188662,2,1,2,1,0.9976891279220581,408,0.990291262
412,16,16,16,0.998816192,0.001183817,16,1,16,1,0.9999955892562866,409,0.99031477
413,0,0,0,0.9988164901733398,0.001183492,0,1,0,1,0.9999805688858032,410,0.990338164
414,8,8,8,0.9988160133361816,0.001183998,8,1,8,1,0.998110294,411,0.990361446
415,13,13,13,0.9988183379173279,0.001181682,13,1,13,1,0.9891810417175293,412,0.990384615
416,24,24,24,0.9988316297531128,0.001168374,24,1,24,1,0.9946863055229187,413,0.990407674
417,1,1,1,0.9988388419151306,0.001161177,1,1,1,1,0.9966791272163391,414,0.990430622
418,25,25,25,0.9988356828689575,0.001164334,25,1,25,1,0.9482962489128113,415,0.990453461
419,14,14,14,0.998865545,0.001134443,14,1,14,1,0.9907270669937134,416,0.99047619
420,4,4,4,0.9988786578178406,0.001121318,4,1,4,1,0.9994527101516724,417,0.990498812
421,10,10,10,0.9988793134689331,0.00112066,10,1,10,1,0.9999853372573853,418,0.990521327
422,11,11,11,0.9988803267478943,0.001119701,11,1,11,1,0.9958962202072144,419,0.990543735
423,23,23,23,0.9988812804222107,0.001118715,23,1,23,1,0.9756247401237488,420,0.990566038
424,16,16,16,0.9988954067230225,0.001104611,16,1,16,1,0.9941483736038208,421,0.990588235
425,16,16,16,0.9989039897918701,0.001095988,16,1,16,1,0.9999544024467468,422,0.990610329
426,3,3,3,0.9989032745361328,0.001096716,3,1,3,1,0.8645665645599365,423,0.990632319
427,4,4,4,0.9989435076713562,0.001056507,4,1,4,1,0.9999691843986511,424,0.990654206
428,21,21,21,0.998944104,0.00105589,21,1,21,1,0.9888334274291992,425,0.990675991
429,12,12,12,0.9989505410194397,0.001049472,12,1,12,1,0.9999796748161316,426,0.990697674
430,8,8,8,0.9989500641822815,0.001049913,8,1,8,1,0.9955728650093079,427,0.990719258
431,7,7,7,0.99894011,0.001059908,7,1,7,1,0.9989635348320007,428,0.990740741
432,17,17,17,0.9989421367645264,0.001057848,17,1,17,1,0.9916881322860718,429,0.990762125
433,1,1,1,0.9989312291145325,0.001068755,1,1,1,1,0.9831631779670715,430,0.99078341
434,17,17,17,0.9989451766014099,0.001054843,17,1,17,1,0.9194909334182739,431,0.990804598
435,27,27,27,0.9989692568778992,0.001030748,27,1,27,1,0.9668685793876648,432,0.990825688
436,8,8,8,0.9989519119262695,0.001048087,8,1,8,1,0.9994704127311707,433,0.990846682
437,10,10,10,0.9989537000656128,0.001046299,10,1,10,1,0.9999985694885254,434,0.99086758
438,11,11,11,0.9989538192749023,0.001046189,11,1,11,1,0.9966799020767212,435,0.990888383
439,4,4,4,0.9989603161811829,0.001039698,4,1,4,1,0.9978178143501282,436,0.990909091
440,7,7,7,0.9989563226699829,0.001043706,7,1,7,1,0.9999958276748657,437,0.990929705
441,18,18,26,0.9989563226699829,0.001043706,18,1,18,1,0.1861989051103592,438,0.990950226
442,14,14,7,0.9989997148513794,0.001000257,14,1,14,1,0.2265337109565735,439,0.990970655
443,14,14,14,0.9989989399909973,0.001001056,14,1,14,1,0.9167243838310242,440,0.990990991
444,3,3,3,0.9989921450614929,0.001007879,3,1,3,1,0.9346203804016113,441,0.991011236
445,4,4,4,0.9989998936653137,0.001000097,4,1,4,1,0.7086278200149536,442,0.99103139
446,1,1,1,0.9989926815032959,0.001007299,1,1,1,1,0.998233974,443,0.991051454
447,13,13,13,0.9989978075027466,0.001002173,13,1,13,1,0.9979280829429626,444,0.991071429
448,14,14,14,0.9989959001541138,0.001004114,14,1,14,1,0.9998363852500916,445,0.991091314
449,12,12,12,0.9989945292472839,0.001005442,12,1,12,1,0.9989610910415649,446,0.991111111
450,6,6,3,0.9989903569221497,0.00100966,6,1,6,1,0.34501057863235474,447,0.99113082
451,8,8,12,0.9989988803863525,0.001001114,8,1,8,1,0.16167789697647095,448,0.991150442
452,3,3,3,0.9989998936653137,0.00100012,3,1,3,1,0.9993153214454651,449,0.991169978
453,14,14,14,0.9989981055259705,0.00100187,14,1,14,1,0.9996802806854248,450,0.991189427
454,26,26,26,0.9989956021308899,0.001004397,26,1,26,1,0.9995712041854858,451,0.991208791
455,17,17,17,0.9989984035491943,0.001001614,17,1,17,1,0.9152626395225525,452,0.99122807
456,5,5,5,0.9989656209945679,0.001034374,5,1,5,1,0.9999958872795105,453,0.991247265
457,9,9,9,0.9989655613899231,0.001034428,9,1,9,1,0.9102421998977661,454,0.991266376
458,13,13,13,0.9989916086196899,0.001008399,13,1,13,1,0.966853142,455,0.991285403
459,10,10,10,0.998999834,0.001000162,10,1,10,1,0.9934225082397461,456,0.991304348
460,16,16,16,0.9989999532699585,0.001000033,16,1,16,1,0.9999995827674866,457,0.99132321
461,0,0,0,0.9989999532699585,0.001000025,0,1,0,1,0.9999995231628418,458,0.991341991
462,27,27,27,0.9989998936653137,0.001000102,27,1,27,1,0.9993720054626465,459,0.991360691
463,10,10,10,0.9989975094795227,0.001002482,10,1,10,1,0.9999982118606567,460,0.99137931
464,4,4,4,0.9989976286888123,0.001002346,4,1,4,1,0.9966795444488525,461,0.991397849
465,16,16,16,0.9989946484565735,0.001005358,16,1,16,1,0.999881387,462,0.991416309
466,3,3,3,0.9989930391311646,0.001006977,3,1,3,1,0.9526508450508118,463,0.99143469
467,2,2,2,0.9989990592002869,0.00100096,2,1,2,1,0.9999691843986511,464,0.991452991
468,15,15,15,0.998998761,0.001001234,15,1,15,1,0.9999992251396179,465,0.991471215
469,7,7,7,0.9989988207817078,0.00100116,7,1,7,1,0.9972653985023499,466,0.991489362
470,4,4,4,0.9989996552467346,0.001000348,4,1,4,1,0.9999155402183533,467,0.991507431
471,6,6,6,0.9989979267120361,0.001002075,6,1,6,1,0.9975282549858093,468,0.991525424
472,27,27,27,0.9989964365959167,0.001003564,27,1,27,1,0.9714543223381042,469,0.99154334
473,21,21,21,0.9989793300628662,0.001020658,21,1,21,1,0.9999974370002747,470,0.991561181
474,17,17,17,0.9989795088768005,0.001020483,17,1,17,1,0.953512967,471,0.991578947
475,16,16,16,0.9989837408065796,0.001016286,16,1,16,1,0.999683678,472,0.991596639
476,6,6,6,0.9989813566207886,0.001018663,6,1,6,1,0.9948038458824158,473,0.991614256
477,27,27,17,0.9989840388298035,0.001015975,27,1,27,1,0.7919417023658752,474,0.991631799
478,18,18,18,0.9989740252494812,0.001025993,18,1,18,1,0.9946869015693665,475,0.991649269
479,14,14,14,0.9989808201789856,0.001019184,14,1,14,1,0.9952826499938965,476,0.991666667
480,7,7,7,0.9989729523658752,0.001027032,7,1,7,1,0.9993657469749451,477,0.991683992
481,27,27,27,0.9989702105522156,0.001029798,27,1,27,1,0.9696256518363953,478,0.991701245
482,21,21,21,0.9989702105522156,0.001029762,21,1,21,1,0.9048905372619629,479,0.991718427
483,11,11,6,0.9989960789680481,0.001003935,11,1,11,1,0.516997755,480,0.991735537
484,10,10,10,0.9989959597587585,0.001004023,10,1,10,1,0.9996376037597656,481,0.991752577
485,17,17,17,0.9989972710609436,0.001002756,17,1,17,1,0.9838466644287109,482,0.991769547
486,21,21,21,0.9989856481552124,0.001014326,21,1,21,1,0.9999846816062927,483,0.991786448
487,26,26,16,0.9989861249923706,0.001013903,26,1,26,1,0.1898680478334427,484,0.991803279
488,20,20,20,0.9989999532699585,0.001000058,20,1,20,1,0.8616370558738708,485,0.991820041
489,5,5,5,0.9989998936653137,0.001000092,5,1,5,1,0.9463788866996765,486,0.991836735
490,13,13,13,0.9989972710609436,0.001002749,13,1,13,1,0.7352693676948547,487,0.99185336
491,3,3,3,0.9989995360374451,0.001000477,3,1,3,1,0.9978245496749878,488,0.991869919
492,27,27,27,0.9989995360374451,0.001000437,27,1,27,1,0.8661665916442871,489,0.99188641
493,21,21,21,0.9989950656890869,0.001004932,21,1,21,1,0.9999997615814209,490,0.991902834
494,27,27,27,0.9989951252937317,0.001004883,27,1,27,1,0.9051752090454102,491,0.991919192
495,8,8,7,0.9989714622497559,0.001028564,8,1,8,1,0.2865782082080841,492,0.991935484
496,27,27,9,0.9989995360374451,0.001000454,27,1,27,1,0.5593849420547485,493,0.99195171
497,19,19,5,0.9989551901817322,0.001044783,19,1,19,1,0.2593362629413605,494,0.991967871
498,5,5,5,0.9989997744560242,0.001000203,5,1,5,1,0.9965125918388367,495,0.991983968
499,1,1,1,0.9989995360374451,0.001000444,1,1,1,1,0.8884446024894714,496,0.992
500,7,7,7,0.9989997744560242,0.001000233,7,1,7,1,0.9998648762702942,497,0.992015968
501,6,6,6,0.9989994168281555,0.001000597,6,1,6,1,0.9975765347480774,498,0.992031873
502,9,9,9,0.9989997744560242,0.001000233,9,1,9,1,0.999816358,499,0.992047714
503,15,15,15,0.9989979863166809,0.001002017,15,1,15,1,0.9834303259849548,500,0.992063492
504,10,10,10,0.9989995360374451,0.001000481,10,1,10,1,0.9998396039009094,501,0.992079208
505,27,14,14,0.9989999532699585,0.001000023,14,0,14,0,0.8717769384384155,501,0.990118577
506,5,5,5,0.9989446997642517,0.001055296,5,1,5,1,0.9999948740005493,502,0.990138067
507,9,9,9,0.9989444613456726,0.001055539,9,1,9,1,0.993105948,503,0.99015748
508,11,11,11,0.9989416003227234,0.001058389,11,1,11,1,0.92230624,504,0.990176817
509,23,23,23,0.9989724159240723,0.001027595,23,1,23,1,0.8821709156036377,505,0.990196078
510,24,24,24,0.9989984035491943,0.001001605,24,1,24,1,0.9998480081558228,506,0.990215264
511,0,0,0,0.9989994168281555,0.001000603,0,1,0,1,1,507,0.990234375
512,19,19,19,0.9989993572235107,0.001000621,19,1,19,1,0.9999042749404907,508,0.990253411
513,4,4,4,0.9989994764328003,0.001000517,4,1,4,1,0.965916097,509,0.990272374
514,27,27,27,0.9989967346191406,0.001003263,27,1,27,1,0.927288294,510,0.990291262
515,15,15,15,0.9989877343177795,0.001012275,15,1,15,1,0.989478588,511,0.990310078
