round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
333,0,49.40%,61.68%,0.2611,"[0.7703869342803955, 0.22961299121379852]"
334,1,49.55%,61.79%,0.2707,"[0.2370096892118454, 0.7629902958869934]"
335,0,49.40%,61.61%,1.4504,"[0.23390787839889526, 0.7660921812057495]"
336,1,49.55%,61.72%,0.2658,"[0.2328033447265625, 0.7671966552734375]"
337,1,49.70%,61.83%,0.269,"[0.2321217954158783, 0.7678782343864441]"
338,1,49.85%,61.95%,0.2675,"[0.23709815740585327, 0.7629018425941467]"
339,1,50.00%,62.06%,0.2654,"[0.23223906755447388, 0.7677609324455261]"
340,0,49.85%,61.88%,1.4589,"[0.2323271483182907, 0.7676728367805481]"
341,1,50.00%,61.99%,0.2642,"[0.23170986771583557, 0.768290102481842]"
342,1,50.15%,62.10%,0.2644,"[0.23188729584217072, 0.7681127190589905]"
343,1,50.29%,62.21%,0.2661,"[0.23218004405498505, 0.7678199410438538]"
344,1,50.43%,62.32%,0.2655,"[0.2340073436498642, 0.7659927010536194]"
345,1,50.58%,62.43%,0.2647,"[0.2330557405948639, 0.7669442892074585]"
346,1,50.72%,62.54%,0.264,"[0.23047888278961182, 0.7695211172103882]"
347,0,50.57%,62.64%,0.3889,"[0.6762270331382751, 0.32377293705940247]"
348,1,50.72%,62.75%,0.2618,"[0.22848689556121826, 0.7715131044387817]"
349,0,50.57%,62.86%,0.2574,"[0.772476851940155, 0.22752317786216736]"
350,1,50.71%,62.96%,0.2602,"[0.22928723692893982, 0.7707127332687378]"
351,0,50.57%,63.07%,0.2728,"[0.7609505653381348, 0.23904940485954285]"
352,0,50.42%,62.89%,1.4588,"[0.23884665966033936, 0.7611532807350159]"
353,0,50.28%,62.99%,0.319,"[0.6982361078262329, 0.3017638623714447]"
354,1,50.42%,63.10%,0.254,"[0.225234255194664, 0.7747657299041748]"
355,0,50.28%,63.20%,0.2495,"[0.7781985402107239, 0.22180147469043732]"
356,0,50.14%,63.31%,0.2665,"[0.7636957168579102, 0.23630431294441223]"
357,0,50.00%,63.41%,0.2461,"[0.7816750407218933, 0.21832500398159027]"
358,0,49.86%,63.51%,0.2452,"[0.782651960849762, 0.21734796464443207]"
359,0,49.72%,63.61%,0.2465,"[0.7814615368843079, 0.21853844821453094]"
360,0,49.58%,63.71%,0.3379,"[0.7345868945121765, 0.2654130160808563]"
361,1,49.72%,63.81%,0.2505,"[0.22146572172641754, 0.7785342931747437]"
362,0,49.59%,63.64%,1.4188,"[0.24807849526405334, 0.751921534538269]"
363,1,49.73%,63.74%,0.2505,"[0.22162123024463654, 0.7783787250518799]"
364,1,49.86%,63.84%,0.2764,"[0.24138154089450836, 0.7586184740066528]"
365,1,50.00%,63.93%,0.2484,"[0.21978545188903809, 0.7802145481109619]"
366,0,49.86%,64.03%,0.2438,"[0.7840601801872253, 0.21593979001045227]"
367,0,49.73%,64.13%,0.2481,"[0.7804551124572754, 0.21954487264156342]"
368,0,49.59%,64.23%,0.2412,"[0.7856885194778442, 0.214311420917511]"
369,0,49.46%,64.32%,0.334,"[0.6005138754844666, 0.3994862139225006]"
370,0,49.33%,64.42%,0.2432,"[0.7843162417411804, 0.21568378806114197]"
371,0,49.19%,64.52%,0.2451,"[0.7822835445404053, 0.21771642565727234]"
372,1,49.33%,64.61%,0.2444,"[0.21702852845191956, 0.7829715013504028]"
373,0,49.20%,64.71%,0.2648,"[0.77152019739151, 0.22847984731197357]"
374,0,49.07%,64.80%,0.543,"[0.706210196018219, 0.2937898337841034]"
375,1,49.20%,64.63%,1.5375,"[0.779981255531311, 0.22001871466636658]"
376,0,49.07%,64.72%,0.2377,"[0.7884466648101807, 0.21155332028865814]"
377,0,48.94%,64.81%,0.2376,"[0.7885352373123169, 0.2114647626876831]"
378,0,48.81%,64.91%,0.605,"[0.58637535572052, 0.4136246144771576]"
379,1,48.95%,64.74%,1.4339,"[0.7477109432220459, 0.2522890865802765]"
380,0,48.82%,64.83%,0.2359,"[0.7898993492126465, 0.21010063588619232]"
381,1,48.95%,64.92%,0.2429,"[0.21491633355617523, 0.7850836515426636]"
382,1,49.09%,65.01%,0.2417,"[0.21556055545806885, 0.7844394445419312]"
383,1,49.22%,65.10%,0.2422,"[0.21476086974143982, 0.7852391600608826]"
384,1,49.35%,64.94%,1.4718,"[0.763241171836853, 0.23675887286663055]"
385,0,49.22%,65.03%,0.2323,"[0.7926116585731506, 0.20738832652568817]"
386,0,49.10%,65.12%,0.3015,"[0.7419039011001587, 0.2580960988998413]"
387,1,49.23%,64.95%,1.4952,"[0.7716652750968933, 0.2283346801996231]"
388,1,49.36%,64.78%,1.4359,"[0.7722979187965393, 0.2277020663022995]"
389,0,49.23%,64.87%,0.2326,"[0.7924491167068481, 0.20755092799663544]"
390,0,49.10%,64.96%,0.2342,"[0.7911562919616699, 0.20884375274181366]"
391,0,48.98%,65.05%,0.2326,"[0.7924415469169617, 0.20755846798419952]"
392,1,49.11%,64.89%,1.3695,"[0.7045929431915283, 0.29540708661079407]"
393,1,49.24%,64.72%,1.0797,"[0.6604111194610596, 0.3395889401435852]"
394,0,49.11%,64.81%,0.2329,"[0.792177140712738, 0.20782287418842316]"
395,0,48.99%,64.90%,0.2341,"[0.7914327383041382, 0.20856724679470062]"
396,0,48.87%,64.99%,0.2342,"[0.7910822033882141, 0.20891782641410828]"
397,0,48.74%,65.08%,0.2337,"[0.7916972041130066, 0.2083028256893158]"
398,1,48.87%,65.16%,0.4029,"[0.4195408225059509, 0.5804591774940491]"
399,0,48.75%,65.25%,0.2343,"[0.7909717559814453, 0.2090282440185547]"
400,1,48.88%,65.34%,0.4017,"[0.337808221578598, 0.6621917486190796]"
401,0,48.76%,65.42%,0.2357,"[0.7902196049690247, 0.20978035032749176]"
402,1,48.88%,65.51%,0.287,"[0.2570115327835083, 0.7429884672164917]"
403,1,49.01%,65.59%,0.2806,"[0.24374817311763763, 0.756251871585846]"
404,1,49.14%,65.68%,0.4816,"[0.3764835596084595, 0.6235164403915405]"
405,0,49.01%,65.52%,1.1648,"[0.41992196440696716, 0.5800780057907104]"
406,0,48.89%,65.60%,0.2388,"[0.7879189848899841, 0.21208104491233826]"
407,1,49.02%,65.69%,0.2856,"[0.25439584255218506, 0.7456041574478149]"
408,1,49.14%,65.77%,0.2364,"[0.2104921191930771, 0.7895078659057617]"
409,0,49.02%,65.61%,1.5062,"[0.2226029634475708, 0.777397096157074]"
410,1,49.15%,65.69%,0.2361,"[0.21048836410045624, 0.7895115613937378]"
411,1,49.27%,65.78%,0.2366,"[0.21062006056308746, 0.7893799543380737]"
412,0,49.15%,65.62%,1.5442,"[0.21371832489967346, 0.7862816452980042]"
413,0,49.03%,65.70%,0.2391,"[0.7880476713180542, 0.211952343583107]"
414,1,49.16%,65.78%,0.246,"[0.2205999344587326, 0.7794000506401062]"
415,0,49.04%,65.62%,1.3534,"[0.2617832124233246, 0.738216757774353]"
416,1,49.16%,65.71%,0.2359,"[0.21025703847408295, 0.7897429466247559]"
417,1,49.28%,65.79%,0.2362,"[0.21004803478717804, 0.7899519801139832]"
418,1,49.40%,65.87%,0.2363,"[0.21034027636051178, 0.7896597385406494]"
419,1,49.52%,65.95%,0.2423,"[0.22010527551174164, 0.7798947691917419]"
420,1,49.64%,66.03%,0.2361,"[0.2101070135831833, 0.7898929715156555]"
421,1,49.76%,66.11%,0.2381,"[0.21525777876377106, 0.7847422361373901]"
422,1,49.88%,66.19%,0.2416,"[0.21431469917297363, 0.7856853008270264]"
423,0,49.76%,66.27%,0.2405,"[0.7809547185897827, 0.2190452516078949]"
424,0,49.65%,66.12%,1.3869,"[0.23304995894432068, 0.7669500112533569]"
425,1,49.77%,66.20%,0.2411,"[0.21577422320842743, 0.7842258214950562]"
426,0,49.65%,66.28%,0.2433,"[0.7846718430519104, 0.2153281718492508]"
427,0,49.53%,66.36%,0.2404,"[0.7846387624740601, 0.21536128222942352]"
428,1,49.65%,66.43%,0.2395,"[0.21465077996253967, 0.7853492498397827]"
429,1,49.77%,66.51%,0.2382,"[0.21115811169147491, 0.7888419032096863]"
430,1,49.88%,66.59%,0.259,"[0.2255428433418274, 0.7744570970535278]"
431,1,50.00%,66.67%,0.2353,"[0.21046489477157593, 0.7895350456237793]"
432,1,50.12%,66.74%,0.2321,"[0.20715776085853577, 0.7928421497344971]"
433,0,50.00%,66.59%,1.5542,"[0.21338966488838196, 0.7866103649139404]"
434,1,50.11%,66.67%,0.2934,"[0.25243449211120605, 0.7475655674934387]"
435,1,50.23%,66.74%,0.2387,"[0.2095656841993332, 0.7904343008995056]"
436,0,50.11%,66.82%,0.2259,"[0.797766387462616, 0.20223358273506165]"
437,0,50.00%,66.89%,0.227,"[0.7966613173484802, 0.20333868265151978]"
438,1,50.11%,66.97%,0.23,"[0.2054336965084076, 0.79456627368927]"
439,0,50.00%,67.05%,0.2269,"[0.7969404458999634, 0.20305956900119781]"
440,1,50.11%,67.12%,0.2491,"[0.22039705514907837, 0.7796029448509216]"
441,0,50.00%,67.19%,0.2253,"[0.7983976602554321, 0.20160235464572906]"
442,1,50.11%,67.27%,0.2282,"[0.20415866374969482, 0.7958412766456604]"
443,0,50.00%,67.12%,1.2255,"[0.3456558287143707, 0.6543442010879517]"
444,0,49.89%,67.19%,0.2356,"[0.7884363532066345, 0.2115636169910431]"
445,0,49.78%,67.26%,0.223,"[0.8001003265380859, 0.19989967346191406]"
446,1,49.89%,67.34%,0.2334,"[0.20928484201431274, 0.7907150983810425]"
447,1,50.00%,67.41%,0.2388,"[0.21169371902942657, 0.7883062362670898]"
448,0,49.89%,67.48%,0.2504,"[0.7835996150970459, 0.2164004147052765]"
449,1,50.00%,67.56%,0.2349,"[0.21118704974651337, 0.7888129949569702]"
450,0,49.89%,67.63%,0.2194,"[0.8029981851577759, 0.19700182974338531]"
451,0,49.78%,67.70%,0.2194,"[0.802962601184845, 0.19703736901283264]"
452,0,49.67%,67.55%,0.8564,"[0.29008108377456665, 0.7099189162254333]"
453,1,49.78%,67.62%,0.2713,"[0.2891134023666382, 0.7108865976333618]"
454,1,49.89%,67.69%,0.2334,"[0.20704516768455505, 0.7929548025131226]"
455,0,49.78%,67.76%,0.2624,"[0.7684856653213501, 0.23151430487632751]"
456,0,49.67%,67.83%,0.2175,"[0.8044407367706299, 0.1955593228340149]"
457,0,49.56%,67.90%,0.2608,"[0.7541713118553162, 0.2458287626504898]"
458,0,49.46%,67.97%,0.2157,"[0.8059237599372864, 0.19407624006271362]"
459,1,49.57%,68.04%,0.2223,"[0.19905920326709747, 0.8009408116340637]"
460,0,49.46%,67.90%,1.5782,"[0.2061859518289566, 0.7938140630722046]"
461,0,49.35%,67.97%,0.2144,"[0.80714350938797, 0.19285646080970764]"
462,0,49.24%,68.03%,0.2147,"[0.8068249225616455, 0.1931750625371933]"
463,0,49.14%,68.10%,0.2136,"[0.8076797723770142, 0.19232024252414703]"
464,0,49.03%,68.17%,0.215,"[0.8066018223762512, 0.19339816272258759]"
465,0,48.93%,68.24%,0.2131,"[0.8081594705581665, 0.1918405145406723]"
466,1,49.04%,68.31%,0.274,"[0.2520468533039093, 0.7479530572891235]"
467,1,49.15%,68.38%,0.2193,"[0.19721028208732605, 0.8027896881103516]"
468,1,49.25%,68.44%,0.2192,"[0.19664713740348816, 0.8033528327941895]"
469,1,49.36%,68.30%,0.8103,"[0.5220745205879211, 0.47792547941207886]"
470,0,49.26%,68.37%,0.2299,"[0.7969624400138855, 0.2030375897884369]"
471,0,49.15%,68.43%,0.2122,"[0.8079153299331665, 0.19208469986915588]"
472,1,49.26%,68.50%,0.2172,"[0.1954527050256729, 0.8045472502708435]"
473,1,49.37%,68.35%,0.7271,"[0.5352299213409424, 0.46477004885673523]"
474,1,49.47%,68.42%,0.4193,"[0.42936819791793823, 0.5706318020820618]"
475,0,49.37%,68.49%,0.2097,"[0.8108927607536316, 0.18910716474056244]"
476,1,49.48%,68.55%,0.2372,"[0.21143938601016998, 0.7885605692863464]"
477,0,49.37%,68.62%,0.2091,"[0.8115646839141846, 0.18843525648117065]"
478,1,49.48%,68.68%,0.2242,"[0.20097896456718445, 0.7990209460258484]"
479,0,49.38%,68.75%,0.2064,"[0.8136114478111267, 0.18638859689235687]"
480,1,49.48%,68.81%,0.2136,"[0.1924675554037094, 0.8075324296951294]"
481,0,49.38%,68.67%,1.6275,"[0.1962665617465973, 0.8037334680557251]"
482,1,49.48%,68.74%,0.2125,"[0.1910657286643982, 0.8089342713356018]"
483,0,49.38%,68.60%,0.6063,"[0.45953240990638733, 0.5404676198959351]"
484,0,49.28%,68.66%,0.2047,"[0.8148944973945618, 0.18510551750659943]"
485,0,49.18%,68.72%,0.2044,"[0.8150297999382019, 0.18497012555599213]"
486,1,49.28%,68.79%,0.2162,"[0.19349190592765808, 0.8065081238746643]"
487,0,49.18%,68.85%,0.2036,"[0.815700113773346, 0.18429982662200928]"
488,0,49.08%,68.71%,1.5997,"[0.20995327830314636, 0.7900466322898865]"
489,1,49.18%,68.78%,0.2167,"[0.19242456555366516, 0.8075754046440125]"
490,1,49.29%,68.84%,0.2112,"[0.19016863405704498, 0.8098313212394714]"
491,1,49.39%,68.90%,0.2145,"[0.1914258748292923, 0.8085741400718689]"
492,1,49.49%,68.97%,0.2206,"[0.19476187229156494, 0.8052381873130798]"
493,0,49.39%,69.03%,0.2031,"[0.8161314725875854, 0.18386855721473694]"
494,1,49.49%,69.09%,0.2163,"[0.19494637846946716, 0.8050535917282104]"
495,0,49.40%,69.15%,0.2013,"[0.8175330758094788, 0.18246692419052124]"
496,1,49.50%,69.22%,0.2156,"[0.1949247121810913, 0.8050752282142639]"
497,0,49.40%,69.28%,0.2017,"[0.817388117313385, 0.18261189758777618]"
498,0,49.30%,69.34%,0.201,"[0.8178334832191467, 0.18216653168201447]"
499,1,49.40%,69.40%,0.2085,"[0.18818804621696472, 0.8118119835853577]"
500,1,49.50%,69.46%,0.4231,"[0.47021618485450745, 0.5297837853431702]"
501,1,49.60%,69.52%,0.212,"[0.19076460599899292, 0.8092353343963623]"
502,1,49.70%,69.58%,0.2648,"[0.2662404477596283, 0.7337595820426941]"
503,0,49.60%,69.44%,1.6506,"[0.19151727855205536, 0.8084827065467834]"
504,1,49.70%,69.50%,0.2076,"[0.18889930844306946, 0.8111007213592529]"
505,0,49.60%,69.37%,1.6472,"[0.19114071130752563, 0.8088592290878296]"
506,0,49.51%,69.23%,1.3347,"[0.2674162685871124, 0.7325837016105652]"
507,0,49.41%,69.29%,0.2024,"[0.8155871033668518, 0.1844128519296646]"
508,1,49.51%,69.35%,0.2205,"[0.19737960398197174, 0.8026204109191895]"
509,0,49.41%,69.22%,1.6411,"[0.19465115666389465, 0.8053488731384277]"
510,1,49.51%,69.28%,0.2119,"[0.1895800232887268, 0.8104199767112732]"
511,0,49.41%,69.34%,0.2016,"[0.8171139359474182, 0.1828860342502594]"
512,1,49.51%,69.40%,0.2135,"[0.1907733678817749, 0.8092265725135803]"
513,0,49.42%,69.46%,0.1988,"[0.8197675347328186, 0.18023250997066498]"
514,0,49.32%,69.51%,0.1979,"[0.8207076787948608, 0.17929236590862274]"
515,0,49.22%,69.57%,0.1981,"[0.8204711079597473, 0.1795288622379303]"
516,0,49.13%,69.63%,0.197,"[0.821124255657196, 0.17887575924396515]"
517,0,49.03%,69.69%,0.1973,"[0.8210671544075012, 0.17893292009830475]"
518,0,48.94%,69.75%,0.1967,"[0.8214872479438782, 0.17851275205612183]"
519,0,48.85%,69.81%,0.2051,"[0.8118770718574524, 0.1881229281425476]"
520,0,48.75%,69.87%,0.1955,"[0.8223704695701599, 0.17762957513332367]"
521,1,48.85%,69.92%,0.2076,"[0.1872861385345459, 0.8127138614654541]"
522,1,48.95%,69.98%,0.2072,"[0.18729554116725922, 0.8127045035362244]"
523,1,49.05%,70.04%,0.2069,"[0.18703366816043854, 0.8129663467407227]"
524,0,48.95%,69.90%,1.4574,"[0.2533588409423828, 0.746641218662262]"
525,0,48.86%,69.96%,0.3833,"[0.6099030375480652, 0.39009687304496765]"
526,0,48.77%,70.02%,0.195,"[0.8229395747184753, 0.17706048488616943]"
527,0,48.67%,70.08%,0.1932,"[0.8244115710258484, 0.1755884289741516]"
528,0,48.58%,70.13%,0.1974,"[0.8210123777389526, 0.17898760735988617]"
529,0,48.49%,70.19%,0.1927,"[0.8247287273406982, 0.17527128756046295]"
530,0,48.40%,70.24%,0.1928,"[0.8246057629585266, 0.1753942370414734]"
531,1,48.50%,70.30%,0.3556,"[0.2552620768547058, 0.7447379231452942]"
532,0,48.41%,70.36%,0.1951,"[0.8234871029853821, 0.1765129268169403]"
533,1,48.50%,70.41%,0.2437,"[0.21554237604141235, 0.7844576239585876]"
534,1,48.60%,70.28%,0.5826,"[0.5071954727172852, 0.4928045868873596]"
535,0,48.51%,70.34%,0.1912,"[0.8259558081626892, 0.1740441620349884]"
536,1,48.60%,70.39%,0.2217,"[0.20299315452575684, 0.7970068454742432]"
537,0,48.51%,70.45%,0.1906,"[0.826691746711731, 0.17330825328826904]"
538,0,48.42%,70.50%,0.1907,"[0.8264040946960449, 0.17359596490859985]"
539,0,48.33%,70.56%,0.1896,"[0.8272227048873901, 0.17277731001377106]"
540,0,48.24%,70.61%,0.2812,"[0.7644914984703064, 0.23550842702388763]"
541,0,48.15%,70.66%,0.1885,"[0.8280434012413025, 0.17195655405521393]"
542,0,48.07%,70.72%,0.1879,"[0.8287930488586426, 0.17120695114135742]"
543,1,48.16%,70.77%,0.2332,"[0.2058260440826416, 0.7941739559173584]"
544,0,48.07%,70.83%,0.1868,"[0.8295745253562927, 0.17042550444602966]"
545,0,47.99%,70.88%,0.199,"[0.8201304078102112, 0.17986959218978882]"
546,0,47.90%,70.93%,0.1988,"[0.8113521337509155, 0.1886478066444397]"
547,0,47.81%,70.80%,1.6119,"[0.1999189257621765, 0.8000811338424683]"
548,1,47.91%,70.86%,0.2856,"[0.2475072592496872, 0.7524927854537964]"
549,1,48.00%,70.91%,0.1983,"[0.17996712028980255, 0.8200328350067139]"
550,0,47.91%,70.96%,0.184,"[0.8319692611694336, 0.1680307537317276]"
551,0,47.83%,71.01%,0.1841,"[0.8318983316421509, 0.1681017279624939]"
552,0,47.74%,70.89%,1.4572,"[0.20854075253009796, 0.7914592027664185]"
553,1,47.83%,70.94%,0.1978,"[0.17946986854076385, 0.8205301761627197]"
554,1,47.93%,70.99%,0.3035,"[0.22839704155921936, 0.7716029286384583]"
555,1,48.02%,71.04%,0.2321,"[0.20786792039871216, 0.7921320796012878]"
556,0,47.94%,70.92%,1.6017,"[0.3736557960510254, 0.6263442039489746]"
557,1,48.03%,70.97%,0.1977,"[0.1794126331806183, 0.8205873966217041]"
558,1,48.12%,71.02%,0.3539,"[0.2759714722633362, 0.7240285873413086]"
559,0,48.04%,71.07%,0.1828,"[0.8330178260803223, 0.16698209941387177]"
560,0,47.95%,70.94%,1.5235,"[0.2126702070236206, 0.7873298525810242]"
561,1,48.04%,71.00%,0.232,"[0.20361724495887756, 0.7963827848434448]"
562,0,47.96%,71.05%,0.182,"[0.8335639238357544, 0.16643604636192322]"
563,1,48.05%,71.10%,0.213,"[0.1913149505853653, 0.8086850643157959]"
564,0,47.96%,71.15%,0.182,"[0.8335177898406982, 0.16648223996162415]"
565,1,48.06%,71.20%,0.2174,"[0.19647429883480072, 0.8035256862640381]"
566,1,48.15%,71.25%,0.1981,"[0.17978724837303162, 0.8202127814292908]"
567,0,48.06%,71.30%,0.1818,"[0.8339602947235107, 0.16603967547416687]"
568,1,48.15%,71.35%,0.3099,"[0.261288046836853, 0.7387120127677917]"
569,0,48.07%,71.40%,0.1808,"[0.8346155881881714, 0.16538436710834503]"
570,1,48.16%,71.45%,0.2096,"[0.18930856883525848, 0.8106913566589355]"
571,1,48.25%,71.50%,0.209,"[0.18840207159519196, 0.8115979433059692]"
572,0,48.17%,71.55%,0.1804,"[0.8349549770355225, 0.16504500806331635]"
573,1,48.26%,71.60%,0.2184,"[0.19820572435855865, 0.8017942309379578]"
574,0,48.17%,71.65%,0.1791,"[0.8359826803207397, 0.16401727497577667]"
575,0,48.09%,71.70%,0.1815,"[0.8341535925865173, 0.16584643721580505]"
576,1,48.18%,71.75%,0.1948,"[0.1771603375673294, 0.822839617729187]"
577,0,48.10%,71.80%,0.1791,"[0.8359678387641907, 0.1640321910381317]"
578,0,48.01%,71.85%,0.1794,"[0.8359346389770508, 0.1640653759241104]"
579,0,47.93%,71.90%,0.1794,"[0.8357382416725159, 0.16426174342632294]"
580,0,47.85%,71.94%,0.1779,"[0.8370635509490967, 0.16293646395206451]"
581,0,47.77%,71.99%,0.1761,"[0.8385483622550964, 0.16145163774490356]"
582,0,47.68%,71.87%,1.0086,"[0.24224606156349182, 0.7577539086341858]"
583,1,47.77%,71.92%,0.2032,"[0.18369601666927338, 0.8163040280342102]"
584,0,47.69%,71.97%,0.1746,"[0.8398754596710205, 0.1601245105266571]"
585,1,47.78%,72.01%,0.191,"[0.17398537695407867, 0.8260146379470825]"
586,0,47.70%,72.06%,0.176,"[0.8386036157608032, 0.16139641404151917]"
587,0,47.62%,72.11%,0.1745,"[0.8401119112968445, 0.15988805890083313]"
588,0,47.54%,72.16%,0.1737,"[0.8408676385879517, 0.15913236141204834]"
589,1,47.63%,72.20%,0.2051,"[0.1847631335258484, 0.8152368664741516]"
590,1,47.72%,72.25%,0.1893,"[0.1724514663219452, 0.8275485634803772]"
591,1,47.80%,72.30%,0.189,"[0.17208576202392578, 0.827914297580719]"
592,0,47.72%,72.34%,0.1797,"[0.8361672759056091, 0.16383276879787445]"
593,1,47.81%,72.39%,0.2162,"[0.19831223785877228, 0.8016878366470337]"
594,1,47.90%,72.44%,0.2035,"[0.1873283088207245, 0.8126717209815979]"
595,1,47.99%,72.48%,0.1965,"[0.17860326170921326, 0.8213967680931091]"
596,0,47.91%,72.53%,0.1695,"[0.8442259430885315, 0.1557740420103073]"
597,0,47.83%,72.41%,1.7259,"[0.1771436631679535, 0.8228563070297241]"
598,0,47.75%,72.45%,0.1692,"[0.844353973865509, 0.1556459665298462]"
599,0,47.67%,72.50%,0.1692,"[0.8443288207054138, 0.1556711345911026]"
600,0,47.59%,72.55%,0.1684,"[0.8450703620910645, 0.15492963790893555]"
601,0,47.51%,72.43%,1.7222,"[0.17962653934955597, 0.82037353515625]"
602,1,47.60%,72.47%,0.1856,"[0.16950957477092743, 0.8304904699325562]"
603,0,47.52%,72.52%,0.1679,"[0.8454698324203491, 0.15453021228313446]"
604,0,47.44%,72.56%,0.1692,"[0.8442828059196472, 0.15571726858615875]"
605,0,47.36%,72.61%,0.1675,"[0.8457890152931213, 0.15421095490455627]"
606,1,47.45%,72.65%,0.1881,"[0.17145732045173645, 0.8285427093505859]"
607,0,47.37%,72.70%,0.1776,"[0.837263286113739, 0.162736713886261]"
608,0,47.29%,72.58%,1.7174,"[0.17933450639247894, 0.8206654787063599]"
609,0,47.21%,72.46%,0.4855,"[0.39217618107795715, 0.6078237891197205]"
610,0,47.14%,72.50%,0.1667,"[0.8464234471321106, 0.15357661247253418]"
611,0,47.06%,72.55%,0.1654,"[0.8475274443626404, 0.15247249603271484]"
612,0,46.98%,72.59%,0.1653,"[0.8476176261901855, 0.15238238871097565]"
613,1,47.07%,72.64%,0.2174,"[0.194564089179039, 0.8054359555244446]"
614,1,47.15%,72.68%,0.2466,"[0.2107962965965271, 0.7892037034034729]"
615,0,47.08%,72.73%,0.1644,"[0.8483996987342834, 0.15160033106803894]"
616,1,47.16%,72.77%,0.1863,"[0.1699821650981903, 0.8300178050994873]"
617,0,47.09%,72.82%,0.1641,"[0.8487520813941956, 0.15124794840812683]"
618,0,47.01%,72.86%,0.1635,"[0.8491677641868591, 0.15083222091197968]"
619,0,46.94%,72.90%,0.1632,"[0.8494065999984741, 0.1505933701992035]"
620,0,46.86%,72.95%,0.1636,"[0.8489757776260376, 0.1510242372751236]"
621,1,46.95%,72.99%,0.2388,"[0.19647668302059174, 0.8035233020782471]"
622,0,46.87%,73.03%,0.1635,"[0.8491690158843994, 0.15083098411560059]"
623,1,46.96%,73.08%,0.2158,"[0.19354915618896484, 0.8064508438110352]"
624,0,46.88%,73.12%,0.1618,"[0.8508707284927368, 0.14912927150726318]"
625,0,46.81%,73.16%,0.1611,"[0.8513063788414001, 0.14869359135627747]"
626,1,46.89%,73.21%,0.1951,"[0.17574892938137054, 0.824251115322113]"
627,1,46.97%,73.25%,0.2559,"[0.21487773954868317, 0.7851223349571228]"
628,0,46.90%,73.29%,0.336,"[0.8333665728569031, 0.16663341224193573]"
629,1,46.98%,73.33%,0.1825,"[0.16701138019561768, 0.8329886198043823]"
630,1,47.07%,73.38%,0.1821,"[0.16642986238002777, 0.833570122718811]"
631,0,46.99%,73.42%,0.2501,"[0.7316353917121887, 0.2683646082878113]"
632,1,47.08%,73.46%,0.1877,"[0.16941134631633759, 0.8305886387825012]"
633,0,47.00%,73.50%,0.1581,"[0.8535286784172058, 0.1464713215827942]"
634,0,46.93%,73.54%,0.1583,"[0.8538404107093811, 0.1461595892906189]"
635,1,47.01%,73.58%,0.1826,"[0.166641965508461, 0.8333580493927002]"
636,0,46.94%,73.63%,0.1568,"[0.8546018600463867, 0.1453981101512909]"
637,1,47.02%,73.67%,0.1868,"[0.16987790167331696, 0.8301221132278442]"
638,1,47.10%,73.71%,0.1783,"[0.16338837146759033, 0.8366116285324097]"
639,0,47.03%,73.75%,0.1561,"[0.8552595376968384, 0.14474044740200043]"
640,0,46.96%,73.63%,1.5772,"[0.197622150182724, 0.8023778200149536]"
