round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
333,0,49.40%,69.76%,0.3842,"[0.6809900999069214, 0.3190099596977234]"
334,1,49.55%,69.55%,0.7251,"[0.5157132744789124, 0.48428669571876526]"
335,0,49.40%,69.64%,0.3947,"[0.6738803386688232, 0.32611969113349915]"
336,1,49.55%,69.44%,0.7588,"[0.531768798828125, 0.4682311713695526]"
337,1,49.70%,69.53%,0.6766,"[0.4916377365589142, 0.5083622932434082]"
338,1,49.85%,69.32%,0.7558,"[0.5303777456283569, 0.46962228417396545]"
339,1,50.00%,69.41%,0.3901,"[0.32303619384765625, 0.6769638061523438]"
340,0,49.85%,69.21%,0.7267,"[0.4835057556629181, 0.5164942741394043]"
341,1,50.00%,69.30%,0.3586,"[0.3013347387313843, 0.6986652612686157]"
342,1,50.15%,69.39%,0.4070,"[0.3343285024166107, 0.6656714677810669]"
343,1,50.29%,69.48%,0.6859,"[0.49637800455093384, 0.5036220550537109]"
344,1,50.43%,69.28%,0.7225,"[0.5144392251968384, 0.4855607748031616]"
345,1,50.58%,69.08%,0.8421,"[0.5692033171653748, 0.43079665303230286]"
346,1,50.72%,69.16%,0.6648,"[0.48560553789138794, 0.5143944025039673]"
347,0,50.57%,69.25%,0.3353,"[0.7150939106941223, 0.2849060595035553]"
348,1,50.72%,69.05%,0.7307,"[0.518427848815918, 0.4815721809864044]"
349,0,50.57%,69.14%,0.3963,"[0.6728101968765259, 0.3271898925304413]"
350,1,50.71%,68.95%,0.9057,"[0.5957280993461609, 0.4042719304561615]"
351,0,50.57%,69.03%,0.3417,"[0.7105802893638611, 0.28941968083381653]"
352,0,50.42%,69.12%,0.5147,"[0.5976660251617432, 0.40233394503593445]"
353,0,50.28%,69.21%,0.3867,"[0.6792690753936768, 0.3207308351993561]"
354,1,50.42%,69.30%,0.6459,"[0.4757916033267975, 0.5242083668708801]"
355,0,50.28%,69.38%,0.3645,"[0.6945182085037231, 0.30548182129859924]"
356,0,50.14%,69.47%,0.3889,"[0.6778322458267212, 0.3221677541732788]"
357,0,50.00%,69.55%,0.3813,"[0.6829765439033508, 0.31702345609664917]"
358,0,49.86%,69.64%,0.3532,"[0.7024062871932983, 0.29759371280670166]"
359,0,49.72%,69.72%,0.3960,"[0.6730383634567261, 0.3269616365432739]"
360,0,49.58%,69.81%,0.3757,"[0.6868146657943726, 0.31318533420562744]"
361,1,49.72%,69.89%,0.3840,"[0.31886401772499084, 0.6811360120773315]"
362,0,49.59%,69.97%,0.5296,"[0.5888397693634033, 0.4111601710319519]"
363,1,49.73%,70.05%,0.6404,"[0.4729376435279846, 0.5270623564720154]"
364,1,49.86%,70.14%,0.6931,"[0.49998557567596436, 0.5000144839286804]"
365,1,50.00%,70.22%,0.4034,"[0.3319465219974518, 0.6680535674095154]"
366,0,49.86%,70.30%,0.4052,"[0.6668107509613037, 0.3331892490386963]"
367,0,49.73%,70.38%,0.3641,"[0.6948077082633972, 0.3051922917366028]"
368,0,49.59%,70.46%,0.4036,"[0.667943000793457, 0.33205702900886536]"
369,0,49.46%,70.54%,0.5157,"[0.5971041917800903, 0.40289586782455444]"
370,0,49.33%,70.62%,0.3850,"[0.6804816722869873, 0.3195182681083679]"
371,0,49.19%,70.70%,0.3301,"[0.7188603281974792, 0.2811397612094879]"
372,1,49.33%,70.78%,0.3520,"[0.29673829674720764, 0.70326167345047]"
373,0,49.20%,70.86%,0.5179,"[0.5957693457603455, 0.40423068404197693]"
374,0,49.07%,70.93%,0.6618,"[0.5159112811088562, 0.4840887188911438]"
375,1,49.20%,70.74%,0.8756,"[0.5833902359008789, 0.4166097342967987]"
376,0,49.07%,70.82%,0.4070,"[0.6656523942947388, 0.33434760570526123]"
377,0,48.94%,70.90%,0.4192,"[0.6575616598129272, 0.34243836998939514]"
378,0,48.81%,70.98%,0.6832,"[0.5049988031387329, 0.4950012266635895]"
379,1,48.95%,70.79%,0.7390,"[0.5223916172981262, 0.47760844230651855]"
380,0,48.82%,70.87%,0.3436,"[0.7092047929763794, 0.290795236825943]"
381,1,48.95%,70.94%,0.3746,"[0.31242722272872925, 0.6875727772712708]"
382,1,49.09%,71.02%,0.3721,"[0.31074896454811096, 0.6892510056495667]"
383,1,49.22%,71.09%,0.3783,"[0.3149428963661194, 0.6850570440292358]"
384,1,49.35%,70.91%,0.7166,"[0.5115758776664734, 0.4884241223335266]"
385,0,49.22%,70.98%,0.3993,"[0.6708133220672607, 0.32918664813041687]"
386,0,49.10%,70.80%,0.7192,"[0.48715633153915405, 0.5128437280654907]"
387,1,49.23%,70.88%,0.6264,"[0.4654981791973114, 0.5345017910003662]"
388,1,49.36%,70.95%,0.6602,"[0.48322850465774536, 0.5167714357376099]"
389,0,49.23%,71.03%,0.3594,"[0.6980838179588318, 0.30191612243652344]"
390,0,49.10%,71.10%,0.4899,"[0.6126583218574524, 0.3873416483402252]"
391,0,48.98%,71.17%,0.3687,"[0.691661536693573, 0.3083384335041046]"
392,1,49.11%,71.25%,0.6773,"[0.4920027256011963, 0.5079972743988037]"
393,1,49.24%,71.07%,0.7101,"[0.5084092020988464, 0.49159082770347595]"
394,0,49.11%,71.14%,0.3770,"[0.6859274506568909, 0.3140725791454315]"
395,0,48.99%,71.21%,0.3523,"[0.703061044216156, 0.2969389259815216]"
396,0,48.87%,71.28%,0.3442,"[0.70879727602005, 0.29120272397994995]"
397,0,48.74%,71.36%,0.3572,"[0.699607789516449, 0.30039218068122864]"
398,1,48.87%,71.18%,0.7036,"[0.5051977038383484, 0.49480223655700684]"
399,0,48.75%,71.25%,0.3751,"[0.6872178316116333, 0.3127821683883667]"
400,1,48.88%,71.07%,0.7081,"[0.5074377059936523, 0.49256229400634766]"
401,0,48.76%,71.14%,0.3574,"[0.6994825005531311, 0.30051755905151367]"
402,1,48.88%,70.97%,0.6947,"[0.5007786750793457, 0.4992212951183319]"
403,1,49.01%,71.04%,0.6551,"[0.4805912971496582, 0.5194087028503418]"
404,1,49.14%,70.86%,0.9322,"[0.6062992811203003, 0.3937006890773773]"
405,0,49.01%,70.94%,0.5346,"[0.5858807563781738, 0.41411927342414856]"
406,0,48.89%,71.01%,0.3347,"[0.715571403503418, 0.2844286262989044]"
407,1,49.02%,71.08%,0.6345,"[0.4697735011577606, 0.530226469039917]"
408,1,49.14%,71.15%,0.3523,"[0.2968965172767639, 0.7031034827232361]"
409,0,49.02%,70.98%,0.7198,"[0.486850768327713, 0.5131492018699646]"
410,1,49.15%,71.05%,0.3577,"[0.30069729685783386, 0.6993027925491333]"
411,1,49.27%,70.87%,0.6971,"[0.5019675493240356, 0.4980323910713196]"
412,0,49.15%,70.70%,0.7127,"[0.49034130573272705, 0.5096587538719177]"
413,0,49.03%,70.77%,0.3793,"[0.684365451335907, 0.31563451886177063]"
414,1,49.16%,70.60%,0.7250,"[0.5156548619270325, 0.4843451976776123]"
415,0,49.04%,70.67%,0.5407,"[0.5823420882225037, 0.41765791177749634]"
416,1,49.16%,70.74%,0.3523,"[0.2968970537185669, 0.7031029462814331]"
417,1,49.28%,70.81%,0.3823,"[0.3177160322666168, 0.6822839975357056]"
418,1,49.40%,70.88%,0.3601,"[0.30238765478134155, 0.6976122856140137]"
419,1,49.52%,70.95%,0.6771,"[0.49190619587898254, 0.5080938339233398]"
420,1,49.64%,71.02%,0.3918,"[0.3241487741470337, 0.6758511662483215]"
421,1,49.76%,71.09%,0.6463,"[0.4760020077228546, 0.523997962474823]"
422,1,49.88%,70.92%,0.7052,"[0.5059884190559387, 0.49401164054870605]"
423,0,49.76%,70.99%,0.4097,"[0.6638275384902954, 0.336172491312027]"
424,0,49.65%,71.06%,0.5472,"[0.5785735249519348, 0.4214264750480652]"
425,1,49.77%,70.89%,0.7271,"[0.5166846513748169, 0.4833153784275055]"
426,0,49.65%,70.96%,0.3419,"[0.7104377746582031, 0.2895622253417969]"
427,0,49.53%,71.03%,0.4033,"[0.6680932641029358, 0.33190667629241943]"
428,1,49.65%,71.10%,0.6733,"[0.4899749457836151, 0.5100250840187073]"
429,1,49.77%,71.16%,0.6517,"[0.47885236144065857, 0.521147608757019]"
430,1,49.88%,71.23%,0.6556,"[0.4808501899242401, 0.5191498398780823]"
431,1,50.00%,71.06%,0.6998,"[0.5033395290374756, 0.4966605007648468]"
432,1,50.12%,71.13%,0.3949,"[0.32623931765556335, 0.673760712146759]"
433,0,50.00%,70.97%,0.7101,"[0.49157556891441345, 0.5084244608879089]"
434,1,50.11%,70.80%,0.7342,"[0.5201022624969482, 0.47989773750305176]"
435,1,50.23%,70.87%,0.6703,"[0.48842427134513855, 0.5115756392478943]"
436,0,50.11%,70.94%,0.3586,"[0.6986355781555176, 0.3013644814491272]"
437,0,50.00%,71.00%,0.3515,"[0.7036364078521729, 0.2963636815547943]"
438,1,50.11%,71.07%,0.3882,"[0.32169076800346375, 0.6783092021942139]"
439,0,50.00%,71.14%,0.3614,"[0.696690022945404, 0.30330997705459595]"
440,1,50.11%,70.98%,0.9534,"[0.6145554184913635, 0.3854445815086365]"
441,0,50.00%,71.04%,0.3881,"[0.6783343553543091, 0.3216656744480133]"
442,1,50.11%,71.11%,0.3848,"[0.319434255361557, 0.6805657148361206]"
443,0,50.00%,71.17%,0.5320,"[0.5874119997024536, 0.4125880300998688]"
444,0,49.89%,71.24%,0.3763,"[0.6864028573036194, 0.3135971426963806]"
445,0,49.78%,71.30%,0.3614,"[0.696729302406311, 0.30327075719833374]"
446,1,49.89%,71.14%,0.7055,"[0.5061196684837341, 0.4938802421092987]"
447,1,50.00%,70.98%,0.7098,"[0.508256733417511, 0.491743266582489]"
448,0,49.89%,71.05%,0.4075,"[0.6653074622154236, 0.33469250798225403]"
449,1,50.00%,70.89%,0.6947,"[0.5007527470588684, 0.4992472231388092]"
450,0,49.89%,70.95%,0.3656,"[0.6937903165817261, 0.3062097132205963]"
451,0,49.78%,71.02%,0.3492,"[0.7052282094955444, 0.29477179050445557]"
452,0,49.67%,71.08%,0.5496,"[0.5771698355674744, 0.4228302240371704]"
453,1,49.78%,70.93%,0.7062,"[0.5064641833305359, 0.4935357868671417]"
454,1,49.89%,70.77%,0.7061,"[0.5064106583595276, 0.4935893416404724]"
455,0,49.78%,70.83%,0.5524,"[0.5755900740623474, 0.424409955739975]"
456,0,49.67%,70.90%,0.3882,"[0.678279459476471, 0.3217204809188843]"
457,0,49.56%,70.96%,0.5307,"[0.5882213115692139, 0.41177868843078613]"
458,0,49.46%,71.02%,0.3451,"[0.7081629633903503, 0.29183709621429443]"
459,1,49.57%,71.09%,0.3780,"[0.31479963660240173, 0.6852003931999207]"
460,0,49.46%,71.15%,0.3490,"[0.7053603529930115, 0.2946397066116333]"
461,0,49.35%,71.21%,0.3833,"[0.6816072463989258, 0.3183927536010742]"
462,0,49.24%,71.27%,0.4000,"[0.6703368425369263, 0.32966315746307373]"
463,0,49.14%,71.34%,0.3674,"[0.6925493478775024, 0.3074505925178528]"
464,0,49.03%,71.40%,0.3580,"[0.6990752220153809, 0.30092474818229675]"
465,0,48.93%,71.46%,0.3348,"[0.7154957056045532, 0.28450432419776917]"
466,1,49.04%,71.31%,0.7215,"[0.5139634013175964, 0.4860366880893707]"
467,1,49.15%,71.37%,0.3782,"[0.31488943099975586, 0.6851106286048889]"
468,1,49.25%,71.43%,0.3638,"[0.30497896671295166, 0.6950210332870483]"
469,1,49.36%,71.49%,0.6731,"[0.48985570669174194, 0.5101442933082581]"
470,0,49.26%,71.55%,0.5152,"[0.5973865389823914, 0.40261343121528625]"
471,0,49.15%,71.61%,0.3964,"[0.6727419495582581, 0.32725805044174194]"
472,1,49.26%,71.67%,0.3493,"[0.29483136534690857, 0.7051686644554138]"
473,1,49.37%,71.73%,0.6449,"[0.47528254985809326, 0.524717390537262]"
474,1,49.47%,71.79%,0.6837,"[0.49526721239089966, 0.5047328472137451]"
475,0,49.37%,71.85%,0.3479,"[0.7061916589736938, 0.2938082814216614]"
476,1,49.48%,71.70%,0.6959,"[0.501383900642395, 0.4986160695552826]"
477,0,49.37%,71.76%,0.3717,"[0.6895842552185059, 0.31041571497917175]"
478,1,49.48%,71.82%,0.6855,"[0.4961462914943695, 0.5038537979125977]"
479,0,49.38%,71.88%,0.3816,"[0.6827645897865295, 0.31723541021347046]"
480,1,49.48%,71.93%,0.3581,"[0.3009852170944214, 0.6990147829055786]"
481,0,49.38%,71.99%,0.6702,"[0.5115965604782104, 0.4884033799171448]"
482,1,49.48%,72.05%,0.3510,"[0.2960425913333893, 0.7039574384689331]"
483,0,49.38%,72.11%,0.4866,"[0.6147112846374512, 0.38528871536254883]"
484,0,49.28%,72.16%,0.3512,"[0.7038336992263794, 0.296166330575943]"
485,0,49.18%,72.22%,0.4227,"[0.6552550792694092, 0.3447449803352356]"
486,1,49.28%,72.28%,0.6714,"[0.4890225827693939, 0.5109775066375732]"
487,0,49.18%,72.34%,0.3974,"[0.6720468401908875, 0.3279532194137573]"
488,0,49.08%,72.39%,0.5216,"[0.593571662902832, 0.40642833709716797]"
489,1,49.18%,72.45%,0.6744,"[0.4905152916908264, 0.5094846487045288]"
490,1,49.29%,72.51%,0.3714,"[0.31025877594947815, 0.6897412538528442]"
491,1,49.39%,72.36%,0.7043,"[0.5055253505706787, 0.4944746196269989]"
492,1,49.49%,72.41%,0.6861,"[0.49645447731018066, 0.5035455822944641]"
493,0,49.39%,72.47%,0.3697,"[0.6909655928611755, 0.30903446674346924]"
494,1,49.49%,72.32%,0.7022,"[0.5045070052146912, 0.49549299478530884]"
495,0,49.40%,72.38%,0.3488,"[0.7055517435073853, 0.2944483160972595]"
496,1,49.50%,72.43%,0.6554,"[0.48078107833862305, 0.519218921661377]"
497,0,49.40%,72.49%,0.3996,"[0.6706106066703796, 0.329389363527298]"
498,0,49.30%,72.55%,0.3857,"[0.6799457669258118, 0.32005423307418823]"
499,1,49.40%,72.60%,0.3648,"[0.3056477904319763, 0.6943522095680237]"
500,1,49.50%,72.46%,0.9009,"[0.5938029289245605, 0.40619704127311707]"
501,1,49.60%,72.31%,0.7149,"[0.5107597708702087, 0.48924022912979126]"
502,1,49.70%,72.17%,0.8235,"[0.5611263513565063, 0.43887364864349365]"
503,0,49.60%,72.02%,0.7036,"[0.4947972595691681, 0.5052027702331543]"
504,1,49.70%,72.08%,0.6630,"[0.48472103476524353, 0.5152789950370789]"
505,0,49.60%,71.94%,0.7575,"[0.4688340723514557, 0.5311658382415771]"
506,0,49.51%,71.99%,0.5256,"[0.5911937355995178, 0.40880629420280457]"
507,0,49.41%,72.05%,0.3861,"[0.6796870827674866, 0.3203129172325134]"
508,1,49.51%,71.91%,0.6947,"[0.5007574558258057, 0.49924248456954956]"
509,0,49.41%,71.76%,0.7446,"[0.47493159770965576, 0.525068461894989]"
510,1,49.51%,71.82%,0.6836,"[0.49518343806266785, 0.5048165321350098]"
511,0,49.41%,71.88%,0.3980,"[0.6716580390930176, 0.32834193110466003]"
512,1,49.51%,71.73%,0.7089,"[0.5078190565109253, 0.4921809136867523]"
513,0,49.42%,71.79%,0.3895,"[0.6774163842201233, 0.3225836753845215]"
514,0,49.32%,71.84%,0.3504,"[0.7043748497962952, 0.29562512040138245]"
515,0,49.22%,71.90%,0.4171,"[0.6589711904525757, 0.3410288095474243]"
516,0,49.13%,71.95%,0.3939,"[0.674451470375061, 0.32554855942726135]"
517,0,49.03%,72.01%,0.3973,"[0.6721392273902893, 0.3278607726097107]"
518,0,48.94%,72.06%,0.3650,"[0.6941792964935303, 0.30582064390182495]"
519,0,48.85%,72.12%,0.4111,"[0.6628919243812561, 0.33710813522338867]"
520,0,48.75%,72.17%,0.3727,"[0.6888513565063477, 0.31114864349365234]"
521,1,48.85%,72.22%,0.3437,"[0.2908342480659485, 0.7091658115386963]"
522,1,48.95%,72.28%,0.3862,"[0.32039400935173035, 0.679606020450592]"
523,1,49.05%,72.33%,0.3802,"[0.31627145409584045, 0.6837285161018372]"
524,0,48.95%,72.19%,0.7282,"[0.4827774167060852, 0.51722252368927]"
525,0,48.86%,72.24%,0.4736,"[0.6227772235870361, 0.37722277641296387]"
526,0,48.77%,72.30%,0.3702,"[0.6905726790428162, 0.30942732095718384]"
527,0,48.67%,72.35%,0.3658,"[0.6936198472976685, 0.30638012290000916]"
528,0,48.58%,72.40%,0.3838,"[0.6812427639961243, 0.31875723600387573]"
529,0,48.49%,72.45%,0.3669,"[0.6928797364234924, 0.3071202337741852]"
530,0,48.40%,72.50%,0.3694,"[0.6911246180534363, 0.30887535214424133]"
531,1,48.50%,72.37%,0.6934,"[0.5001407861709595, 0.4998592436313629]"
532,0,48.41%,72.42%,0.3938,"[0.6744900345802307, 0.32551002502441406]"
533,1,48.50%,72.28%,0.6991,"[0.5029807090759277, 0.4970192611217499]"
534,1,48.60%,72.15%,0.7057,"[0.5062140822410583, 0.49378591775894165]"
535,0,48.51%,72.20%,0.3851,"[0.6803708672523499, 0.3196291923522949]"
536,1,48.60%,72.07%,0.7418,"[0.5237606763839722, 0.47623929381370544]"
537,0,48.51%,72.12%,0.4188,"[0.6578424572944641, 0.34215763211250305]"
538,0,48.42%,72.17%,0.3609,"[0.6970356106758118, 0.3029644191265106]"
539,0,48.33%,72.22%,0.3432,"[0.709514319896698, 0.2904856503009796]"
540,0,48.24%,72.09%,0.7131,"[0.4901043772697449, 0.5098956823348999]"
541,0,48.15%,72.14%,0.3652,"[0.6940830945968628, 0.3059169054031372]"
542,0,48.07%,72.19%,0.3826,"[0.6821155548095703, 0.3178844749927521]"
543,1,48.16%,72.06%,0.7317,"[0.5189005136489868, 0.48109951615333557]"
544,0,48.07%,72.11%,0.3609,"[0.6970623135566711, 0.30293765664100647]"
545,0,47.99%,72.16%,0.5711,"[0.5648965239524841, 0.4351034462451935]"
546,0,47.90%,72.21%,0.3816,"[0.682747483253479, 0.3172524869441986]"
547,0,47.81%,72.26%,0.6580,"[0.5178606510162354, 0.48213937878608704]"
548,1,47.91%,72.31%,0.6712,"[0.4888880252838135, 0.5111119747161865]"
549,1,48.00%,72.36%,0.3592,"[0.30174753069877625, 0.6982524394989014]"
550,0,47.91%,72.41%,0.4229,"[0.6551244854927063, 0.3448755145072937]"
551,0,47.83%,72.46%,0.3670,"[0.6927990913391113, 0.30720093846321106]"
552,0,47.74%,72.33%,0.6946,"[0.49927350878715515, 0.5007264614105225]"
553,1,47.83%,72.38%,0.3808,"[0.31669047474861145, 0.6833094954490662]"
554,1,47.93%,72.43%,0.6664,"[0.4864653944969177, 0.513534665107727]"
555,1,48.02%,72.48%,0.6620,"[0.4842059016227722, 0.515794038772583]"
556,0,47.94%,72.53%,0.6806,"[0.5063088536262512, 0.49369117617607117]"
557,1,48.03%,72.58%,0.3706,"[0.30971312522888184, 0.6902868151664734]"
558,1,48.12%,72.63%,0.6847,"[0.4957767724990845, 0.5042232275009155]"
559,0,48.04%,72.68%,0.3793,"[0.684312641620636, 0.3156874179840088]"
560,0,47.95%,72.55%,0.7148,"[0.4892905652523041, 0.5107094049453735]"
561,1,48.04%,72.60%,0.6518,"[0.47889477014541626, 0.5211052298545837]"
562,0,47.96%,72.65%,0.3453,"[0.7080166339874268, 0.29198333621025085]"
563,1,48.05%,72.70%,0.6590,"[0.48260775208473206, 0.5173922777175903]"
564,0,47.96%,72.74%,0.3529,"[0.7026781439781189, 0.2973219156265259]"
565,1,48.06%,72.61%,0.7526,"[0.5288744568824768, 0.47112560272216797]"
566,1,48.15%,72.66%,0.3989,"[0.32893815636634827, 0.6710618138313293]"
567,0,48.06%,72.71%,0.3477,"[0.7062926888465881, 0.29370731115341187]"
568,1,48.15%,72.58%,0.8967,"[0.592097282409668, 0.40790271759033203]"
569,0,48.07%,72.63%,0.3810,"[0.6831592917442322, 0.31684067845344543]"
570,1,48.16%,72.50%,0.7340,"[0.5200165510177612, 0.47998344898223877]"
571,1,48.25%,72.38%,0.6943,"[0.5005637407302856, 0.49943622946739197]"
572,0,48.17%,72.43%,0.3812,"[0.6830653548240662, 0.3169346749782562]"
573,1,48.26%,72.30%,0.7039,"[0.5053239464759827, 0.4946760833263397]"
574,0,48.17%,72.35%,0.3910,"[0.6763998866081238, 0.32360008358955383]"
575,0,48.09%,72.40%,0.3747,"[0.6875030398368835, 0.31249701976776123]"
576,1,48.18%,72.44%,0.3683,"[0.3080814778804779, 0.6919185519218445]"
577,0,48.10%,72.49%,0.3647,"[0.6943804025650024, 0.30561959743499756]"
578,0,48.01%,72.54%,0.3937,"[0.6745893955230713, 0.3254106342792511]"
579,0,47.93%,72.59%,0.3652,"[0.6940301060676575, 0.30596989393234253]"
580,0,47.85%,72.63%,0.3877,"[0.6785975098609924, 0.32140251994132996]"
581,0,47.77%,72.68%,0.3589,"[0.6984189748764038, 0.3015810549259186]"
582,0,47.68%,72.73%,0.5330,"[0.5868611335754395, 0.41313883662223816]"
583,1,47.77%,72.60%,0.7279,"[0.5170901417732239, 0.48290979862213135]"
584,0,47.69%,72.65%,0.3411,"[0.7109994888305664, 0.289000540971756]"
585,1,47.78%,72.70%,0.4063,"[0.33386650681495667, 0.6661335229873657]"
586,0,47.70%,72.74%,0.3503,"[0.7044417262077332, 0.29555830359458923]"
587,0,47.62%,72.79%,0.3704,"[0.6904259324073792, 0.30957409739494324]"
588,0,47.54%,72.84%,0.3190,"[0.7268754839897156, 0.2731245160102844]"
589,1,47.63%,72.71%,0.6998,"[0.5033165216445923, 0.4966835379600525]"
590,1,47.72%,72.76%,0.3646,"[0.3055558204650879, 0.6944441795349121]"
591,1,47.80%,72.80%,0.3719,"[0.310588538646698, 0.6894114017486572]"
592,0,47.72%,72.85%,0.3867,"[0.6792737245559692, 0.3207262456417084]"
593,1,47.81%,72.73%,0.9247,"[0.6033386588096619, 0.39666134119033813]"
594,1,47.90%,72.61%,0.8735,"[0.5825164914131165, 0.41748353838920593]"
595,1,47.99%,72.65%,0.6173,"[0.46059197187423706, 0.5394080281257629]"
596,0,47.91%,72.70%,0.3377,"[0.7134013175964355, 0.28659865260124207]"
597,0,47.83%,72.74%,0.6714,"[0.5110021233558655, 0.48899781703948975]"
598,0,47.75%,72.79%,0.3664,"[0.6932584643363953, 0.30674150586128235]"
599,0,47.67%,72.83%,0.3568,"[0.6999464631080627, 0.30005350708961487]"
600,0,47.59%,72.88%,0.3534,"[0.702286422252655, 0.2977135479450226]"
601,0,47.51%,72.92%,0.6785,"[0.5073888301849365, 0.4926111102104187]"
602,1,47.60%,72.97%,0.3893,"[0.32244986295700073, 0.6775501370429993]"
603,0,47.52%,73.01%,0.3536,"[0.7021507620811462, 0.297849178314209]"
604,0,47.44%,73.06%,0.4144,"[0.6607418656349182, 0.3392581641674042]"
605,0,47.36%,73.10%,0.3796,"[0.684131383895874, 0.31586870551109314]"
606,1,47.45%,72.98%,0.9979,"[0.6313558220863342, 0.36864417791366577]"
607,0,47.37%,73.03%,0.3549,"[0.7012335062026978, 0.29876646399497986]"
608,0,47.29%,73.07%,0.6914,"[0.5008589625358582, 0.49914106726646423]"
609,0,47.21%,73.11%,0.5007,"[0.6061208844184875, 0.39387914538383484]"
610,0,47.14%,73.16%,0.3481,"[0.7059944272041321, 0.2940055727958679]"
611,0,47.06%,73.20%,0.3585,"[0.6987408399581909, 0.3012591600418091]"
612,0,46.98%,73.25%,0.3439,"[0.7089670896530151, 0.29103291034698486]"
613,1,47.07%,73.13%,0.7497,"[0.527470588684082, 0.47252947092056274]"
614,1,47.15%,73.01%,0.7116,"[0.5091518759727478, 0.4908481538295746]"
615,0,47.08%,73.05%,0.3515,"[0.7036299109458923, 0.29637008905410767]"
616,1,47.16%,73.10%,0.3628,"[0.3042945861816406, 0.6957053542137146]"
617,0,47.09%,73.14%,0.3657,"[0.693714439868927, 0.306285560131073]"
618,0,47.01%,73.18%,0.3563,"[0.7002760171890259, 0.2997239828109741]"
619,0,46.94%,73.23%,0.3526,"[0.7028302550315857, 0.2971697151660919]"
620,0,46.86%,73.27%,0.3281,"[0.7202650904655457, 0.27973487973213196]"
621,1,46.95%,73.15%,0.7335,"[0.5197940468788147, 0.4802058935165405]"
622,0,46.87%,73.19%,0.4068,"[0.6658028364181519, 0.33419713377952576]"
623,1,46.96%,73.08%,0.6939,"[0.5003805160522461, 0.4996194541454315]"
624,0,46.88%,73.12%,0.3946,"[0.6739288568496704, 0.326071172952652]"
625,0,46.81%,73.16%,0.3531,"[0.7025110125541687, 0.2974889874458313]"
626,1,46.89%,73.21%,0.6639,"[0.48514077067375183, 0.5148591995239258]"
627,1,46.97%,73.25%,0.6287,"[0.4667123258113861, 0.5332876443862915]"
628,0,46.90%,73.29%,0.3461,"[0.7074291110038757, 0.29257094860076904]"
629,1,46.98%,73.33%,0.4002,"[0.3298257887363434, 0.6701741814613342]"
630,1,47.07%,73.38%,0.3621,"[0.3037576973438263, 0.6962423324584961]"
631,0,46.99%,73.42%,0.4853,"[0.6155014634132385, 0.3844985365867615]"
632,1,47.08%,73.46%,0.6339,"[0.4694620668888092, 0.5305379629135132]"
633,0,47.00%,73.50%,0.3541,"[0.701823890209198, 0.298176109790802]"
634,0,46.93%,73.54%,0.3365,"[0.7142474055290222, 0.2857525944709778]"
635,1,47.01%,73.58%,0.6809,"[0.49385344982147217, 0.5061464905738831]"
636,0,46.94%,73.63%,0.3732,"[0.6885442137718201, 0.31145575642585754]"
637,1,47.02%,73.51%,0.7206,"[0.5135182738304138, 0.4864816963672638]"
638,1,47.10%,73.55%,0.3650,"[0.30580782890319824, 0.694192111492157]"
639,0,47.03%,73.59%,0.3635,"[0.6952526569366455, 0.3047472834587097]"
640,0,46.96%,73.63%,0.4975,"[0.6080363392829895, 0.3919636607170105]"
