round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
332,1,49.55%,68.77%,0.1367,"[0.12779229879379272, 0.872207760810852]"
333,0,49.40%,68.86%,0.1192,"[0.8876214623451233, 0.11237849295139313]"
334,1,49.55%,68.96%,0.0365,"[0.035880737006664276, 0.9641192555427551]"
335,0,49.40%,68.75%,2.9893,"[0.0503205731511116, 0.9496794939041138]"
336,1,49.55%,68.84%,0.2003,"[0.18151094019412994, 0.8184890151023865]"
337,1,49.70%,68.93%,0.0999,"[0.0950540229678154, 0.9049460291862488]"
338,1,49.85%,69.03%,0.0559,"[0.05439894646406174, 0.9456009864807129]"
339,1,50.00%,69.12%,0.0089,"[0.0088999904692173, 0.991100013256073]"
340,0,49.85%,68.91%,2.5373,"[0.0790824368596077, 0.9209175705909729]"
341,1,50.00%,69.01%,0.0104,"[0.010395091027021408, 0.9896049499511719]"
342,1,50.15%,69.10%,0.0096,"[0.00954170897603035, 0.9904582500457764]"
343,1,50.29%,69.19%,0.0788,"[0.07581861317157745, 0.9241814017295837]"
344,1,50.43%,69.28%,0.0828,"[0.07950786501169205, 0.9204921722412109]"
345,1,50.58%,69.36%,0.1473,"[0.1369522660970688, 0.86304771900177]"
346,1,50.72%,69.45%,0.0762,"[0.0733981654047966, 0.9266018271446228]"
347,0,50.57%,69.54%,0.0460,"[0.9550125002861023, 0.044987473636865616]"
348,1,50.72%,69.63%,0.1167,"[0.11015146970748901, 0.8898484706878662]"
349,0,50.57%,69.71%,0.0460,"[0.9550021290779114, 0.04499780014157295]"
350,1,50.71%,69.80%,0.1589,"[0.14689965546131134, 0.8531002998352051]"
351,0,50.57%,69.89%,0.0208,"[0.9794266223907471, 0.020573358982801437]"
352,0,50.42%,69.69%,0.9187,"[0.39903661608695984, 0.6009634137153625]"
353,0,50.28%,69.77%,0.0342,"[0.9663518071174622, 0.03364826738834381]"
354,1,50.42%,69.86%,0.0699,"[0.06755124032497406, 0.9324487447738647]"
355,0,50.28%,69.94%,0.0219,"[0.978340208530426, 0.021659741178154945]"
356,0,50.14%,70.03%,0.0304,"[0.9700912237167358, 0.02990872412919998]"
357,0,50.00%,70.11%,0.0185,"[0.9816699028015137, 0.018330136314034462]"
358,0,49.86%,70.19%,0.0127,"[0.9873583912849426, 0.012641578912734985]"
359,0,49.72%,70.28%,0.0185,"[0.9816412925720215, 0.018358739092946053]"
360,0,49.58%,70.36%,0.0402,"[0.9606128334999084, 0.03938714787364006]"
361,1,49.72%,70.44%,0.0157,"[0.015528951771557331, 0.9844710826873779]"
362,0,49.59%,70.52%,0.5943,"[0.5519394874572754, 0.4480605721473694]"
363,1,49.73%,70.60%,0.0568,"[0.0551898367702961, 0.9448102116584778]"
364,1,49.86%,70.68%,0.1693,"[0.1557483673095703, 0.8442515730857849]"
365,1,50.00%,70.77%,0.0192,"[0.01897929236292839, 0.9810206890106201]"
366,0,49.86%,70.84%,0.0083,"[0.9916999936103821, 0.008299941197037697]"
367,0,49.73%,70.92%,0.0069,"[0.9930747747421265, 0.006925232242792845]"
368,0,49.59%,71.00%,0.0079,"[0.9921722412109375, 0.007827775552868843]"
369,0,49.46%,71.08%,0.1185,"[0.8882926106452942, 0.111707404255867]"
370,0,49.33%,71.16%,0.0051,"[0.9949336647987366, 0.005066390614956617]"
371,0,49.19%,71.24%,0.0053,"[0.994694173336029, 0.005305826663970947]"
372,1,49.33%,71.31%,0.0188,"[0.018636569380760193, 0.9813634157180786]"
373,0,49.20%,71.39%,0.0267,"[0.9736299514770508, 0.026370028033852577]"
374,0,49.07%,71.47%,0.1674,"[0.8459034562110901, 0.1540966033935547]"
375,1,49.20%,71.28%,1.4020,"[0.7538939118385315, 0.24610601365566254]"
376,0,49.07%,71.35%,0.0058,"[0.9942202568054199, 0.005779706407338381]"
377,0,48.94%,71.43%,0.0052,"[0.9948010444641113, 0.005199007224291563]"
378,0,48.81%,71.50%,0.5025,"[0.6049932241439819, 0.39500677585601807]"
379,1,48.95%,71.32%,0.7263,"[0.5163260102272034, 0.48367395997047424]"
380,0,48.82%,71.39%,0.0047,"[0.9952760934829712, 0.004723853897303343]"
381,1,48.95%,71.47%,0.0225,"[0.022254444658756256, 0.977745532989502]"
382,1,49.09%,71.54%,0.0145,"[0.014388562180101871, 0.9856114387512207]"
383,1,49.22%,71.61%,0.0156,"[0.015511683188378811, 0.9844882488250732]"
384,1,49.35%,71.69%,0.6145,"[0.4590754806995392, 0.5409244894981384]"
385,0,49.22%,71.76%,0.0061,"[0.9939143061637878, 0.006085691042244434]"
386,0,49.10%,71.58%,0.8023,"[0.4483180046081543, 0.5516820549964905]"
387,1,49.23%,71.65%,0.2043,"[0.18481336534023285, 0.815186619758606]"
388,1,49.36%,71.72%,0.3751,"[0.3127465844154358, 0.687253475189209]"
389,0,49.23%,71.79%,0.0071,"[0.992886483669281, 0.007113570813089609]"
390,0,49.10%,71.87%,0.6281,"[0.5336163640022278, 0.466383695602417]"
391,0,48.98%,71.94%,0.0087,"[0.9913722276687622, 0.0086278161033988]"
392,1,49.11%,71.76%,1.0289,"[0.6426172256469727, 0.3573828637599945]"
393,1,49.24%,71.83%,0.0702,"[0.06782443076372147, 0.9321755766868591]"
394,0,49.11%,71.90%,0.0111,"[0.988913357257843, 0.011086590588092804]"
395,0,48.99%,71.97%,0.0076,"[0.9923999309539795, 0.007600022945553064]"
396,0,48.87%,72.04%,0.0061,"[0.9939053654670715, 0.006094606593251228]"
397,0,48.74%,72.11%,0.0117,"[0.9883728623390198, 0.011627111583948135]"
398,1,48.87%,72.18%,0.0801,"[0.07701647281646729, 0.9229835271835327]"
399,0,48.75%,72.25%,0.0338,"[0.9667841196060181, 0.03321584314107895]"
400,1,48.88%,72.32%,0.2489,"[0.22035127878189087, 0.7796486616134644]"
401,0,48.76%,72.39%,0.0172,"[0.9829633235931396, 0.01703665964305401]"
402,1,48.88%,72.46%,0.0613,"[0.05949008837342262, 0.9405099153518677]"
403,1,49.01%,72.52%,0.0368,"[0.0361618734896183, 0.9638381004333496]"
404,1,49.14%,72.59%,0.0603,"[0.05849524587392807, 0.9415047764778137]"
405,0,49.01%,72.41%,1.4755,"[0.2286556512117386, 0.7713444232940674]"
406,0,48.89%,72.48%,0.0194,"[0.9807923436164856, 0.01920764148235321]"
407,1,49.02%,72.55%,0.0417,"[0.04083592817187309, 0.959164023399353]"
408,1,49.14%,72.62%,0.0076,"[0.0075936708599328995, 0.9924063086509705]"
409,0,49.02%,72.44%,2.2198,"[0.10863446444272995, 0.8913655281066895]"
410,1,49.15%,72.51%,0.0085,"[0.008479348383843899, 0.9915207028388977]"
411,1,49.27%,72.57%,0.0172,"[0.017101075500249863, 0.9828989505767822]"
412,0,49.15%,72.40%,2.2288,"[0.10766267776489258, 0.8923373222351074]"
413,0,49.03%,72.46%,0.0115,"[0.9885886907577515, 0.011411295272409916]"
414,1,49.16%,72.29%,0.7555,"[0.5302465558052063, 0.4697533845901489]"
415,0,49.04%,72.36%,0.1580,"[0.8538212180137634, 0.14617884159088135]"
416,1,49.16%,72.42%,0.0133,"[0.013259099796414375, 0.9867408871650696]"
417,1,49.28%,72.49%,0.0240,"[0.02373643033206463, 0.9762635231018066]"
418,1,49.40%,72.55%,0.0175,"[0.017312752082943916, 0.9826871752738953]"
419,1,49.52%,72.62%,0.6762,"[0.49145278334617615, 0.5085472464561462]"
420,1,49.64%,72.68%,0.0190,"[0.018855594098567963, 0.981144368648529]"
421,1,49.76%,72.51%,1.2478,"[0.7128669619560242, 0.28713297843933105]"
422,1,49.88%,72.58%,0.3236,"[0.27648991346359253, 0.7235101461410522]"
423,0,49.76%,72.64%,0.0080,"[0.9919968247413635, 0.008003156632184982]"
424,0,49.65%,72.71%,0.3292,"[0.7195057272911072, 0.2804943025112152]"
425,1,49.77%,72.77%,0.3582,"[0.3010524809360504, 0.6989474892616272]"
426,0,49.65%,72.83%,0.0128,"[0.9873008728027344, 0.012699119746685028]"
427,0,49.53%,72.90%,0.0095,"[0.9905445575714111, 0.009455407969653606]"
428,1,49.65%,72.96%,0.2273,"[0.2033156156539917, 0.7966843843460083]"
429,1,49.77%,73.02%,0.1127,"[0.10655170679092407, 0.8934483528137207]"
430,1,49.88%,73.09%,0.0971,"[0.09254961460828781, 0.9074504375457764]"
431,1,50.00%,73.15%,0.0536,"[0.05222048610448837, 0.9477795362472534]"
432,1,50.12%,73.21%,0.0096,"[0.009588457643985748, 0.9904114603996277]"
433,0,50.00%,73.04%,2.6226,"[0.0726107582449913, 0.9273892641067505]"
434,1,50.11%,73.10%,0.1503,"[0.13958130776882172, 0.8604186773300171]"
435,1,50.23%,73.17%,0.0732,"[0.07055418193340302, 0.9294458031654358]"
436,0,50.11%,73.23%,0.0107,"[0.9893447756767273, 0.010655148886144161]"
437,0,50.00%,73.29%,0.0382,"[0.962539553642273, 0.037460457533597946]"
438,1,50.11%,73.35%,0.0093,"[0.009225960820913315, 0.9907739758491516]"
439,0,50.00%,73.41%,0.0209,"[0.9793058037757874, 0.020694252103567123]"
440,1,50.11%,73.47%,0.0873,"[0.08361295610666275, 0.9163870811462402]"
441,0,50.00%,73.53%,0.0359,"[0.9647595286369324, 0.03524055331945419]"
442,1,50.11%,73.59%,0.0102,"[0.010165060870349407, 0.9898349642753601]"
443,0,50.00%,73.42%,0.8083,"[0.44561079144477844, 0.554389238357544]"
444,0,49.89%,73.48%,0.0432,"[0.9577001929283142, 0.04229986295104027]"
445,0,49.78%,73.54%,0.0105,"[0.9895572066307068, 0.010442813858389854]"
446,1,49.89%,73.60%,0.1751,"[0.16059660911560059, 0.8394033908843994]"
447,1,50.00%,73.66%,0.1223,"[0.11512915045022964, 0.8848708868026733]"
448,0,49.89%,73.72%,0.5167,"[0.5964947938919067, 0.40350523591041565]"
449,1,50.00%,73.78%,0.1241,"[0.11667012423276901, 0.8833299279212952]"
450,0,49.89%,73.84%,0.0110,"[0.9891046285629272, 0.010895372368395329]"
451,0,49.78%,73.89%,0.0109,"[0.9891324639320374, 0.010867524892091751]"
452,0,49.67%,73.73%,1.0713,"[0.3425796329975128, 0.6574203968048096]"
453,1,49.78%,73.79%,0.2468,"[0.2187075912952423, 0.7812924385070801]"
454,1,49.89%,73.85%,0.5469,"[0.42127835750579834, 0.5787217020988464]"
455,0,49.78%,73.68%,0.8837,"[0.41323646903038025, 0.5867635011672974]"
456,0,49.67%,73.74%,0.0059,"[0.9940849542617798, 0.005914992652833462]"
457,0,49.56%,73.80%,0.3066,"[0.7359474301338196, 0.26405254006385803]"
458,0,49.46%,73.86%,0.0058,"[0.9942653775215149, 0.00573461689054966]"
459,1,49.57%,73.91%,0.0151,"[0.014994238503277302, 0.9850056767463684]"
460,0,49.46%,73.97%,0.3968,"[0.6724355816841125, 0.3275643587112427]"
461,0,49.35%,74.03%,0.0051,"[0.994962215423584, 0.005037752911448479]"
462,0,49.24%,74.08%,0.0034,"[0.996575653553009, 0.003424284979701042]"
463,0,49.14%,74.14%,0.0046,"[0.9954003691673279, 0.004599674139171839]"
464,0,49.03%,74.19%,0.0033,"[0.9967374205589294, 0.0032625875901430845]"
465,0,48.93%,74.25%,0.0038,"[0.996243953704834, 0.003756070276722312]"
466,1,49.04%,74.09%,0.9905,"[0.6286003589630127, 0.3713996410369873]"
467,1,49.15%,74.15%,0.0215,"[0.02126295492053032, 0.9787369966506958]"
468,1,49.25%,74.20%,0.0184,"[0.018258392810821533, 0.9817416071891785]"
469,1,49.36%,74.04%,1.4716,"[0.7704312801361084, 0.2295687347650528]"
470,0,49.26%,74.10%,0.0696,"[0.932738721370697, 0.06726124882698059]"
471,0,49.15%,74.15%,0.0108,"[0.9892242550849915, 0.01077570952475071]"
472,1,49.26%,74.21%,0.0183,"[0.01816786266863346, 0.9818321466445923]"
473,1,49.37%,74.05%,0.9176,"[0.6005274057388306, 0.39947250485420227]"
474,1,49.47%,74.11%,0.1869,"[0.17046330869197845, 0.8295366168022156]"
475,0,49.37%,74.16%,0.0056,"[0.9944491386413574, 0.00555089907720685]"
476,1,49.48%,74.21%,0.1187,"[0.11191217601299286, 0.8880878686904907]"
477,0,49.37%,74.27%,0.0097,"[0.9903538227081299, 0.009646134451031685]"
478,1,49.48%,74.32%,0.2356,"[0.209875226020813, 0.790124773979187]"
479,0,49.38%,74.38%,0.0123,"[0.9878022074699402, 0.012197821401059628]"
480,1,49.48%,74.43%,0.0088,"[0.008752397261559963, 0.9912475943565369]"
481,0,49.38%,74.27%,3.5879,"[0.02765580266714096, 0.9723442196846008]"
482,1,49.48%,74.33%,0.0083,"[0.008219070732593536, 0.9917809367179871]"
483,0,49.38%,74.17%,1.5777,"[0.20644384622573853, 0.7935562133789062]"
484,0,49.28%,74.23%,0.0174,"[0.9827410578727722, 0.0172589048743248]"
485,0,49.18%,74.28%,0.0322,"[0.968329131603241, 0.03167090564966202]"
486,1,49.28%,74.33%,0.0610,"[0.05917578190565109, 0.9408242106437683]"
487,0,49.18%,74.39%,0.0265,"[0.9738696217536926, 0.026130396872758865]"
488,0,49.08%,74.23%,1.1310,"[0.3226965665817261, 0.6773034334182739]"
489,1,49.18%,74.29%,0.0816,"[0.0784044861793518, 0.921595573425293]"
490,1,49.29%,74.34%,0.0120,"[0.011965833604335785, 0.988034188747406]"
491,1,49.39%,74.39%,0.0482,"[0.04710313305258751, 0.9528968334197998]"
492,1,49.49%,74.44%,0.0882,"[0.08445434272289276, 0.915545642375946]"
493,0,49.39%,74.49%,0.0078,"[0.9922083020210266, 0.007791739422827959]"
494,1,49.49%,74.55%,0.0692,"[0.06683863699436188, 0.9331613183021545]"
495,0,49.40%,74.60%,0.0087,"[0.9913732409477234, 0.008626746945083141]"
496,1,49.50%,74.65%,0.1090,"[0.10329459607601166, 0.8967053890228271]"
497,0,49.40%,74.70%,0.0074,"[0.9926464557647705, 0.007353605702519417]"
498,0,49.30%,74.75%,0.0098,"[0.9902241826057434, 0.009775818325579166]"
499,1,49.40%,74.80%,0.0169,"[0.016739923506975174, 0.9832600951194763]"
500,1,49.50%,74.85%,0.5107,"[0.3999365568161011, 0.6000634431838989]"
501,1,49.60%,74.90%,0.2482,"[0.2197708785533905, 0.7802290916442871]"
502,1,49.70%,74.95%,0.6394,"[0.47240760922431946, 0.5275924205780029]"
503,0,49.60%,74.80%,1.5867,"[0.20459692180156708, 0.7954030632972717]"
504,1,49.70%,74.85%,0.1368,"[0.1278141587972641, 0.8721858263015747]"
505,0,49.60%,74.70%,1.8592,"[0.15580205619335175, 0.8441979885101318]"
506,0,49.51%,74.75%,0.1479,"[0.8625004887580872, 0.13749955594539642]"
507,0,49.41%,74.80%,0.0322,"[0.9683583974838257, 0.03164156526327133]"
508,1,49.51%,74.85%,0.3421,"[0.2897171378135681, 0.7102829217910767]"
509,0,49.41%,74.71%,1.8257,"[0.16110758483409882, 0.83889240026474]"
510,1,49.51%,74.76%,0.2079,"[0.18768368661403656, 0.8123162388801575]"
511,0,49.41%,74.80%,0.0201,"[0.9800872802734375, 0.019912734627723694]"
512,1,49.51%,74.85%,0.3247,"[0.2772848606109619, 0.7227151393890381]"
513,0,49.42%,74.90%,0.0041,"[0.9959245920181274, 0.004075450822710991]"
514,0,49.32%,74.95%,0.0080,"[0.9920722842216492, 0.007927749305963516]"
515,0,49.22%,75.00%,0.0040,"[0.9960000514984131, 0.003999956883490086]"
516,0,49.13%,75.05%,0.0044,"[0.9956282377243042, 0.004371713846921921]"
517,0,49.03%,75.10%,0.0043,"[0.9957039952278137, 0.004296013154089451]"
518,0,48.94%,75.14%,0.0054,"[0.9945711493492126, 0.005428845528513193]"
519,0,48.85%,75.19%,0.0107,"[0.9893308877944946, 0.010669066570699215]"
520,0,48.75%,75.24%,0.0047,"[0.9952694773674011, 0.004730474203824997]"
521,1,48.85%,75.29%,0.0274,"[0.027046216651797295, 0.9729537963867188]"
522,1,48.95%,75.33%,0.0248,"[0.02448655664920807, 0.9755134582519531]"
523,1,49.05%,75.38%,0.0285,"[0.028101421892642975, 0.9718985557556152]"
524,0,48.95%,75.43%,0.1220,"[0.8851450085639954, 0.11485501378774643]"
525,0,48.86%,75.48%,0.0563,"[0.945273220539093, 0.05472671240568161]"
526,0,48.77%,75.52%,0.0046,"[0.995444655418396, 0.004555387422442436]"
527,0,48.67%,75.57%,0.0032,"[0.9968233108520508, 0.0031766847241669893]"
528,0,48.58%,75.61%,0.0092,"[0.9908763766288757, 0.009123572148382664]"
529,0,48.49%,75.66%,0.0033,"[0.9967048764228821, 0.0032950991299003363]"
530,0,48.40%,75.71%,0.0032,"[0.9968174695968628, 0.0031825245823711157]"
531,1,48.50%,75.56%,1.4708,"[0.7702621221542358, 0.22973792254924774]"
532,0,48.41%,75.61%,0.0138,"[0.9862995743751526, 0.01370039489120245]"
533,1,48.50%,75.66%,0.4105,"[0.3366517722606659, 0.6633481979370117]"
534,1,48.60%,75.51%,1.9622,"[0.8594455718994141, 0.14055439829826355]"
535,0,48.51%,75.56%,0.0048,"[0.9951972365379333, 0.0048027802258729935]"
536,1,48.60%,75.61%,0.6831,"[0.4949698746204376, 0.5050302147865295]"
537,0,48.51%,75.65%,0.0079,"[0.9920992851257324, 0.007900726050138474]"
538,0,48.42%,75.70%,0.0071,"[0.9929591417312622, 0.007040832191705704]"
539,0,48.33%,75.74%,0.0102,"[0.989828884601593, 0.010171088390052319]"
540,0,48.24%,75.60%,1.8420,"[0.15849895775318146, 0.841500997543335]"
541,0,48.15%,75.65%,0.0166,"[0.9835688471794128, 0.016431182622909546]"
542,0,48.07%,75.69%,0.0235,"[0.9767823815345764, 0.02321762405335903]"
543,1,48.16%,75.74%,0.1080,"[0.10235591232776642, 0.8976441025733948]"
544,0,48.07%,75.78%,0.0320,"[0.9685420989990234, 0.031457893550395966]"
545,0,47.99%,75.64%,1.0964,"[0.33407464623451233, 0.6659253239631653]"
546,0,47.90%,75.69%,0.4494,"[0.63801109790802, 0.36198890209198]"
547,0,47.81%,75.55%,2.5594,"[0.07734762877225876, 0.9226524233818054]"
548,1,47.91%,75.59%,0.0630,"[0.06109138950705528, 0.9389086365699768]"
549,1,48.00%,75.64%,0.0182,"[0.018059631809592247, 0.9819404482841492]"
550,0,47.91%,75.68%,0.0207,"[0.9795244336128235, 0.020475564524531364]"
551,0,47.83%,75.72%,0.0115,"[0.988580048084259, 0.011419981718063354]"
552,0,47.74%,75.59%,1.2652,"[0.2821802496910095, 0.7178197503089905]"
553,1,47.83%,75.63%,0.0245,"[0.024212758988142014, 0.9757872819900513]"
554,1,47.93%,75.68%,0.4993,"[0.3930191397666931, 0.6069808006286621]"
555,1,48.02%,75.72%,0.4109,"[0.33695703744888306, 0.6630429625511169]"
556,0,47.94%,75.76%,0.3152,"[0.7296607494354248, 0.27033931016921997]"
557,1,48.03%,75.81%,0.0369,"[0.03620411455631256, 0.9637959599494934]"
558,1,48.12%,75.67%,1.5513,"[0.7880370616912842, 0.21196293830871582]"
559,0,48.04%,75.71%,0.0102,"[0.9898993372917175, 0.010100597515702248]"
560,0,47.95%,75.58%,1.3683,"[0.25453048944473267, 0.7454695105552673]"
561,1,48.04%,75.44%,0.8335,"[0.5654621720314026, 0.43453773856163025]"
562,0,47.96%,75.49%,0.0093,"[0.9907438158988953, 0.009256203658878803]"
563,1,48.05%,75.53%,0.1476,"[0.13718296587467194, 0.8628169894218445]"
564,0,47.96%,75.58%,0.0137,"[0.9864155650138855, 0.013584508560597897]"
565,1,48.06%,75.62%,0.4908,"[0.3878583610057831, 0.6121416687965393]"
566,1,48.15%,75.66%,0.0349,"[0.03431091457605362, 0.9656891226768494]"
567,0,48.06%,75.70%,0.0101,"[0.9899734258651733, 0.010026616975665092]"
568,1,48.15%,75.75%,0.4917,"[0.3884167969226837, 0.6115832328796387]"
569,0,48.07%,75.79%,0.0138,"[0.9863107204437256, 0.013689271174371243]"
570,1,48.16%,75.83%,0.2709,"[0.23731790482997894, 0.7626821398735046]"
571,1,48.25%,75.87%,0.2734,"[0.23920981585979462, 0.7607901692390442]"
572,0,48.17%,75.92%,0.0199,"[0.9802536964416504, 0.01974635384976864]"
573,1,48.26%,75.96%,0.2477,"[0.21939150989055634, 0.7806085348129272]"
574,0,48.17%,76.00%,0.0349,"[0.9656960964202881, 0.03430384770035744]"
575,0,48.09%,76.04%,0.0455,"[0.9555215835571289, 0.044478412717580795]"
576,1,48.18%,76.08%,0.0216,"[0.02135845459997654, 0.9786415696144104]"
577,0,48.10%,76.12%,0.0199,"[0.9803088903427124, 0.019691091030836105]"
578,0,48.01%,76.17%,0.1216,"[0.885465145111084, 0.1145349070429802]"
579,0,47.93%,76.21%,0.0360,"[0.9646531343460083, 0.035346873104572296]"
580,0,47.85%,76.25%,0.0799,"[0.923186182975769, 0.07681377977132797]"
581,0,47.77%,76.29%,0.0680,"[0.9342962503433228, 0.06570370495319366]"
582,0,47.68%,76.16%,1.1596,"[0.3136177361011505, 0.6863822937011719]"
583,1,47.77%,76.20%,0.1266,"[0.11887918412685394, 0.8811208605766296]"
584,0,47.69%,76.24%,0.0361,"[0.9644975066184998, 0.03550250083208084]"
585,1,47.78%,76.28%,0.0185,"[0.018287206068634987, 0.9817127585411072]"
586,0,47.70%,76.32%,0.0183,"[0.9819045662879944, 0.01809539832174778]"
587,0,47.62%,76.36%,0.0232,"[0.9770886301994324, 0.022911349311470985]"
588,0,47.54%,76.40%,0.0124,"[0.9876918196678162, 0.012308180332183838]"
589,1,47.63%,76.44%,0.1500,"[0.13927902281284332, 0.8607209324836731]"
590,1,47.72%,76.48%,0.0183,"[0.01814131997525692, 0.9818587303161621]"
591,1,47.80%,76.52%,0.0194,"[0.019260093569755554, 0.980739951133728]"
592,0,47.72%,76.56%,0.0455,"[0.9554793238639832, 0.04452061280608177]"
593,1,47.81%,76.60%,0.2454,"[0.2175866961479187, 0.7824133038520813]"
594,1,47.90%,76.64%,0.3138,"[0.2693481147289276, 0.7306519150733948]"
595,1,47.99%,76.68%,0.1050,"[0.09966320544481277, 0.9003368020057678]"
596,0,47.91%,76.72%,0.0179,"[0.982275128364563, 0.017724845558404922]"
597,0,47.83%,76.59%,2.4068,"[0.09010723978281021, 0.909892737865448]"
598,0,47.75%,76.63%,0.0105,"[0.9895920157432556, 0.010408000089228153]"
599,0,47.67%,76.67%,0.0202,"[0.9800089597702026, 0.01999109424650669]"
600,0,47.59%,76.71%,0.0087,"[0.991370439529419, 0.0086295735090971]"
601,0,47.51%,76.58%,2.3446,"[0.0958833172917366, 0.904116690158844]"
602,1,47.60%,76.62%,0.0182,"[0.01801854558289051, 0.9819814562797546]"
603,0,47.52%,76.66%,0.0074,"[0.992672860622406, 0.007327077444642782]"
604,0,47.44%,76.69%,0.0181,"[0.9820966720581055, 0.017903320491313934]"
605,0,47.36%,76.73%,0.0090,"[0.9910663962364197, 0.008933553472161293]"
606,1,47.45%,76.77%,0.1443,"[0.1343357264995575, 0.8656643033027649]"
607,0,47.37%,76.81%,0.0251,"[0.9752312898635864, 0.024768749251961708]"
608,0,47.29%,76.68%,1.3877,"[0.24964958429336548, 0.7503504157066345]"
609,0,47.21%,76.72%,0.3894,"[0.6774923205375671, 0.32250767946243286]"
610,0,47.14%,76.76%,0.0042,"[0.995836615562439, 0.004163440316915512]"
611,0,47.06%,76.80%,0.0069,"[0.9931274652481079, 0.006872500758618116]"
612,0,46.98%,76.84%,0.0064,"[0.9935795068740845, 0.0064204419031739235]"
613,1,47.07%,76.71%,1.5006,"[0.7770062685012817, 0.22299376130104065]"
614,1,47.15%,76.59%,0.7477,"[0.5265230536460876, 0.4734770357608795]"
615,0,47.08%,76.62%,0.0109,"[0.9891422986984253, 0.01085768360644579]"
616,1,47.16%,76.66%,0.0455,"[0.04452269524335861, 0.9554772973060608]"
617,0,47.09%,76.70%,0.0093,"[0.9907584190368652, 0.009241553023457527]"
618,0,47.01%,76.74%,0.0094,"[0.9906532764434814, 0.009346750564873219]"
619,0,46.94%,76.77%,0.0082,"[0.9918075203895569, 0.00819248054176569]"
620,0,46.86%,76.81%,0.0048,"[0.9952489733695984, 0.004751013126224279]"
621,1,46.95%,76.85%,0.4331,"[0.3515179455280304, 0.6484820246696472]"
622,0,46.87%,76.89%,0.0110,"[0.9890973567962646, 0.010902661830186844]"
623,1,46.96%,76.92%,0.4027,"[0.33150848746299744, 0.668491542339325]"
624,0,46.88%,76.96%,0.0104,"[0.9896880984306335, 0.010311910882592201]"
625,0,46.81%,77.00%,0.0095,"[0.9905782341957092, 0.009421681053936481]"
626,1,46.89%,77.03%,0.2135,"[0.1922718584537506, 0.807728111743927]"
627,1,46.97%,77.07%,0.1853,"[0.16914236545562744, 0.8308576345443726]"
628,0,46.90%,77.11%,0.0835,"[0.9198859930038452, 0.08011393249034882]"
629,1,46.98%,77.14%,0.0270,"[0.026642167940735817, 0.9733578562736511]"
630,1,47.07%,77.18%,0.0263,"[0.025957968086004257, 0.9740420579910278]"
631,0,46.99%,77.22%,0.6698,"[0.5117942094802856, 0.48820576071739197]"
632,1,47.08%,77.25%,0.2193,"[0.1969079226255417, 0.8030921220779419]"
633,0,47.00%,77.29%,0.0164,"[0.9837730526924133, 0.01622694730758667]"
634,0,46.93%,77.32%,0.0238,"[0.9764806032180786, 0.023519348353147507]"
635,1,47.01%,77.36%,0.0540,"[0.052531782537698746, 0.9474682211875916]"
636,0,46.94%,77.39%,0.0218,"[0.9784147143363953, 0.021585261449217796]"
