round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
333,0,49.40%,73.05%,0.0369,"[0.8512363433837891, 0.14876364171504974]"
334,1,49.55%,73.13%,0.0395,"[0.04822993278503418, 0.9517700672149658]"
335,0,49.40%,72.92%,0.8329,"[0.0668797492980957, 0.9331201910972595]"
336,1,49.55%,73.00%,0.1044,"[0.16566458344459534, 0.8343353867530823]"
337,1,49.70%,73.08%,0.1556,"[0.3359616994857788, 0.6640383005142212]"
338,1,49.85%,73.16%,0.0861,"[0.24473406374454498, 0.7552659511566162]"
339,1,50.00%,73.24%,0.1354,"[0.1812516450881958, 0.8187483549118042]"
340,0,49.85%,73.02%,1.6126,"[0.1758752465248108, 0.824124813079834]"
341,1,50.00%,73.10%,0.0379,"[0.045370422303676605, 0.9546296000480652]"
342,1,50.15%,73.18%,0.0512,"[0.0353962704539299, 0.9646037220954895]"
343,1,50.29%,73.26%,0.1277,"[0.04145023971796036, 0.9585497379302979]"
344,1,50.43%,73.33%,0.2514,"[0.028404708951711655, 0.971595287322998]"
345,1,50.58%,73.41%,0.0919,"[0.11025415360927582, 0.889745831489563]"
346,1,50.72%,73.49%,0.1068,"[0.17232893407344818, 0.8276711106300354]"
347,0,50.57%,73.56%,0.0447,"[0.6172699928283691, 0.3827299475669861]"
348,1,50.72%,73.64%,0.0433,"[0.02758854441344738, 0.9724115133285522]"
349,0,50.57%,73.71%,0.8230,"[0.8828492760658264, 0.1171506717801094]"
350,1,50.71%,73.79%,0.0299,"[0.027811603620648384, 0.9721883535385132]"
351,0,50.57%,73.86%,1.1294,"[0.7159193158149719, 0.2840806543827057]"
352,0,50.42%,73.65%,3.5551,"[0.042880408465862274, 0.9571196436882019]"
353,0,50.28%,73.45%,1.5950,"[0.2256200909614563, 0.7743799090385437]"
354,1,50.42%,73.52%,0.0071,"[0.007292373571544886, 0.9927076697349548]"
355,0,50.28%,73.60%,0.1422,"[0.5387128591537476, 0.46128711104393005]"
356,0,50.14%,73.67%,0.0186,"[0.9766311049461365, 0.023368870839476585]"
357,0,50.00%,73.74%,0.0111,"[0.9910611510276794, 0.008938811719417572]"
358,0,49.86%,73.82%,0.0470,"[0.9848604798316956, 0.01513956394046545]"
359,0,49.72%,73.89%,0.0137,"[0.9505957365036011, 0.04940430819988251]"
360,0,49.58%,73.96%,0.0049,"[0.9945507645606995, 0.0054492466151714325]"
361,1,49.72%,74.03%,0.0033,"[0.0036460701376199722, 0.9963539838790894]"
362,0,49.59%,73.83%,2.7834,"[0.14287184178829193, 0.8571281433105469]"
363,1,49.73%,73.90%,0.0075,"[0.006480939220637083, 0.9935190081596375]"
364,1,49.86%,73.97%,0.0545,"[0.039925467222929, 0.9600745439529419]"
365,1,50.00%,74.04%,0.0457,"[0.0465313196182251, 0.9534686803817749]"
366,0,49.86%,74.11%,0.0135,"[0.8766877055168152, 0.12331236153841019]"
367,0,49.73%,74.18%,0.0142,"[0.9946080446243286, 0.005391945131123066]"
368,0,49.59%,74.25%,0.0041,"[0.9877788424491882, 0.012221117503941059]"
369,0,49.46%,74.32%,0.5646,"[0.7072042226791382, 0.2927958071231842]"
370,0,49.33%,74.39%,0.0041,"[0.9937251210212708, 0.006274847779422998]"
371,0,49.19%,74.46%,0.0026,"[0.9955155253410339, 0.004484434146434069]"
372,1,49.33%,74.53%,0.0046,"[0.005274604540318251, 0.9947254061698914]"
373,0,49.20%,74.60%,0.1958,"[0.9510625004768372, 0.048937465995550156]"
374,0,49.07%,74.40%,1.0870,"[0.0969000905752182, 0.9030998945236206]"
375,1,49.20%,74.47%,0.0357,"[0.03221966698765755, 0.967780351638794]"
376,0,49.07%,74.54%,0.0110,"[0.9891539216041565, 0.010846080258488655]"
377,0,48.94%,74.60%,0.0074,"[0.9923720359802246, 0.007627946324646473]"
378,0,48.81%,74.67%,0.0581,"[0.9614656567573547, 0.03853432461619377]"
379,1,48.95%,74.74%,0.9889,"[0.4940982162952423, 0.5059017539024353]"
380,0,48.82%,74.80%,0.0117,"[0.9870166182518005, 0.012983339838683605]"
381,1,48.95%,74.87%,0.0260,"[0.017090972512960434, 0.982909083366394]"
382,1,49.09%,74.93%,0.0148,"[0.0325690321624279, 0.9674308896064758]"
383,1,49.22%,75.00%,0.0154,"[0.00900984276086092, 0.990990161895752]"
384,1,49.35%,74.81%,1.8178,"[0.6487317085266113, 0.35126829147338867]"
385,0,49.22%,74.87%,0.0266,"[0.8809958100318909, 0.11900421231985092]"
386,0,49.10%,74.68%,0.2081,"[0.426591694355011, 0.573408305644989]"
387,1,49.23%,74.48%,0.1924,"[0.5561532378196716, 0.443846732378006]"
388,1,49.36%,74.29%,2.7964,"[0.9276378750801086, 0.07236207276582718]"
389,0,49.23%,74.36%,0.0430,"[0.9610729217529297, 0.03892703354358673]"
390,0,49.10%,74.42%,0.2621,"[0.9522828459739685, 0.04771721735596657]"
391,0,48.98%,74.49%,0.0119,"[0.9841719269752502, 0.01582803763449192]"
392,1,49.11%,74.30%,1.4089,"[0.6981176137924194, 0.3018823266029358]"
393,1,49.24%,74.37%,0.0571,"[0.33137595653533936, 0.6686240434646606]"
394,0,49.11%,74.43%,0.0277,"[0.9713889360427856, 0.028611045330762863]"
395,0,48.99%,74.49%,0.0124,"[0.9917150139808655, 0.008284971117973328]"
396,0,48.87%,74.56%,0.0054,"[0.9939295053482056, 0.006070489529520273]"
397,0,48.74%,74.62%,0.0036,"[0.9972666501998901, 0.0027333979960530996]"
398,1,48.87%,74.69%,0.1925,"[0.13278239965438843, 0.8672176003456116]"
399,0,48.75%,74.75%,0.0096,"[0.9945327043533325, 0.0054672411642968655]"
400,1,48.88%,74.81%,0.1775,"[0.11786988377571106, 0.8821301460266113]"
401,0,48.76%,74.88%,0.0170,"[0.985585629940033, 0.01441433560103178]"
402,1,48.88%,74.94%,0.2365,"[0.24547243118286133, 0.7545275688171387]"
403,1,49.01%,74.75%,0.7452,"[0.5461034178733826, 0.45389655232429504]"
404,1,49.14%,74.81%,0.4105,"[0.35839760303497314, 0.6416023373603821]"
405,0,49.01%,74.88%,0.8740,"[0.5126979351043701, 0.48730209469795227]"
406,0,48.89%,74.94%,0.0236,"[0.9545695185661316, 0.04543045535683632]"
407,1,49.02%,75.00%,0.0385,"[0.12063563615083694, 0.8793643116950989]"
408,1,49.14%,75.06%,0.0352,"[0.03758053854107857, 0.9624195098876953]"
409,0,49.02%,74.88%,3.0456,"[0.02906361036002636, 0.9709364175796509]"
410,1,49.15%,74.94%,0.0159,"[0.015298868529498577, 0.9847011566162109]"
411,1,49.27%,75.00%,0.0187,"[0.04097647964954376, 0.9590235948562622]"
412,0,49.15%,74.82%,0.7263,"[0.08015438914299011, 0.9198455810546875]"
413,0,49.03%,74.88%,0.0164,"[0.9849458932876587, 0.015054121613502502]"
414,1,49.16%,74.94%,0.0355,"[0.023151330649852753, 0.9768486618995667]"
415,0,49.04%,75.00%,0.1361,"[0.914739727973938, 0.08526024967432022]"
416,1,49.16%,75.06%,0.0154,"[0.014210430905222893, 0.9857895970344543]"
417,1,49.28%,75.12%,0.0095,"[0.02776316925883293, 0.9722368121147156]"
418,1,49.40%,75.18%,0.0138,"[0.08654598146677017, 0.913453996181488]"
419,1,49.52%,75.24%,0.0157,"[0.27254995703697205, 0.7274500727653503]"
420,1,49.64%,75.30%,0.1334,"[0.05262598767876625, 0.9473739862442017]"
421,1,49.76%,75.36%,0.7078,"[0.24168317019939423, 0.7583168148994446]"
422,1,49.88%,75.41%,0.7872,"[0.45337918400764465, 0.5466209053993225]"
423,0,49.76%,75.47%,0.0634,"[0.9458063244819641, 0.05419369786977768]"
424,0,49.65%,75.53%,1.6859,"[0.5956603288650513, 0.4043397009372711]"
425,1,49.77%,75.59%,0.0495,"[0.06717853248119354, 0.93282151222229]"
426,0,49.65%,75.64%,0.0141,"[0.9268025755882263, 0.07319745421409607]"
427,0,49.53%,75.70%,0.0321,"[0.9710677862167358, 0.028932256624102592]"
428,1,49.65%,75.76%,0.2216,"[0.22597676515579224, 0.7740232944488525]"
429,1,49.77%,75.81%,0.0359,"[0.29077860713005066, 0.709221363067627]"
430,1,49.88%,75.87%,0.1476,"[0.23041465878486633, 0.769585371017456]"
431,1,50.00%,75.93%,0.1780,"[0.11586298793554306, 0.8841370344161987]"
432,1,50.12%,75.98%,0.2145,"[0.16537821292877197, 0.8346217274665833]"
433,0,50.00%,75.81%,1.7572,"[0.13038396835327148, 0.8696159720420837]"
434,1,50.11%,75.63%,0.2691,"[0.7808818221092224, 0.21911819279193878]"
435,1,50.23%,75.69%,0.1888,"[0.11030204594135284, 0.8896979689598083]"
436,0,50.11%,75.74%,0.1027,"[0.9483205080032349, 0.05167949199676514]"
437,0,50.00%,75.80%,0.0598,"[0.709927499294281, 0.2900724411010742]"
438,1,50.11%,75.85%,0.0097,"[0.009080440737307072, 0.9909195899963379]"
439,0,50.00%,75.91%,0.0041,"[0.9795326590538025, 0.02046729251742363]"
440,1,50.11%,75.96%,0.0167,"[0.0146543700248003, 0.9853456020355225]"
441,0,50.00%,76.02%,0.0186,"[0.9659274816513062, 0.034072477370500565]"
442,1,50.11%,76.07%,0.0096,"[0.015136285685002804, 0.9848636984825134]"
443,0,50.00%,75.90%,0.8435,"[0.15573008358478546, 0.844269871711731]"
444,0,49.89%,75.96%,0.0057,"[0.992474377155304, 0.007525570224970579]"
445,0,49.78%,76.01%,0.0100,"[0.9973405003547668, 0.0026594640221446753]"
446,1,49.89%,76.06%,0.0048,"[0.012499583885073662, 0.9875004291534424]"
447,1,50.00%,76.12%,0.0333,"[0.01786467805504799, 0.9821352958679199]"
448,0,49.89%,76.17%,1.1286,"[0.5003281235694885, 0.4996718764305115]"
449,1,50.00%,76.22%,0.0243,"[0.03498763218522072, 0.9650123119354248]"
450,0,49.89%,76.27%,0.4791,"[0.5781527757644653, 0.42184728384017944]"
451,0,49.78%,76.33%,0.0794,"[0.9464174509048462, 0.0535825677216053]"
452,0,49.67%,76.16%,1.0023,"[0.06383424252271652, 0.9361657500267029]"
453,1,49.78%,76.21%,0.0274,"[0.297894150018692, 0.7021058797836304]"
454,1,49.89%,76.26%,0.0164,"[0.09825199842453003, 0.90174800157547]"
455,0,49.78%,76.10%,0.6990,"[0.29809433221817017, 0.7019056677818298]"
456,0,49.67%,76.15%,0.0052,"[0.9911447167396545, 0.00885526929050684]"
457,0,49.56%,75.98%,2.6182,"[0.170353502035141, 0.8296464681625366]"
458,0,49.46%,76.03%,0.0078,"[0.9922240972518921, 0.007775914389640093]"
459,1,49.57%,76.09%,0.0060,"[0.005430815741419792, 0.9945691823959351]"
460,0,49.46%,76.14%,1.6227,"[0.982597291469574, 0.01740272343158722]"
461,0,49.35%,76.19%,0.0081,"[0.996834933757782, 0.003165112342685461]"
462,0,49.24%,76.24%,0.0024,"[0.9977879524230957, 0.0022119914647191763]"
463,0,49.14%,76.29%,0.0020,"[0.997867226600647, 0.0021327834110707045]"
464,0,49.03%,76.34%,0.0014,"[0.998786985874176, 0.0012129967799410224]"
465,0,48.93%,76.39%,0.0009,"[0.9992191791534424, 0.0007808112422935665]"
466,1,49.04%,76.45%,0.0353,"[0.029338644817471504, 0.9706614017486572]"
467,1,49.15%,76.50%,0.0082,"[0.010615242645144463, 0.9893848299980164]"
468,1,49.25%,76.55%,0.0170,"[0.037493396550416946, 0.9625065922737122]"
469,1,49.36%,76.38%,0.1896,"[0.7324618697166443, 0.2675381302833557]"
470,0,49.26%,76.43%,0.0432,"[0.842841386795044, 0.15715861320495605]"
471,0,49.15%,76.48%,0.1084,"[0.9984211921691895, 0.0015788633609190583]"
472,1,49.26%,76.53%,0.0495,"[0.045655008405447006, 0.9543450474739075]"
473,1,49.37%,76.58%,1.5130,"[0.09397418051958084, 0.9060258269309998]"
474,1,49.47%,76.63%,0.6737,"[0.3584443926811218, 0.6415556073188782]"
475,0,49.37%,76.68%,0.0224,"[0.9527860879898071, 0.04721390828490257]"
476,1,49.48%,76.73%,0.2481,"[0.35634273290634155, 0.6436573266983032]"
477,0,49.37%,76.78%,0.0706,"[0.9702799916267395, 0.029719999060034752]"
478,1,49.48%,76.62%,1.6344,"[0.7611505389213562, 0.2388494908809662]"
479,0,49.38%,76.67%,0.0175,"[0.9695245027542114, 0.030475527048110962]"
480,1,49.48%,76.72%,0.0294,"[0.021031690761446953, 0.9789683222770691]"
481,0,49.38%,76.56%,2.7595,"[0.08146979659795761, 0.918530285358429]"
482,1,49.48%,76.60%,0.0403,"[0.01928209885954857, 0.9807178974151611]"
483,0,49.38%,76.65%,0.0368,"[0.9386679530143738, 0.06133202463388443]"
484,0,49.28%,76.70%,0.0070,"[0.9957388639450073, 0.004261169582605362]"
485,0,49.18%,76.75%,0.0130,"[0.998172402381897, 0.0018276176415383816]"
486,1,49.28%,76.80%,0.4419,"[0.008053019642829895, 0.9919469952583313]"
487,0,49.18%,76.84%,0.0143,"[0.9933238625526428, 0.006676191464066505]"
488,0,49.08%,76.89%,0.5249,"[0.9392567276954651, 0.06074324622750282]"
489,1,49.18%,76.73%,0.6279,"[0.5624549388885498, 0.43754512071609497]"
490,1,49.29%,76.78%,0.0305,"[0.015785211697220802, 0.984214723110199]"
491,1,49.39%,76.83%,0.1443,"[0.12302947044372559, 0.8769705295562744]"
492,1,49.49%,76.88%,0.0782,"[0.17757292091846466, 0.8224270343780518]"
493,0,49.39%,76.92%,0.0407,"[0.9281105995178223, 0.07188940793275833]"
494,1,49.49%,76.97%,0.0300,"[0.03295101225376129, 0.9670489430427551]"
495,0,49.40%,77.02%,0.0195,"[0.9739181399345398, 0.02608192339539528]"
496,1,49.50%,77.06%,0.0314,"[0.015717431902885437, 0.9842825531959534]"
497,0,49.40%,77.11%,0.0110,"[0.9505857229232788, 0.04941432923078537]"
498,0,49.30%,77.15%,0.0096,"[0.9772005677223206, 0.022799406200647354]"
499,1,49.40%,77.20%,0.0085,"[0.009717135690152645, 0.9902828931808472]"
500,1,49.50%,77.25%,0.0216,"[0.020129622891545296, 0.9798704385757446]"
501,1,49.60%,77.29%,0.1175,"[0.06358128786087036, 0.9364186525344849]"
502,1,49.70%,77.34%,0.1021,"[0.12036556750535965, 0.8796343803405762]"
503,0,49.60%,77.18%,1.9607,"[0.13753527402877808, 0.8624647259712219]"
504,1,49.70%,77.23%,0.1022,"[0.09306114912033081, 0.906938910484314]"
505,0,49.60%,77.08%,1.4105,"[0.17114144563674927, 0.8288585543632507]"
506,0,49.51%,76.92%,0.4818,"[0.48689115047454834, 0.5131089091300964]"
507,0,49.41%,76.97%,0.0280,"[0.5005782842636108, 0.4994216561317444]"
508,1,49.51%,77.01%,0.0335,"[0.03921506553888321, 0.9607848525047302]"
509,0,49.41%,76.86%,2.6751,"[0.15383170545101166, 0.8461683392524719]"
510,1,49.51%,76.91%,0.0267,"[0.02706613950431347, 0.9729338884353638]"
511,0,49.41%,76.76%,0.1701,"[0.29506468772888184, 0.7049353718757629]"
512,1,49.51%,76.80%,0.0332,"[0.1731550246477127, 0.8268449306488037]"
513,0,49.42%,76.85%,0.0354,"[0.9830412864685059, 0.01695873774588108]"
514,0,49.32%,76.89%,0.0116,"[0.9872003793716431, 0.012799565680325031]"
515,0,49.22%,76.94%,0.0081,"[0.9965054988861084, 0.0034945437218993902]"
516,0,49.13%,76.98%,0.0081,"[0.9810963273048401, 0.018903682008385658]"
517,0,49.03%,77.03%,0.0017,"[0.9963023662567139, 0.003697603475302458]"
518,0,48.94%,77.07%,0.0017,"[0.998354971408844, 0.0016450539696961641]"
519,0,48.85%,77.12%,0.3904,"[0.6587426662445068, 0.34125739336013794]"
520,0,48.75%,77.16%,0.0014,"[0.9980556964874268, 0.001944294199347496]"
521,1,48.85%,77.20%,0.0052,"[0.004529211670160294, 0.9954707622528076]"
522,1,48.95%,77.25%,0.0052,"[0.011665774509310722, 0.9883341789245605]"
523,1,49.05%,77.29%,0.0153,"[0.02444358356297016, 0.9755564332008362]"
524,0,48.95%,77.14%,0.5591,"[0.41136860847473145, 0.5886313915252686]"
525,0,48.86%,77.00%,1.1893,"[0.2168988287448883, 0.7831012010574341]"
526,0,48.77%,77.04%,0.0043,"[0.9946132302284241, 0.005386736243963242]"
527,0,48.67%,77.08%,0.0057,"[0.9972779154777527, 0.0027221282944083214]"
528,0,48.58%,77.13%,0.0064,"[0.9979921579360962, 0.002007806673645973]"
529,0,48.49%,77.17%,0.0015,"[0.9976031184196472, 0.0023969337344169617]"
530,0,48.40%,77.21%,0.0008,"[0.9987800717353821, 0.0012199130142107606]"
531,1,48.50%,77.07%,1.1220,"[0.7989238500595093, 0.20107616484165192]"
532,0,48.41%,77.11%,0.0113,"[0.9763035178184509, 0.023696476593613625]"
533,1,48.50%,77.15%,0.0657,"[0.03068384900689125, 0.9693161249160767]"
534,1,48.60%,77.20%,1.2579,"[0.2715926170349121, 0.7284074425697327]"
535,0,48.51%,77.24%,0.0293,"[0.9748404026031494, 0.025159625336527824]"
536,1,48.60%,77.09%,1.9958,"[0.626619815826416, 0.37338027358055115]"
537,0,48.51%,77.14%,0.0249,"[0.9640750885009766, 0.03592498227953911]"
538,0,48.42%,77.18%,0.0086,"[0.9911975264549255, 0.008802463300526142]"
539,0,48.33%,77.22%,0.0025,"[0.9960277080535889, 0.003972362726926804]"
540,0,48.24%,77.26%,0.2062,"[0.9432045221328735, 0.056795455515384674]"
541,0,48.15%,77.31%,0.0028,"[0.9966136813163757, 0.0033862909767776728]"
542,0,48.07%,77.35%,0.0021,"[0.9981358051300049, 0.0018642002250999212]"
543,1,48.16%,77.21%,1.0785,"[0.7432001233100891, 0.2567999064922333]"
544,0,48.07%,77.25%,0.0027,"[0.9947853684425354, 0.005214656237512827]"
545,0,47.99%,77.29%,0.0500,"[0.9820520281791687, 0.01794801466166973]"
546,0,47.90%,77.33%,0.0017,"[0.9778916835784912, 0.02210836112499237]"
547,0,47.81%,77.19%,3.4202,"[0.15117458999156952, 0.8488253951072693]"
548,1,47.91%,77.23%,0.0925,"[0.07676399499177933, 0.9232360124588013]"
549,1,48.00%,77.27%,0.0244,"[0.023189080879092216, 0.9768109321594238]"
550,0,47.91%,77.31%,0.0130,"[0.987683117389679, 0.012316878885030746]"
551,0,47.83%,77.36%,0.0082,"[0.9966272711753845, 0.00337273464538157]"
552,0,47.74%,77.40%,0.4406,"[0.5417145490646362, 0.45828545093536377]"
553,1,47.83%,77.44%,0.0080,"[0.009857993572950363, 0.9901420474052429]"
554,1,47.93%,77.48%,0.0881,"[0.2832757234573364, 0.7167242765426636]"
555,1,48.02%,77.34%,0.6201,"[0.510170042514801, 0.4898299276828766]"
556,0,47.94%,77.38%,0.2899,"[0.5316318869590759, 0.4683681130409241]"
557,1,48.03%,77.42%,0.0504,"[0.05023666471242905, 0.9497633576393127]"
558,1,48.12%,77.28%,0.4339,"[0.8338266015052795, 0.16617344319820404]"
559,0,48.04%,77.32%,0.1014,"[0.966375470161438, 0.033624473959207535]"
560,0,47.95%,77.18%,1.6488,"[0.4677305519580841, 0.5322694182395935]"
561,1,48.04%,77.22%,1.2391,"[0.06364491581916809, 0.9363551139831543]"
562,0,47.96%,77.26%,0.0289,"[0.9697253108024597, 0.030274683609604836]"
563,1,48.05%,77.30%,0.1174,"[0.0552544966340065, 0.9447455406188965]"
564,0,47.96%,77.35%,0.0104,"[0.9904242157936096, 0.00957581028342247]"
565,1,48.06%,77.39%,0.2955,"[0.2627967596054077, 0.7372032999992371]"
566,1,48.15%,77.43%,0.1138,"[0.0464857742190361, 0.9535142183303833]"
567,0,48.06%,77.46%,0.0582,"[0.9730584025382996, 0.026941576972603798]"
568,1,48.15%,77.50%,0.0457,"[0.04204220697283745, 0.9579577445983887]"
569,0,48.07%,77.54%,0.0126,"[0.9780182242393494, 0.0219817403703928]"
570,1,48.16%,77.58%,0.0323,"[0.044902004301548004, 0.955098032951355]"
571,1,48.25%,77.62%,0.0638,"[0.05208226293325424, 0.9479176998138428]"
572,0,48.17%,77.66%,0.0264,"[0.8869103193283081, 0.11308971047401428]"
573,1,48.26%,77.70%,0.4006,"[0.08751725405454636, 0.912482738494873]"
574,0,48.17%,77.74%,0.0225,"[0.9884823560714722, 0.01151762343943119]"
575,0,48.09%,77.78%,0.0098,"[0.974704384803772, 0.025295604020357132]"
576,1,48.18%,77.82%,0.0341,"[0.05046689137816429, 0.9495330452919006]"
577,0,48.10%,77.85%,0.0037,"[0.9807369709014893, 0.019263019785284996]"
578,0,48.01%,77.89%,0.0064,"[0.9872835874557495, 0.01271646935492754]"
579,0,47.93%,77.93%,0.0071,"[0.996527373790741, 0.0034726073499768972]"
580,0,47.85%,77.97%,0.0013,"[0.9966075420379639, 0.003392529673874378]"
581,0,47.77%,78.01%,0.0013,"[0.9991915822029114, 0.0008084147702902555]"
582,0,47.68%,77.87%,5.0370,"[0.006079484708607197, 0.9939205646514893]"
583,1,47.77%,77.91%,0.0045,"[0.0050862436182796955, 0.9949136972427368]"
584,0,47.69%,77.95%,0.0086,"[0.9857110381126404, 0.014288977719843388]"
585,1,47.78%,77.99%,0.0067,"[0.005528989713639021, 0.9944710731506348]"
586,0,47.70%,78.02%,0.0056,"[0.9914299845695496, 0.008570060133934021]"
587,0,47.62%,78.06%,0.0016,"[0.9741328954696655, 0.025867082178592682]"
588,0,47.54%,78.10%,0.0013,"[0.997631311416626, 0.0023686871863901615]"
589,1,47.63%,78.14%,0.0055,"[0.007273993920534849, 0.9927259683609009]"
590,1,47.72%,78.17%,0.0263,"[0.024350350722670555, 0.9756495952606201]"
591,1,47.80%,78.21%,0.0146,"[0.016519660130143166, 0.9834802746772766]"
592,0,47.72%,78.25%,1.1331,"[0.7280718684196472, 0.2719281315803528]"
593,1,47.81%,78.28%,0.0286,"[0.03258618339896202, 0.9674138426780701]"
594,1,47.90%,78.32%,0.0402,"[0.04217838495969772, 0.9578215479850769]"
595,1,47.99%,78.36%,0.0632,"[0.06360965967178345, 0.9363903403282166]"
596,0,47.91%,78.39%,0.0920,"[0.9655115604400635, 0.03448844701051712]"
597,0,47.83%,78.26%,3.2298,"[0.048278581351041794, 0.9517214298248291]"
598,0,47.75%,78.30%,0.0072,"[0.9922149777412415, 0.007785009685903788]"
599,0,47.67%,78.33%,0.0040,"[0.9953771829605103, 0.004622770473361015]"
600,0,47.59%,78.37%,0.0060,"[0.9962863922119141, 0.0037135789170861244]"
601,0,47.51%,78.24%,4.3805,"[0.01252068392932415, 0.9874792695045471]"
602,1,47.60%,78.28%,0.0051,"[0.007562293205410242, 0.9924377799034119]"
603,0,47.52%,78.31%,0.0047,"[0.9973115921020508, 0.0026884754188358784]"
604,0,47.44%,78.35%,0.0028,"[0.9965828061103821, 0.0034171929582953453]"
605,0,47.36%,78.38%,0.0016,"[0.9989726543426514, 0.0010274143423885107]"
606,1,47.45%,78.42%,0.0076,"[0.0068462383933365345, 0.9931538105010986]"
607,0,47.37%,78.45%,0.0146,"[0.925654411315918, 0.07434561848640442]"
608,0,47.29%,78.33%,4.1677,"[0.023087816312909126, 0.9769121408462524]"
609,0,47.21%,78.20%,3.4010,"[0.3940204083919525, 0.6059795618057251]"
610,0,47.14%,78.23%,0.0019,"[0.998136043548584, 0.001863931305706501]"
611,0,47.06%,78.27%,0.0016,"[0.9985355138778687, 0.0014645131304860115]"
612,0,46.98%,78.30%,0.0012,"[0.9987159967422485, 0.0012840660056099296]"
613,1,47.07%,78.34%,0.1511,"[0.029569895938038826, 0.9704300761222839]"
614,1,47.15%,78.37%,0.0763,"[0.26393958926200867, 0.736060380935669]"
615,0,47.08%,78.41%,0.0084,"[0.968007504940033, 0.03199250251054764]"
616,1,47.16%,78.44%,0.0367,"[0.035554103553295135, 0.964445948600769]"
617,0,47.09%,78.48%,0.0022,"[0.9921309351921082, 0.007869078777730465]"
618,0,47.01%,78.51%,0.0061,"[0.9938493371009827, 0.006150680128484964]"
619,0,46.94%,78.55%,0.0044,"[0.9973303079605103, 0.002669671317562461]"
620,0,46.86%,78.58%,0.0013,"[0.9987068176269531, 0.0012931874953210354]"
621,1,46.95%,78.62%,0.0775,"[0.05263463407754898, 0.947365403175354]"
622,0,46.87%,78.65%,0.0074,"[0.996536135673523, 0.003463862696662545]"
623,1,46.96%,78.69%,0.1419,"[0.0956636294722557, 0.9043363928794861]"
624,0,46.88%,78.72%,0.0120,"[0.983993649482727, 0.01600634679198265]"
625,0,46.81%,78.75%,0.0033,"[0.9951300621032715, 0.0048699029721319675]"
626,1,46.89%,78.79%,0.0315,"[0.08903965353965759, 0.91096031665802]"
627,1,46.97%,78.82%,0.0526,"[0.07831116020679474, 0.9216888546943665]"
628,0,46.90%,78.86%,0.0435,"[0.9607741832733154, 0.03922579810023308]"
629,1,46.98%,78.89%,0.0615,"[0.026453355327248573, 0.97354656457901]"
630,1,47.07%,78.92%,0.0261,"[0.04719378426671028, 0.9528062343597412]"
631,0,46.99%,78.80%,1.5194,"[0.39405539631843567, 0.6059446334838867]"
632,1,47.08%,78.83%,0.2472,"[0.1911020427942276, 0.8088979125022888]"
633,0,47.00%,78.86%,0.0107,"[0.9384766221046448, 0.06152333691716194]"
634,0,46.93%,78.90%,0.0080,"[0.9758875966072083, 0.024112366139888763]"
635,1,47.01%,78.93%,0.0234,"[0.02214435674250126, 0.9778556227684021]"
