round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
334,1,49.55%,72.54%,0.312,"[0.26832979917526245, 0.7316702604293823]"
335,0,49.40%,72.32%,1.1288,"[0.2858531177043915, 0.7141469120979309]"
336,1,49.55%,72.40%,0.3397,"[0.4029427766799927, 0.5970572829246521]"
337,1,49.70%,72.49%,1.0412,"[0.49813196063041687, 0.5018680691719055]"
338,1,49.85%,72.57%,0.5608,"[0.28182950615882874, 0.7181705236434937]"
339,1,50.00%,72.65%,0.323,"[0.27558061480522156, 0.724419355392456]"
340,0,49.85%,72.43%,0.6972,"[0.35473957657814026, 0.6452604532241821]"
341,1,50.00%,72.51%,0.3158,"[0.27068179845809937, 0.7293182015419006]"
342,1,50.15%,72.59%,0.3159,"[0.2710575461387634, 0.7289424538612366]"
343,1,50.29%,72.67%,0.3592,"[0.2696760892868042, 0.730323851108551]"
344,1,50.43%,72.75%,0.418,"[0.2812030017375946, 0.718796968460083]"
345,1,50.58%,72.83%,0.3419,"[0.28237059712409973, 0.7176293730735779]"
346,1,50.72%,72.91%,0.3316,"[0.3179919719696045, 0.6820080280303955]"
347,0,50.57%,72.99%,0.3301,"[0.7162044644355774, 0.2837955057621002]"
348,1,50.72%,73.07%,0.3208,"[0.26962655782699585, 0.7303734421730042]"
349,0,50.57%,73.14%,0.3497,"[0.713091254234314, 0.28690874576568604]"
350,1,50.71%,73.22%,0.304,"[0.2622179090976715, 0.7377820611000061]"
351,0,50.57%,73.30%,0.4415,"[0.6864989995956421, 0.3135010004043579]"
352,0,50.42%,73.09%,1.3297,"[0.265312135219574, 0.734687864780426]"
353,0,50.28%,72.88%,0.8491,"[0.4059213399887085, 0.5940786600112915]"
354,1,50.42%,72.96%,0.3001,"[0.2594357132911682, 0.7405642867088318]"
355,0,50.28%,73.03%,0.3603,"[0.6913066506385803, 0.30869337916374207]"
356,0,50.14%,73.11%,0.936,"[0.6419169306755066, 0.3580830693244934]"
357,0,50.00%,73.18%,0.5542,"[0.6160160303115845, 0.38398393988609314]"
358,0,49.86%,72.98%,0.5191,"[0.43540236353874207, 0.5645976662635803]"
359,0,49.72%,73.06%,0.4003,"[0.5301523208618164, 0.46984758973121643]"
360,0,49.58%,72.85%,1.0512,"[0.410051554441452, 0.5899484753608704]"
361,1,49.72%,72.93%,0.3021,"[0.26080065965652466, 0.7391993403434753]"
362,0,49.59%,72.73%,1.2985,"[0.2703341841697693, 0.7296658754348755]"
363,1,49.73%,72.80%,0.3026,"[0.2612250745296478, 0.7387748956680298]"
364,1,49.86%,72.88%,0.3047,"[0.2659567892551422, 0.7340431809425354]"
365,1,50.00%,72.95%,0.3057,"[0.2634420096874237, 0.7365579605102539]"
366,0,49.86%,73.02%,0.2977,"[0.74350506067276, 0.2564948797225952]"
367,0,49.73%,73.10%,0.2932,"[0.7458090782165527, 0.2541908919811249]"
368,0,49.59%,73.17%,0.2922,"[0.7466317415237427, 0.2533682584762573]"
369,0,49.46%,72.97%,1.0722,"[0.3439052104949951, 0.6560948491096497]"
370,0,49.33%,73.05%,0.2911,"[0.7475511431694031, 0.25244882702827454]"
371,0,49.19%,73.12%,0.2902,"[0.7480553984642029, 0.25194457173347473]"
372,1,49.33%,73.19%,0.3036,"[0.2615719735622406, 0.738427996635437]"
373,0,49.20%,73.26%,0.2972,"[0.7394987344741821, 0.26050129532814026]"
374,0,49.07%,73.33%,0.3822,"[0.697515606880188, 0.3024844229221344]"
375,1,49.20%,73.14%,0.7856,"[0.5313543677330017, 0.46864569187164307]"
376,0,49.07%,73.21%,0.2886,"[0.7492055296897888, 0.2507944703102112]"
377,0,48.94%,73.28%,0.2872,"[0.750343918800354, 0.2496560961008072]"
378,0,48.81%,73.35%,0.3078,"[0.7377313375473022, 0.26226866245269775]"
379,1,48.95%,73.16%,1.1441,"[0.6960031986236572, 0.3039968013763428]"
380,0,48.82%,73.23%,0.2864,"[0.7509880661964417, 0.24901196360588074]"
381,1,48.95%,73.30%,0.3066,"[0.26176151633262634, 0.7382384538650513]"
382,1,49.09%,73.37%,0.2999,"[0.25908881425857544, 0.7409111857414246]"
383,1,49.22%,73.44%,0.2996,"[0.2592675983905792, 0.7407324314117432]"
384,1,49.35%,73.25%,0.8628,"[0.7267055511474609, 0.2732944190502167]"
385,0,49.22%,73.32%,0.2835,"[0.7530356645584106, 0.24696429073810577]"
386,0,49.10%,73.39%,0.637,"[0.6945887804031372, 0.305411159992218]"
387,1,49.23%,73.20%,0.7674,"[0.5878027081489563, 0.4121972918510437]"
388,1,49.36%,73.01%,1.3442,"[0.7387279272079468, 0.2612720727920532]"
389,0,49.23%,73.08%,0.2837,"[0.7530677318572998, 0.24693229794502258]"
390,0,49.10%,73.15%,0.3439,"[0.7285736799240112, 0.27142632007598877]"
391,0,48.98%,73.21%,0.2821,"[0.7541422843933105, 0.24585779011249542]"
392,1,49.11%,73.03%,0.9776,"[0.6294408440589905, 0.37055912613868713]"
393,1,49.24%,73.10%,0.8712,"[0.43388715386390686, 0.5661128163337708]"
394,0,49.11%,73.16%,0.2828,"[0.7537732124328613, 0.24622677266597748]"
395,0,48.99%,73.23%,0.2819,"[0.7543706297874451, 0.2456294149160385]"
396,0,48.87%,73.30%,0.2809,"[0.7550716400146484, 0.24492837488651276]"
397,0,48.74%,73.37%,0.2835,"[0.752944827079773, 0.24705512821674347]"
398,1,48.87%,73.43%,0.7225,"[0.48392772674560547, 0.5160722732543945]"
399,0,48.75%,73.50%,0.2812,"[0.7547690868377686, 0.24523086845874786]"
400,1,48.88%,73.32%,0.8002,"[0.5860962271690369, 0.41390374302864075]"
401,0,48.76%,73.38%,0.2808,"[0.7552333474159241, 0.24476662278175354]"
402,1,48.88%,73.45%,0.3638,"[0.4662633240222931, 0.5337366461753845]"
403,1,49.01%,73.27%,0.9087,"[0.5509515404701233, 0.4490484595298767]"
404,1,49.14%,73.33%,0.406,"[0.3455432057380676, 0.6544568538665771]"
405,0,49.01%,73.40%,0.5265,"[0.5812194347381592, 0.41878050565719604]"
406,0,48.89%,73.46%,0.2816,"[0.754480242729187, 0.2455197125673294]"
407,1,49.02%,73.53%,0.4034,"[0.34718358516693115, 0.6528163552284241]"
408,1,49.14%,73.59%,0.2955,"[0.25936469435691833, 0.7406353950500488]"
409,0,49.02%,73.66%,0.3278,"[0.5068087577819824, 0.4931912124156952]"
410,1,49.15%,73.72%,0.2882,"[0.25039124488830566, 0.7496086955070496]"
411,1,49.27%,73.79%,0.2883,"[0.2502700090408325, 0.7497300505638123]"
412,0,49.15%,73.61%,1.254,"[0.29695138335227966, 0.7030485272407532]"
413,0,49.03%,73.67%,0.3032,"[0.7484175562858582, 0.25158247351646423]"
414,1,49.16%,73.73%,0.3154,"[0.2688417434692383, 0.7311582565307617]"
415,0,49.04%,73.56%,1.0056,"[0.33408594131469727, 0.6659141182899475]"
416,1,49.16%,73.62%,0.2863,"[0.248718723654747, 0.7512813210487366]"
417,1,49.28%,73.68%,0.2898,"[0.2517910897731781, 0.7482089400291443]"
418,1,49.40%,73.75%,0.2863,"[0.24928312003612518, 0.7507168650627136]"
419,1,49.52%,73.81%,0.3299,"[0.28859731554985046, 0.7114027142524719]"
420,1,49.64%,73.87%,0.2876,"[0.24953781068325043, 0.7504622340202332]"
421,1,49.76%,73.70%,0.8261,"[0.5525175929069519, 0.4474823772907257]"
422,1,49.88%,73.76%,0.3253,"[0.2915920317173004, 0.7084080576896667]"
423,0,49.76%,73.82%,0.2798,"[0.7560662627220154, 0.243933767080307]"
424,0,49.65%,73.65%,1.2095,"[0.39641422033309937, 0.6035858392715454]"
425,1,49.77%,73.71%,0.4355,"[0.3219847083091736, 0.6780152320861816]"
426,0,49.65%,73.77%,0.2765,"[0.7585414052009583, 0.24145860970020294]"
427,0,49.53%,73.83%,0.2823,"[0.7542930841445923, 0.24570687115192413]"
428,1,49.65%,73.89%,0.2821,"[0.24501749873161316, 0.7549825310707092]"
429,1,49.77%,73.95%,0.2965,"[0.2635156214237213, 0.7364844083786011]"
430,1,49.88%,74.01%,0.6904,"[0.36278948187828064, 0.6372105479240417]"
431,1,50.00%,74.07%,0.2874,"[0.2473008781671524, 0.7526991367340088]"
432,1,50.12%,74.13%,0.2812,"[0.24502848088741302, 0.7549715638160706]"
433,0,50.00%,73.96%,1.3539,"[0.297676146030426, 0.702323853969574]"
434,1,50.11%,74.02%,0.3551,"[0.3461376428604126, 0.6538623571395874]"
435,1,50.23%,74.08%,0.3029,"[0.29528456926345825, 0.7047154307365417]"
436,0,50.11%,74.14%,0.2776,"[0.7575692534446716, 0.24243076145648956]"
437,0,50.00%,74.20%,0.2952,"[0.7448205947875977, 0.25517943501472473]"
438,1,50.11%,74.26%,0.2749,"[0.24031072854995728, 0.7596892714500427]"
439,0,50.00%,74.32%,0.2861,"[0.7529444694519043, 0.2470555305480957]"
440,1,50.11%,74.38%,0.2734,"[0.23914887011051178, 0.7608511447906494]"
441,0,50.00%,74.43%,0.2732,"[0.7608361840248108, 0.23916380107402802]"
442,1,50.11%,74.49%,0.2724,"[0.23850353062152863, 0.7614964246749878]"
443,0,50.00%,74.32%,1.1599,"[0.3254256546497345, 0.6745744347572327]"
444,0,49.89%,74.38%,0.4676,"[0.6736121773719788, 0.32638779282569885]"
445,0,49.78%,74.44%,0.2691,"[0.7639411091804504, 0.23605889081954956]"
446,1,49.89%,74.50%,0.2722,"[0.23789134621620178, 0.7621086835861206]"
447,1,50.00%,74.55%,0.2747,"[0.24038200080394745, 0.7596179842948914]"
448,0,49.89%,74.39%,0.8402,"[0.43300867080688477, 0.5669913291931152]"
449,1,50.00%,74.44%,0.2798,"[0.24012863636016846, 0.7598714232444763]"
450,0,49.89%,74.50%,0.2683,"[0.7646775245666504, 0.235322505235672]"
451,0,49.78%,74.56%,0.2629,"[0.7687345147132874, 0.23126544058322906]"
452,0,49.67%,74.39%,1.4025,"[0.24568337202072144, 0.7543166279792786]"
453,1,49.78%,74.45%,0.2792,"[0.24593889713287354, 0.7540610432624817]"
454,1,49.89%,74.51%,0.3829,"[0.3242442309856415, 0.6757557988166809]"
455,0,49.78%,74.34%,1.3593,"[0.2518681287765503, 0.7481318712234497]"
456,0,49.67%,74.40%,0.2616,"[0.7696395516395569, 0.23036040365695953]"
457,0,49.56%,74.24%,1.3918,"[0.25391677021980286, 0.7460832595825195]"
458,0,49.46%,74.29%,0.2668,"[0.7656853199005127, 0.2343146800994873]"
459,1,49.57%,74.35%,0.2677,"[0.23491404950618744, 0.7650859355926514]"
460,0,49.46%,74.19%,1.1808,"[0.28186556696891785, 0.7181344032287598]"
461,0,49.35%,74.24%,0.2683,"[0.7663405537605286, 0.23365949094295502]"
462,0,49.24%,74.30%,0.2637,"[0.768545925617218, 0.23145408928394318]"
463,0,49.14%,74.35%,0.2643,"[0.7671645879745483, 0.23283538222312927]"
464,0,49.03%,74.41%,0.2658,"[0.7665529251098633, 0.23344701528549194]"
465,0,48.93%,74.46%,0.2644,"[0.7677342295646667, 0.23226581513881683]"
466,1,49.04%,74.52%,0.2884,"[0.24687355756759644, 0.7531263828277588]"
467,1,49.15%,74.57%,0.269,"[0.23568624258041382, 0.7643137574195862]"
468,1,49.25%,74.63%,0.2693,"[0.23599384725093842, 0.7640061378479004]"
469,1,49.36%,74.68%,0.52,"[0.3757741153240204, 0.624225914478302]"
470,0,49.26%,74.73%,0.3365,"[0.7387322783470154, 0.2612677216529846]"
471,0,49.15%,74.79%,0.2683,"[0.7633230686187744, 0.23667697608470917]"
472,1,49.26%,74.84%,0.2679,"[0.23527763783931732, 0.7647223472595215]"
473,1,49.37%,74.89%,0.5139,"[0.288316547870636, 0.711683452129364]"
474,1,49.47%,74.95%,0.5758,"[0.3318260610103607, 0.6681739687919617]"
475,0,49.37%,75.00%,0.2576,"[0.7730132937431335, 0.22698672115802765]"
476,1,49.48%,75.05%,0.4151,"[0.33488911390304565, 0.6651108860969543]"
477,0,49.37%,75.10%,0.2554,"[0.7747617959976196, 0.22523823380470276]"
478,1,49.48%,75.16%,0.363,"[0.3118775188922882, 0.6881224513053894]"
479,0,49.38%,75.21%,0.2543,"[0.7753205895423889, 0.22467944025993347]"
480,1,49.48%,75.26%,0.2636,"[0.23178473114967346, 0.7682152390480042]"
481,0,49.38%,75.10%,1.3526,"[0.25750452280044556, 0.7424954771995544]"
482,1,49.48%,75.16%,0.2628,"[0.2307077795267105, 0.7692922353744507]"
483,0,49.38%,75.00%,1.1847,"[0.28632304072380066, 0.713676929473877]"
484,0,49.28%,75.05%,0.2553,"[0.7747278213500977, 0.22527219355106354]"
485,0,49.18%,75.10%,0.2586,"[0.7720070481300354, 0.22799289226531982]"
486,1,49.28%,75.15%,0.2844,"[0.24245311319828033, 0.7575468420982361]"
487,0,49.18%,75.20%,0.2526,"[0.7771555781364441, 0.2228444665670395]"
488,0,49.08%,75.05%,1.207,"[0.36849382519721985, 0.6315061450004578]"
489,1,49.18%,75.10%,0.2738,"[0.24175813794136047, 0.7582418918609619]"
490,1,49.29%,75.15%,0.2617,"[0.2302730679512024, 0.7697269320487976]"
491,1,49.39%,75.20%,0.2825,"[0.24929504096508026, 0.7507049441337585]"
492,1,49.49%,75.25%,0.5174,"[0.3552810251712799, 0.6447190046310425]"
493,0,49.39%,75.30%,0.2511,"[0.7779399156570435, 0.22206005454063416]"
494,1,49.49%,75.35%,0.2707,"[0.23879222571849823, 0.7612077593803406]"
495,0,49.40%,75.40%,0.2505,"[0.7785068154335022, 0.2214931696653366]"
496,1,49.50%,75.45%,0.2797,"[0.24419239163398743, 0.7558075785636902]"
497,0,49.40%,75.50%,0.2499,"[0.7793623208999634, 0.22063764929771423]"
498,0,49.30%,75.55%,0.2521,"[0.7771317362785339, 0.22286821901798248]"
499,1,49.40%,75.60%,0.2581,"[0.22720617055892944, 0.7727938294410706]"
500,1,49.50%,75.65%,0.2779,"[0.24478767812252045, 0.7552123665809631]"
501,1,49.60%,75.70%,0.2862,"[0.25578269362449646, 0.7442173361778259]"
502,1,49.70%,75.75%,0.2941,"[0.25317302346229553, 0.7468270063400269]"
503,0,49.60%,75.60%,1.2847,"[0.2582816779613495, 0.7417183518409729]"
504,1,49.70%,75.64%,0.3217,"[0.2797302007675171, 0.7202697992324829]"
505,0,49.60%,75.49%,1.1521,"[0.33143851161003113, 0.6685614585876465]"
506,0,49.51%,75.54%,0.3034,"[0.7039370536804199, 0.29606297612190247]"
507,0,49.41%,75.59%,0.2963,"[0.7720417380332947, 0.22795827686786652]"
508,1,49.51%,75.64%,0.2882,"[0.25402095913887024, 0.7459790110588074]"
509,0,49.41%,75.49%,1.3097,"[0.2484080046415329, 0.7515919804573059]"
510,1,49.51%,75.54%,0.2758,"[0.24573096632957458, 0.7542690634727478]"
511,0,49.41%,75.59%,0.257,"[0.7781599760055542, 0.2218399941921234]"
512,1,49.51%,75.63%,0.3799,"[0.3260883688926697, 0.6739116311073303]"
513,0,49.42%,75.68%,0.2429,"[0.7843875288963318, 0.2156124860048294]"
514,0,49.32%,75.73%,0.2418,"[0.7852174639701843, 0.2147824764251709]"
515,0,49.22%,75.78%,0.242,"[0.7851318120956421, 0.2148682326078415]"
516,0,49.13%,75.82%,0.2488,"[0.7802635431289673, 0.21973644196987152]"
517,0,49.03%,75.87%,0.24,"[0.7865424156188965, 0.21345755457878113]"
518,0,48.94%,75.92%,0.2413,"[0.7855992913246155, 0.2144007384777069]"
519,0,48.85%,75.96%,0.2896,"[0.674565851688385, 0.3254341185092926]"
520,0,48.75%,76.01%,0.2438,"[0.7824722528457642, 0.21752779185771942]"
521,1,48.85%,76.05%,0.2506,"[0.2217218577861786, 0.7782781720161438]"
522,1,48.95%,76.10%,0.2509,"[0.22232340276241302, 0.7776766419410706]"
523,1,49.05%,76.15%,0.2503,"[0.22115588188171387, 0.7788440585136414]"
524,0,48.95%,76.00%,0.8701,"[0.2692858576774597, 0.7307141423225403]"
525,0,48.86%,76.05%,0.6574,"[0.5097488760948181, 0.4902511537075043]"
526,0,48.77%,76.09%,0.2345,"[0.7910031080245972, 0.20899683237075806]"
527,0,48.67%,76.14%,0.2341,"[0.7914433479309082, 0.2085566222667694]"
528,0,48.58%,76.18%,0.2518,"[0.7529445290565491, 0.24705541133880615]"
529,0,48.49%,76.23%,0.2335,"[0.7917197346687317, 0.20828020572662354]"
530,0,48.40%,76.27%,0.2325,"[0.7925066947937012, 0.20749333500862122]"
531,1,48.50%,76.32%,0.3306,"[0.267043799161911, 0.7329562306404114]"
532,0,48.41%,76.36%,0.2406,"[0.7851964235305786, 0.21480363607406616]"
533,1,48.50%,76.40%,0.2656,"[0.23300804197788239, 0.7669919729232788]"
534,1,48.60%,76.26%,1.2549,"[0.6867843270301819, 0.31321558356285095]"
535,0,48.51%,76.31%,0.2325,"[0.7923760414123535, 0.2076239436864853]"
536,1,48.60%,76.35%,0.4496,"[0.40863820910453796, 0.5913618206977844]"
537,0,48.51%,76.39%,0.2322,"[0.7928406596183777, 0.20715929567813873]"
538,0,48.42%,76.44%,0.2303,"[0.7942719459533691, 0.20572803914546967]"
539,0,48.33%,76.48%,0.2292,"[0.7951822280883789, 0.2048177421092987]"
540,0,48.24%,76.52%,0.3847,"[0.6461805105209351, 0.35381945967674255]"
541,0,48.15%,76.57%,0.2277,"[0.7966033816337585, 0.20339660346508026]"
542,0,48.07%,76.61%,0.2275,"[0.7965695858001709, 0.2034304141998291]"
543,1,48.16%,76.65%,0.297,"[0.2682882845401764, 0.731711745262146]"
544,0,48.07%,76.70%,0.2266,"[0.7970708012580872, 0.20292925834655762]"
545,0,47.99%,76.74%,0.2854,"[0.7716163396835327, 0.22838366031646729]"
546,0,47.90%,76.78%,0.2309,"[0.7941281199455261, 0.20587190985679626]"
547,0,47.81%,76.64%,1.2575,"[0.2459070384502411, 0.7540929913520813]"
548,1,47.91%,76.68%,0.2647,"[0.24203503131866455, 0.7579650282859802]"
549,1,48.00%,76.73%,0.2427,"[0.21558910608291626, 0.7844108939170837]"
550,0,47.91%,76.77%,0.225,"[0.7985172271728516, 0.20148278772830963]"
551,0,47.83%,76.81%,0.223,"[0.8001038432121277, 0.19989614188671112]"
552,0,47.74%,76.85%,0.2746,"[0.7412470579147339, 0.2587529122829437]"
553,1,47.83%,76.90%,0.2382,"[0.21231064200401306, 0.7876893281936646]"
554,1,47.93%,76.94%,0.4598,"[0.3797493577003479, 0.6202506422996521]"
555,1,48.02%,76.98%,0.534,"[0.31988635659217834, 0.6801136136054993]"
556,0,47.94%,77.02%,0.4202,"[0.5588283538818359, 0.44117164611816406]"
557,1,48.03%,77.06%,0.2382,"[0.211891770362854, 0.788108229637146]"
558,1,48.12%,76.92%,0.8452,"[0.6509376764297485, 0.34906232357025146]"
559,0,48.04%,76.96%,0.2214,"[0.8014771938323975, 0.19852286577224731]"
560,0,47.95%,77.01%,0.7537,"[0.5059124231338501, 0.4940875470638275]"
561,1,48.04%,77.05%,0.3251,"[0.2724781930446625, 0.7275218963623047]"
562,0,47.96%,77.09%,0.22,"[0.8026281595230103, 0.19737182557582855]"
563,1,48.05%,77.13%,0.2548,"[0.23741678893566132, 0.7625831961631775]"
564,0,47.96%,77.17%,0.2197,"[0.8030298352241516, 0.19697017967700958]"
565,1,48.06%,77.21%,0.4582,"[0.318261981010437, 0.681738018989563]"
566,1,48.15%,77.25%,0.2388,"[0.21264129877090454, 0.7873587012290955]"
567,0,48.06%,77.29%,0.2181,"[0.8039321899414062, 0.19606779515743256]"
568,1,48.15%,77.15%,0.4784,"[0.5270670652389526, 0.4729328453540802]"
569,0,48.07%,77.19%,0.2171,"[0.8048864006996155, 0.19511358439922333]"
570,1,48.16%,77.23%,0.647,"[0.48037925362586975, 0.5196207165718079]"
571,1,48.25%,77.27%,0.8856,"[0.46681106090545654, 0.5331889986991882]"
572,0,48.17%,77.31%,0.2181,"[0.8040217161178589, 0.19597820937633514]"
573,1,48.26%,77.35%,0.3134,"[0.2771746516227722, 0.7228253483772278]"
574,0,48.17%,77.39%,0.2174,"[0.8046532273292542, 0.19534681737422943]"
575,0,48.09%,77.43%,0.2153,"[0.8062506914138794, 0.193749338388443]"
576,1,48.18%,77.47%,0.2305,"[0.2054530829191208, 0.794546902179718]"
577,0,48.10%,77.51%,0.2156,"[0.8063291311264038, 0.1936708390712738]"
578,0,48.01%,77.55%,0.2164,"[0.8054799437522888, 0.1945200264453888]"
579,0,47.93%,77.59%,0.2216,"[0.7989481687545776, 0.20105183124542236]"
580,0,47.85%,77.62%,0.2148,"[0.8063075542449951, 0.1936924308538437]"
581,0,47.77%,77.66%,0.213,"[0.808215856552124, 0.19178414344787598]"
582,0,47.68%,77.53%,1.5765,"[0.20792041718959808, 0.7920796275138855]"
583,1,47.77%,77.57%,0.2298,"[0.2035491168498993, 0.7964509129524231]"
584,0,47.69%,77.61%,0.2231,"[0.8017370104789734, 0.1982629895210266]"
585,1,47.78%,77.65%,0.2247,"[0.20112492144107819, 0.798875093460083]"
586,0,47.70%,77.68%,0.2129,"[0.808638870716095, 0.19136114418506622]"
587,0,47.62%,77.72%,0.2161,"[0.8056797385215759, 0.19432024657726288]"
588,0,47.54%,77.76%,0.2103,"[0.8102341890335083, 0.1897658109664917]"
589,1,47.63%,77.80%,0.2242,"[0.20193041861057281, 0.7980695366859436]"
590,1,47.72%,77.83%,0.2245,"[0.20176754891872406, 0.7982324361801147]"
591,1,47.80%,77.87%,0.2236,"[0.19985462725162506, 0.8001453876495361]"
592,0,47.72%,77.91%,0.2179,"[0.8032614588737488, 0.19673855602741241]"
593,1,47.81%,77.95%,0.2276,"[0.20345854759216309, 0.7965414524078369]"
594,1,47.90%,77.98%,0.2373,"[0.21149049699306488, 0.7885094881057739]"
595,1,47.99%,78.02%,0.2418,"[0.22680532932281494, 0.7731946706771851]"
596,0,47.91%,78.06%,0.2089,"[0.8114550709724426, 0.18854497373104095]"
597,0,47.83%,77.93%,1.545,"[0.20605167746543884, 0.7939483523368835]"
598,0,47.75%,77.96%,0.2054,"[0.8143696784973145, 0.18563033640384674]"
599,0,47.67%,78.00%,0.2068,"[0.8134171366691589, 0.18658289313316345]"
600,0,47.59%,78.04%,0.2152,"[0.806585431098938, 0.19341455399990082]"
601,0,47.51%,77.91%,1.6122,"[0.20021839439868927, 0.7997815608978271]"
602,1,47.60%,77.94%,0.2181,"[0.1957715004682541, 0.8042284846305847]"
603,0,47.52%,77.98%,0.2031,"[0.8161200284957886, 0.183880016207695]"
604,0,47.44%,78.02%,0.2112,"[0.8066831231117249, 0.19331687688827515]"
605,0,47.36%,78.05%,0.2015,"[0.8177086114883423, 0.1822914034128189]"
606,1,47.45%,78.09%,0.2182,"[0.19608499109745026, 0.8039150238037109]"
607,0,47.37%,78.12%,0.5555,"[0.6806589961051941, 0.3193410634994507]"
608,0,47.29%,78.00%,1.6099,"[0.19952046871185303, 0.8004794716835022]"
609,0,47.21%,77.87%,1.4934,"[0.22024577856063843, 0.7797542810440063]"
610,0,47.14%,77.91%,0.2006,"[0.8181965947151184, 0.1818033903837204]"
611,0,47.06%,77.94%,0.2147,"[0.801714301109314, 0.19828568398952484]"
612,0,46.98%,77.98%,0.2041,"[0.8164023756980896, 0.18359757959842682]"
613,1,47.07%,78.01%,0.226,"[0.20327726006507874, 0.7967227697372437]"
614,1,47.15%,78.05%,0.2318,"[0.2144472301006317, 0.7855527400970459]"
615,0,47.08%,78.08%,0.2007,"[0.8180800676345825, 0.1819198578596115]"
616,1,47.16%,78.12%,0.221,"[0.19834943115711212, 0.8016505837440491]"
617,0,47.09%,78.16%,0.1998,"[0.8187059760093689, 0.18129397928714752]"
618,0,47.01%,78.19%,0.1985,"[0.8199191689491272, 0.18008078634738922]"
619,0,46.94%,78.23%,0.198,"[0.820391833782196, 0.17960816621780396]"
620,0,46.86%,78.26%,0.1977,"[0.8205884099006653, 0.17941151559352875]"
621,1,46.95%,78.30%,0.2332,"[0.20687344670295715, 0.7931265830993652]"
622,0,46.87%,78.33%,0.1973,"[0.8209428787231445, 0.1790570765733719]"
623,1,46.96%,78.37%,0.2317,"[0.20566962659358978, 0.7943304181098938]"
624,0,46.88%,78.40%,0.197,"[0.8210859298706055, 0.17891404032707214]"
625,0,46.81%,78.43%,0.196,"[0.822198748588562, 0.177801251411438]"
626,1,46.89%,78.47%,0.2569,"[0.22434675693511963, 0.7756533026695251]"
627,1,46.97%,78.50%,0.2332,"[0.20209118723869324, 0.7979087829589844]"
628,0,46.90%,78.54%,0.1994,"[0.8198295831680298, 0.18017037212848663]"
629,1,46.98%,78.57%,0.2196,"[0.1962548941373825, 0.8037450909614563]"
630,1,47.07%,78.61%,0.2179,"[0.19529570639133453, 0.8047043085098267]"
631,0,46.99%,78.48%,0.5951,"[0.45536503195762634, 0.544634997844696]"
632,1,47.08%,78.52%,0.2665,"[0.2283938080072403, 0.7716062068939209]"
633,0,47.00%,78.55%,0.1935,"[0.8240430951118469, 0.17595688998699188]"
634,0,46.93%,78.58%,0.1916,"[0.8254326581954956, 0.1745673269033432]"
635,1,47.01%,78.62%,0.2154,"[0.19300805032253265, 0.8069919347763062]"
636,0,46.94%,78.65%,0.1913,"[0.8256512880325317, 0.17434874176979065]"
637,1,47.02%,78.68%,0.2167,"[0.19442272186279297, 0.8055772185325623]"
638,1,47.10%,78.72%,0.2116,"[0.19133472442626953, 0.8086652159690857]"
639,0,47.03%,78.75%,0.1904,"[0.8266957998275757, 0.17330420017242432]"
640,0,46.96%,78.63%,1.3881,"[0.3665207326412201, 0.6334792971611023]"
641,0,46.88%,78.66%,0.5218,"[0.5253990292549133, 0.47460097074508667]"
