round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
333,0,49.40%,73.65%,0.2951,"[0.7429535984992981, 0.2570464313030243]"
334,1,49.55%,73.73%,0.3048,"[0.2676055133342743, 0.7323945164680481]"
335,0,49.40%,73.51%,1.3087,"[0.2651767134666443, 0.7348233461380005]"
336,1,49.55%,73.59%,0.4369,"[0.4579665958881378, 0.5420334339141846]"
337,1,49.70%,73.67%,0.4358,"[0.39779093861579895, 0.6022090315818787]"
338,1,49.85%,73.75%,0.3058,"[0.25494810938835144, 0.745051920413971]"
339,1,50.00%,73.82%,0.3012,"[0.25140583515167236, 0.7485941052436829]"
340,0,49.85%,73.61%,1.3267,"[0.4153083264827728, 0.5846916437149048]"
341,1,50.00%,73.68%,0.2873,"[0.2529074251651764, 0.747092604637146]"
342,1,50.15%,73.76%,0.2846,"[0.24632394313812256, 0.7536761164665222]"
343,1,50.29%,73.84%,0.2992,"[0.24788682162761688, 0.7521131038665771]"
344,1,50.43%,73.91%,0.3551,"[0.308139830827713, 0.6918601393699646]"
345,1,50.58%,73.99%,0.3059,"[0.253227561712265, 0.7467724084854126]"
346,1,50.72%,74.06%,0.3155,"[0.26807519793510437, 0.731924831867218]"
347,0,50.57%,74.14%,0.3377,"[0.7074502110481262, 0.2925497591495514]"
348,1,50.72%,74.21%,0.3018,"[0.25890955328941345, 0.7410904169082642]"
349,0,50.57%,74.00%,0.6451,"[0.41937458515167236, 0.5806254148483276]"
350,1,50.71%,74.07%,0.2792,"[0.24361656606197357, 0.75638347864151]"
351,0,50.57%,73.86%,0.6172,"[0.4623807668685913, 0.5376192927360535]"
352,0,50.42%,73.65%,1.3558,"[0.2588699758052826, 0.741129994392395]"
353,0,50.28%,73.45%,0.934,"[0.4458841383457184, 0.5541159510612488]"
354,1,50.42%,73.52%,0.2892,"[0.25265607237815857, 0.747343897819519]"
355,0,50.28%,73.31%,0.6685,"[0.4628232419490814, 0.5371768474578857]"
356,0,50.14%,73.11%,0.7102,"[0.3758215606212616, 0.624178409576416]"
357,0,50.00%,73.18%,0.4757,"[0.5631016492843628, 0.4368983507156372]"
358,0,49.86%,72.98%,0.6629,"[0.389224648475647, 0.6107754111289978]"
359,0,49.72%,73.06%,0.3203,"[0.7097114324569702, 0.2902885675430298]"
360,0,49.58%,73.13%,0.9536,"[0.6152328252792358, 0.38476717472076416]"
361,1,49.72%,73.20%,0.2832,"[0.24411548674106598, 0.7558844685554504]"
362,0,49.59%,73.00%,0.9387,"[0.4218767285346985, 0.5781232714653015]"
363,1,49.73%,73.08%,0.2795,"[0.2549169659614563, 0.7450830340385437]"
364,1,49.86%,73.15%,0.4073,"[0.30596405267715454, 0.6940358877182007]"
365,1,50.00%,73.22%,0.29,"[0.24532368779182434, 0.7546762824058533]"
366,0,49.86%,73.30%,0.2807,"[0.7585053443908691, 0.24149462580680847]"
367,0,49.73%,73.37%,0.27,"[0.764472246170044, 0.23552778363227844]"
368,0,49.59%,73.44%,0.2767,"[0.7582139372825623, 0.24178610742092133]"
369,0,49.46%,73.51%,0.7363,"[0.6294417977333069, 0.3705582022666931]"
370,0,49.33%,73.58%,0.2689,"[0.762878954410553, 0.23712103068828583]"
371,0,49.19%,73.66%,0.2662,"[0.765353798866272, 0.23464623093605042]"
372,1,49.33%,73.73%,0.2991,"[0.25819656252861023, 0.7418034672737122]"
373,0,49.20%,73.80%,0.426,"[0.6861521601676941, 0.3138478994369507]"
374,0,49.07%,73.87%,0.4307,"[0.6039935350418091, 0.3960064649581909]"
375,1,49.20%,73.67%,0.6474,"[0.5333560705184937, 0.46664389967918396]"
376,0,49.07%,73.74%,0.2637,"[0.7695426940917969, 0.23045727610588074]"
377,0,48.94%,73.81%,0.2634,"[0.7674583196640015, 0.23254165053367615]"
378,0,48.81%,73.88%,0.4271,"[0.5587732791900635, 0.4412267804145813]"
379,1,48.95%,73.68%,1.1226,"[0.7296470999717712, 0.27035292983055115]"
380,0,48.82%,73.75%,0.2579,"[0.7726582288742065, 0.22734184563159943]"
381,1,48.95%,73.82%,0.3309,"[0.2600407302379608, 0.7399592995643616]"
382,1,49.09%,73.89%,0.2749,"[0.24297384917736053, 0.7570261359214783]"
383,1,49.22%,73.96%,0.2772,"[0.23907335102558136, 0.7609266638755798]"
384,1,49.35%,73.77%,0.7685,"[0.6179916858673096, 0.38200831413269043]"
385,0,49.22%,73.83%,0.2577,"[0.7725430727005005, 0.2274569720029831]"
386,0,49.10%,73.90%,0.3779,"[0.7257598042488098, 0.2742402255535126]"
387,1,49.23%,73.97%,0.6529,"[0.3126661479473114, 0.687333881855011]"
388,1,49.36%,73.78%,1.2144,"[0.6869274377822876, 0.3130725622177124]"
389,0,49.23%,73.85%,0.2566,"[0.7741167545318604, 0.22588327527046204]"
390,0,49.10%,73.91%,0.5067,"[0.6746513247489929, 0.3253486454486847]"
391,0,48.98%,73.98%,0.2551,"[0.7748709917068481, 0.22512902319431305]"
392,1,49.11%,73.79%,0.6753,"[0.5284812450408936, 0.4715188145637512]"
393,1,49.24%,73.86%,0.596,"[0.3971655070781708, 0.6028345227241516]"
394,0,49.11%,73.92%,0.2551,"[0.7747660279273987, 0.2252339869737625]"
395,0,48.99%,73.99%,0.2534,"[0.7762881517410278, 0.22371184825897217]"
396,0,48.87%,74.06%,0.2524,"[0.7768055200576782, 0.2231944352388382]"
397,0,48.74%,74.12%,0.255,"[0.7744140625, 0.2255859225988388]"
398,1,48.87%,73.93%,0.5707,"[0.6317764520645142, 0.36822354793548584]"
399,0,48.75%,74.00%,0.2526,"[0.7770727872848511, 0.22292716801166534]"
400,1,48.88%,74.06%,0.5911,"[0.4833129942417145, 0.5166870355606079]"
401,0,48.76%,74.13%,0.2528,"[0.7767178416252136, 0.2232821136713028]"
402,1,48.88%,73.95%,0.4603,"[0.5707793831825256, 0.42922064661979675]"
403,1,49.01%,74.01%,0.6531,"[0.4026418626308441, 0.5973581671714783]"
404,1,49.14%,74.07%,0.4175,"[0.34481459856033325, 0.6551854610443115]"
405,0,49.01%,74.14%,0.5879,"[0.553817093372345, 0.44618287682533264]"
406,0,48.89%,74.20%,0.2543,"[0.7745184302330017, 0.2254815548658371]"
407,1,49.02%,74.26%,0.3311,"[0.41010305285453796, 0.5898969769477844]"
408,1,49.14%,74.33%,0.2757,"[0.24720260500907898, 0.7527973651885986]"
409,0,49.02%,74.15%,0.8788,"[0.4295663833618164, 0.5704336762428284]"
410,1,49.15%,74.21%,0.2615,"[0.22933612763881683, 0.770663857460022]"
411,1,49.27%,74.27%,0.268,"[0.2396267205476761, 0.7603732347488403]"
412,0,49.15%,74.09%,1.0655,"[0.3641359210014343, 0.6358640789985657]"
413,0,49.03%,74.15%,0.2535,"[0.7754728198051453, 0.22452722489833832]"
414,1,49.16%,74.22%,0.3342,"[0.28347304463386536, 0.7165269255638123]"
415,0,49.04%,74.28%,0.7927,"[0.5354533791542053, 0.4645465612411499]"
416,1,49.16%,74.34%,0.265,"[0.23074209690093994, 0.7692579030990601]"
417,1,49.28%,74.40%,0.2693,"[0.23452657461166382, 0.765473484992981]"
418,1,49.40%,74.46%,0.2636,"[0.22551758587360382, 0.7744824290275574]"
419,1,49.52%,74.52%,0.3159,"[0.4578874707221985, 0.5421125888824463]"
420,1,49.64%,74.58%,0.2563,"[0.22647947072982788, 0.7735205292701721]"
421,1,49.76%,74.64%,0.2699,"[0.2675865888595581, 0.7324133515357971]"
422,1,49.88%,74.70%,0.4369,"[0.3017929494380951, 0.6982071399688721]"
423,0,49.76%,74.76%,0.2583,"[0.771907389163971, 0.22809261083602905]"
424,0,49.65%,74.59%,0.8692,"[0.32683104276657104, 0.673168957233429]"
425,1,49.77%,74.65%,0.3776,"[0.2929401099681854, 0.7070598602294922]"
426,0,49.65%,74.71%,0.2516,"[0.7772749662399292, 0.2227250188589096]"
427,0,49.53%,74.77%,0.2544,"[0.7727338075637817, 0.22726625204086304]"
428,1,49.65%,74.83%,0.3578,"[0.26146265864372253, 0.7385373115539551]"
429,1,49.77%,74.88%,0.3639,"[0.34157946705818176, 0.6584205031394958]"
430,1,49.88%,74.94%,0.2775,"[0.3240985572338104, 0.6759014129638672]"
431,1,50.00%,75.00%,0.2868,"[0.24997742474079132, 0.7500225901603699]"
432,1,50.12%,75.06%,0.2501,"[0.2244432121515274, 0.775556743144989]"
433,0,50.00%,74.88%,1.3979,"[0.2574217915534973, 0.7425782084465027]"
434,1,50.11%,74.94%,0.4832,"[0.2983897626399994, 0.701610267162323]"
435,1,50.23%,75.00%,0.4278,"[0.25552898645401, 0.74447101354599]"
436,0,50.11%,75.06%,0.2407,"[0.7855843305587769, 0.21441568434238434]"
437,0,50.00%,75.11%,0.2589,"[0.7718305587768555, 0.22816947102546692]"
438,1,50.11%,75.17%,0.248,"[0.2177591472864151, 0.7822408080101013]"
439,0,50.00%,75.23%,0.2474,"[0.7807379364967346, 0.21926212310791016]"
440,1,50.11%,75.28%,0.2506,"[0.22277747094631195, 0.7772225737571716]"
441,0,50.00%,75.34%,0.2573,"[0.7741823792457581, 0.22581760585308075]"
442,1,50.11%,75.40%,0.245,"[0.21747441589832306, 0.7825255393981934]"
443,0,50.00%,75.23%,0.6038,"[0.4407396614551544, 0.559260368347168]"
444,0,49.89%,75.28%,0.2654,"[0.7686521410942078, 0.231347918510437]"
445,0,49.78%,75.34%,0.2412,"[0.785841703414917, 0.21415828168392181]"
446,1,49.89%,75.39%,0.2621,"[0.2392733097076416, 0.7607266902923584]"
447,1,50.00%,75.45%,0.2562,"[0.22297611832618713, 0.7770238518714905]"
448,0,49.89%,75.50%,0.7091,"[0.5119431018829346, 0.48805689811706543]"
449,1,50.00%,75.56%,0.2726,"[0.24676968157291412, 0.7532303333282471]"
450,0,49.89%,75.61%,0.2436,"[0.7830647826194763, 0.2169352024793625]"
451,0,49.78%,75.66%,0.2339,"[0.7910358905792236, 0.20896416902542114]"
452,0,49.67%,75.50%,1.2948,"[0.24389171600341797, 0.7561082243919373]"
453,1,49.78%,75.55%,0.2887,"[0.269573450088501, 0.7304264903068542]"
454,1,49.89%,75.60%,0.3004,"[0.26459380984306335, 0.735406219959259]"
455,0,49.78%,75.44%,0.924,"[0.3984512686729431, 0.6015487313270569]"
456,0,49.67%,75.49%,0.2317,"[0.7934008240699768, 0.20659911632537842]"
457,0,49.56%,75.33%,1.3117,"[0.27363264560699463, 0.7263673543930054]"
458,0,49.46%,75.38%,0.2445,"[0.7822669744491577, 0.2177329808473587]"
459,1,49.57%,75.43%,0.2358,"[0.20861491560935974, 0.7913850545883179]"
460,0,49.46%,75.27%,1.4199,"[0.24180614948272705, 0.758193850517273]"
461,0,49.35%,75.32%,0.2366,"[0.7881232500076294, 0.2118767648935318]"
462,0,49.24%,75.38%,0.2295,"[0.7952240109443665, 0.20477598905563354]"
463,0,49.14%,75.43%,0.231,"[0.7934720516204834, 0.2065279483795166]"
464,0,49.03%,75.48%,0.2302,"[0.7948299050331116, 0.20517009496688843]"
465,0,48.93%,75.54%,0.2321,"[0.7928581237792969, 0.20714187622070312]"
466,1,49.04%,75.59%,0.2989,"[0.25303560495376587, 0.7469643950462341]"
467,1,49.15%,75.64%,0.2389,"[0.21055607497692108, 0.7894439697265625]"
468,1,49.25%,75.69%,0.2383,"[0.2153172492980957, 0.7846826910972595]"
469,1,49.36%,75.74%,0.4509,"[0.2973937392234802, 0.702606201171875]"
470,0,49.26%,75.58%,1.0154,"[0.3477817177772522, 0.652218222618103]"
471,0,49.15%,75.64%,0.2453,"[0.7842459678649902, 0.21575403213500977]"
472,1,49.26%,75.69%,0.2403,"[0.21285167336463928, 0.7871482968330383]"
473,1,49.37%,75.53%,0.2727,"[0.507758617401123, 0.49224138259887695]"
474,1,49.47%,75.58%,0.5368,"[0.318939745426178, 0.681060254573822]"
475,0,49.37%,75.63%,0.2236,"[0.7997642159461975, 0.20023572444915771]"
476,1,49.48%,75.68%,0.4385,"[0.3672209084033966, 0.632779061794281]"
477,0,49.37%,75.73%,0.2233,"[0.7998375296592712, 0.20016247034072876]"
478,1,49.48%,75.78%,0.6748,"[0.35728657245635986, 0.6427134871482849]"
479,0,49.38%,75.83%,0.223,"[0.8004922270774841, 0.19950774312019348]"
480,1,49.48%,75.88%,0.232,"[0.2070455104112625, 0.7929544448852539]"
481,0,49.38%,75.73%,1.323,"[0.2885880768299103, 0.7114118933677673]"
482,1,49.48%,75.78%,0.2339,"[0.20929895341396332, 0.7907010912895203]"
483,0,49.38%,75.62%,0.6644,"[0.284932404756546, 0.7150675654411316]"
484,0,49.28%,75.67%,0.2234,"[0.8001602292060852, 0.19983980059623718]"
485,0,49.18%,75.72%,0.2244,"[0.798069417476654, 0.20193058252334595]"
486,1,49.28%,75.77%,0.3143,"[0.26475322246551514, 0.7352467179298401]"
487,0,49.18%,75.82%,0.2249,"[0.8007921576499939, 0.19920778274536133]"
488,0,49.08%,75.87%,0.5233,"[0.6827596426010132, 0.3172403872013092]"
489,1,49.18%,75.92%,0.2654,"[0.28536829352378845, 0.7146317362785339]"
490,1,49.29%,75.97%,0.2289,"[0.20488107204437256, 0.7951189279556274]"
491,1,49.39%,76.02%,0.2861,"[0.2536662817001343, 0.7463337182998657]"
492,1,49.49%,76.06%,0.4823,"[0.38987329602241516, 0.6101267337799072]"
493,0,49.39%,76.11%,0.2173,"[0.8047196269035339, 0.19528037309646606]"
494,1,49.49%,76.16%,0.2628,"[0.28631365299224854, 0.7136863470077515]"
495,0,49.40%,76.21%,0.2192,"[0.8031180500984192, 0.1968819946050644]"
496,1,49.50%,76.26%,0.272,"[0.22665095329284668, 0.7733489871025085]"
497,0,49.40%,76.31%,0.2158,"[0.8060867786407471, 0.19391325116157532]"
498,0,49.30%,76.35%,0.2147,"[0.8071267604827881, 0.1928732693195343]"
499,1,49.40%,76.40%,0.2231,"[0.1998394876718521, 0.8001605272293091]"
500,1,49.50%,76.45%,0.278,"[0.24497368931770325, 0.7550262808799744]"
501,1,49.60%,76.49%,0.278,"[0.22458624839782715, 0.7754138112068176]"
502,1,49.70%,76.54%,0.3449,"[0.297882080078125, 0.702117919921875]"
503,0,49.60%,76.39%,1.4475,"[0.2364678829908371, 0.7635321021080017]"
504,1,49.70%,76.44%,0.2449,"[0.23292963206768036, 0.7670703530311584]"
505,0,49.60%,76.28%,1.5131,"[0.2201617956161499, 0.7798382043838501]"
506,0,49.51%,76.33%,0.5196,"[0.6683049201965332, 0.3316951096057892]"
507,0,49.41%,76.38%,0.2432,"[0.7743569016456604, 0.22564315795898438]"
508,1,49.51%,76.42%,0.2625,"[0.23993955552577972, 0.7600604891777039]"
509,0,49.41%,76.27%,1.4545,"[0.23055598139762878, 0.7694440484046936]"
510,1,49.51%,76.32%,0.2347,"[0.21315309405326843, 0.786846935749054]"
511,0,49.41%,76.37%,0.2574,"[0.7568241357803345, 0.24317580461502075]"
512,1,49.51%,76.41%,0.2684,"[0.236973375082016, 0.7630266547203064]"
513,0,49.42%,76.46%,0.2141,"[0.8084933757781982, 0.19150660932064056]"
514,0,49.32%,76.50%,0.2113,"[0.8096638917922974, 0.19033604860305786]"
515,0,49.22%,76.55%,0.2161,"[0.8081945180892944, 0.19180546700954437]"
516,0,49.13%,76.60%,0.2138,"[0.8091586828231812, 0.19084128737449646]"
517,0,49.03%,76.64%,0.2135,"[0.8091061115264893, 0.19089387357234955]"
518,0,48.94%,76.69%,0.2104,"[0.8103891015052795, 0.18961089849472046]"
519,0,48.85%,76.73%,0.2908,"[0.7594846487045288, 0.24051538109779358]"
520,0,48.75%,76.78%,0.2099,"[0.8108298182487488, 0.18917016685009003]"
521,1,48.85%,76.82%,0.22,"[0.19764378666877747, 0.8023562431335449]"
522,1,48.95%,76.86%,0.2194,"[0.19832277297973633, 0.8016772270202637]"
523,1,49.05%,76.91%,0.219,"[0.19666634500026703, 0.8033336997032166]"
524,0,48.95%,76.76%,1.502,"[0.23703661561012268, 0.7629633545875549]"
525,0,48.86%,76.62%,1.21,"[0.2842452824115753, 0.7157546877861023]"
526,0,48.77%,76.66%,0.2043,"[0.8151714205741882, 0.18482854962348938]"
527,0,48.67%,76.70%,0.2043,"[0.8152756094932556, 0.184724360704422]"
528,0,48.58%,76.75%,0.2197,"[0.7902508974075317, 0.20974916219711304]"
529,0,48.49%,76.79%,0.203,"[0.8162872195243835, 0.18371282517910004]"
530,0,48.40%,76.84%,0.2028,"[0.8159990906715393, 0.18400083482265472]"
531,1,48.50%,76.88%,0.2522,"[0.2405218780040741, 0.7594781517982483]"
532,0,48.41%,76.92%,0.205,"[0.814553439617157, 0.18544653058052063]"
533,1,48.50%,76.97%,0.2458,"[0.2235351949930191, 0.7764648795127869]"
534,1,48.60%,77.01%,0.4219,"[0.3752594590187073, 0.6247406005859375]"
535,0,48.51%,77.05%,0.2015,"[0.8175990581512451, 0.1824009120464325]"
536,1,48.60%,77.09%,0.3693,"[0.23859959840774536, 0.7614004015922546]"
537,0,48.51%,77.14%,0.2001,"[0.8190146088600159, 0.18098536133766174]"
538,0,48.42%,77.18%,0.1989,"[0.8193307518959045, 0.18066927790641785]"
539,0,48.33%,77.22%,0.1986,"[0.8199087977409363, 0.1800912618637085]"
540,0,48.24%,77.08%,1.0348,"[0.377237468957901, 0.6227625012397766]"
541,0,48.15%,77.12%,0.1986,"[0.8197317719459534, 0.18026821315288544]"
542,0,48.07%,77.16%,0.197,"[0.8211843967437744, 0.17881561815738678]"
543,1,48.16%,77.21%,0.3629,"[0.2717480957508087, 0.7282518744468689]"
544,0,48.07%,77.25%,0.1977,"[0.8208332657814026, 0.179166778922081]"
545,0,47.99%,77.29%,0.3296,"[0.7760209441184998, 0.22397902607917786]"
546,0,47.90%,77.33%,0.1989,"[0.8199239373207092, 0.18007607758045197]"
547,0,47.81%,77.19%,1.5369,"[0.2205660343170166, 0.7794339656829834]"
548,1,47.91%,77.23%,0.3044,"[0.2306060642004013, 0.7693939208984375]"
549,1,48.00%,77.27%,0.2168,"[0.1940121203660965, 0.8059879541397095]"
550,0,47.91%,77.31%,0.1946,"[0.8230684399604797, 0.17693158984184265]"
551,0,47.83%,77.36%,0.1936,"[0.8236695528030396, 0.17633052170276642]"
552,0,47.74%,77.22%,1.2618,"[0.2442886382341385, 0.7557113766670227]"
553,1,47.83%,77.26%,0.216,"[0.19379064440727234, 0.8062093257904053]"
554,1,47.93%,77.30%,0.3646,"[0.25426965951919556, 0.7457303404808044]"
555,1,48.02%,77.34%,0.401,"[0.368884801864624, 0.631115198135376]"
556,0,47.94%,77.20%,0.7669,"[0.4978635907173157, 0.5021364688873291]"
557,1,48.03%,77.24%,0.2164,"[0.19452892243862152, 0.8054711222648621]"
558,1,48.12%,77.10%,0.7111,"[0.5011873841285706, 0.49881261587142944]"
559,0,48.04%,77.14%,0.1929,"[0.8246526122093201, 0.17534737288951874]"
560,0,47.95%,77.01%,1.4593,"[0.3859713673591614, 0.6140286326408386]"
561,1,48.04%,77.05%,0.3986,"[0.4901585876941681, 0.5098414421081543]"
562,0,47.96%,77.09%,0.1933,"[0.8242110013961792, 0.1757889986038208]"
563,1,48.05%,77.13%,0.2284,"[0.2088051289319992, 0.7911948561668396]"
564,0,47.96%,77.17%,0.191,"[0.8262460231781006, 0.17375405132770538]"
565,1,48.06%,77.21%,0.3015,"[0.2409607172012329, 0.7590393424034119]"
566,1,48.15%,77.25%,0.218,"[0.19537362456321716, 0.8046263456344604]"
567,0,48.06%,77.29%,0.1909,"[0.826096773147583, 0.17390324175357819]"
568,1,48.15%,77.33%,0.3101,"[0.25647419691085815, 0.7435258030891418]"
569,0,48.07%,77.37%,0.1912,"[0.8258578181266785, 0.17414216697216034]"
570,1,48.16%,77.41%,0.2518,"[0.24237632751464844, 0.7576236724853516]"
571,1,48.25%,77.45%,0.2906,"[0.254922091960907, 0.745077908039093]"
572,0,48.17%,77.49%,0.1913,"[0.8259126543998718, 0.17408734560012817]"
573,1,48.26%,77.53%,0.2409,"[0.21094031631946564, 0.7890596985816956]"
574,0,48.17%,77.57%,0.1889,"[0.8278973698616028, 0.1721026599407196]"
575,0,48.09%,77.60%,0.1903,"[0.8267465829849243, 0.17325346171855927]"
576,1,48.18%,77.64%,0.211,"[0.18981482088565826, 0.8101851940155029]"
577,0,48.10%,77.68%,0.1884,"[0.828178346157074, 0.17182163894176483]"
578,0,48.01%,77.72%,0.1918,"[0.8283510208129883, 0.1716489940881729]"
579,0,47.93%,77.76%,0.1868,"[0.8294510245323181, 0.17054902017116547]"
580,0,47.85%,77.80%,0.1985,"[0.822905957698822, 0.1770940124988556]"
581,0,47.77%,77.84%,0.1865,"[0.8307005763053894, 0.1692993938922882]"
582,0,47.68%,77.70%,1.4242,"[0.24704331159591675, 0.7529566287994385]"
583,1,47.77%,77.74%,0.2278,"[0.20560631155967712, 0.7943936586380005]"
584,0,47.69%,77.78%,0.1856,"[0.8309997916221619, 0.16900023818016052]"
585,1,47.78%,77.82%,0.2049,"[0.18543577194213867, 0.8145642280578613]"
586,0,47.70%,77.85%,0.1849,"[0.8311613202095032, 0.16883862018585205]"
587,0,47.62%,77.89%,0.1867,"[0.8281069993972778, 0.17189304530620575]"
588,0,47.54%,77.93%,0.1858,"[0.8302658200263977, 0.1697341948747635]"
589,1,47.63%,77.97%,0.2243,"[0.2007453739643097, 0.7992545962333679]"
590,1,47.72%,78.00%,0.2055,"[0.18668608367443085, 0.8133139610290527]"
591,1,47.80%,78.04%,0.203,"[0.1837085485458374, 0.8162915110588074]"
592,0,47.72%,78.08%,0.1981,"[0.80702143907547, 0.19297856092453003]"
593,1,47.81%,78.11%,0.2549,"[0.2193010002374649, 0.7806990146636963]"
594,1,47.90%,78.15%,0.2356,"[0.20503845810890198, 0.7949615120887756]"
595,1,47.99%,78.19%,0.2287,"[0.2077101320028305, 0.7922898530960083]"
596,0,47.91%,78.22%,0.1843,"[0.8314207196235657, 0.16857919096946716]"
597,0,47.83%,78.09%,1.606,"[0.20356157422065735, 0.796438455581665]"
598,0,47.75%,78.13%,0.1787,"[0.8362798690795898, 0.16372016072273254]"
599,0,47.67%,78.17%,0.1807,"[0.8356903791427612, 0.16430963575839996]"
600,0,47.59%,78.20%,0.1848,"[0.8325890898704529, 0.1674109697341919]"
601,0,47.51%,78.07%,1.6644,"[0.19340737164020538, 0.806592583656311]"
602,1,47.60%,78.11%,0.2003,"[0.18146231770515442, 0.8185376524925232]"
603,0,47.52%,78.15%,0.1781,"[0.8368340730667114, 0.16316592693328857]"
604,0,47.44%,78.18%,0.1793,"[0.8359403014183044, 0.16405969858169556]"
605,0,47.36%,78.22%,0.1776,"[0.8370702266693115, 0.16292975842952728]"
606,1,47.45%,78.25%,0.2021,"[0.18279549479484558, 0.8172045350074768]"
607,0,47.37%,78.29%,0.2141,"[0.7900259494781494, 0.2099740356206894]"
608,0,47.29%,78.16%,1.4157,"[0.2138792872428894, 0.7861207723617554]"
609,0,47.21%,78.20%,1.0795,"[0.6274541616439819, 0.3725457787513733]"
610,0,47.14%,78.23%,0.1754,"[0.8390645980834961, 0.16093537211418152]"
611,0,47.06%,78.27%,0.1771,"[0.83750319480896, 0.16249682009220123]"
612,0,46.98%,78.30%,0.1769,"[0.8383215069770813, 0.1616784781217575]"
613,1,47.07%,78.34%,0.2685,"[0.21431493759155273, 0.7856850624084473]"
614,1,47.15%,78.37%,0.2522,"[0.21450263261795044, 0.7854973077774048]"
615,0,47.08%,78.41%,0.1771,"[0.8379159569740295, 0.16208405792713165]"
616,1,47.16%,78.44%,0.2011,"[0.18239374458789825, 0.8176063299179077]"
617,0,47.09%,78.48%,0.1753,"[0.8392156958580017, 0.1607842594385147]"
618,0,47.01%,78.51%,0.1734,"[0.8407807946205139, 0.1592191904783249]"
619,0,46.94%,78.55%,0.1729,"[0.8412383794784546, 0.1587616354227066]"
620,0,46.86%,78.58%,0.173,"[0.8411924242973328, 0.15880762040615082]"
621,1,46.95%,78.62%,0.2978,"[0.27324652671813965, 0.7267534732818604]"
622,0,46.87%,78.65%,0.1726,"[0.8412870764732361, 0.1587129533290863]"
623,1,46.96%,78.69%,0.2494,"[0.2208005040884018, 0.7791995406150818]"
624,0,46.88%,78.72%,0.175,"[0.8395480513572693, 0.1604519784450531]"
625,0,46.81%,78.75%,0.1725,"[0.8416454792022705, 0.1583544909954071]"
626,1,46.89%,78.79%,0.2209,"[0.20054563879966736, 0.7994543313980103]"
627,1,46.97%,78.82%,0.2346,"[0.20312459766864777, 0.7968754172325134]"
628,0,46.90%,78.86%,0.2057,"[0.814098596572876, 0.18590140342712402]"
629,1,46.98%,78.89%,0.1963,"[0.17854470014572144, 0.8214552998542786]"
630,1,47.07%,78.92%,0.1964,"[0.1781853288412094, 0.8218146562576294]"
631,0,46.99%,78.96%,0.7941,"[0.5477313995361328, 0.45226866006851196]"
632,1,47.08%,78.99%,0.2287,"[0.19475285708904266, 0.8052471280097961]"
633,0,47.00%,79.02%,0.1692,"[0.8442624807357788, 0.15573756396770477]"
634,0,46.93%,79.06%,0.1691,"[0.8444088101387024, 0.15559121966362]"
635,1,47.01%,79.09%,0.1997,"[0.18034397065639496, 0.8196560144424438]"
636,0,46.94%,79.12%,0.1676,"[0.8457927703857422, 0.1542072743177414]"
637,1,47.02%,79.15%,0.2195,"[0.1974889487028122, 0.8025110363960266]"
638,1,47.10%,79.19%,0.1944,"[0.1766313910484314, 0.8233686089515686]"
639,0,47.03%,79.22%,0.1659,"[0.8470050692558289, 0.15299494564533234]"
640,0,46.96%,79.25%,1.1533,"[0.5740881562232971, 0.42591190338134766]"
641,0,46.88%,79.13%,0.945,"[0.42618128657341003, 0.5738186836242676]"
